,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1237.7002241448786,422.8484335960991,866.0737754126287
49,1237.707972630241,423.1179400748246,866.2249393501094
48,1237.7155063548041,423.38186456919135,867.7233565273423
47,1237.7226840606434,423.63790342522327,869.7280010934794
46,1237.7292572547576,423.88323380542346,871.140250778328
45,1237.7349902294382,424.1134952689844,873.2814239112932
44,1237.7395843485517,424.3231698421279,875.0323671379249
43,1237.7426303546522,424.7033039301468,876.3309247984811
42,1237.7436830196873,425.1495286281703,877.343941565284
41,1237.7422981104655,425.5415312319847,880.0145197094305
40,1237.7380711196286,425.94787874592265,881.3571573036166
39,1237.7310108931351,426.3665859108364,885.2292064527676
38,1237.7208983482647,426.796249246279,887.1009974610976
37,1237.7079547640292,427.2355758638318,893.2540677637483
36,1237.69277852507,427.68348499795724,893.8169284610783
35,1237.6763596552696,428.1387358601643,895.6478002776004
34,1237.6600587033936,428.59892983902637,898.7451424056783
33,1237.645117551714,429.06592104434685,902.6510170987257
32,1237.6307362850575,429.539096522492,905.9638705222739
31,1237.6220367039955,430.01802416773353,907.2806835201774
30,1237.619920725818,432.41263357099194,909.1313949055558
29,1237.6248722751145,435.2282443336556,910.305584024836
28,1237.6382191493055,438.0525224981684,913.14944849658
27,1237.654545366774,440.88570832322296,912.7950208195618
26,1237.6782576435612,443.72844779315704,916.8921921645826
25,1237.736270849357,446.5823259057523,913.1597811404147
24,1238.0010731195212,449.44944057189684,909.1440432642011
23,1238.2382665217951,452.3332566444981,914.3216735217587
22,1238.494207431279,455.2370425496424,911.2299271266529
21,1238.7784271082876,458.1658735341976,912.3399998821981
20,1238.8065904743196,461.1262374474013,904.490473408937
19,1238.8173137742876,464.1254095515478,895.859072550646
18,1238.8870279650716,467.17190183166406,895.1511659124855
17,1239.0155319574378,470.27727929000264,890.5652431555444
16,1241.1672810479106,476.04634780947066,876.31715826233
15,1243.597597661942,482.7809395189731,868.1650217384904
14,1246.8190389541,489.27546323460456,854.7569708058923
13,1255.1087601347929,496.289596344379,855.2583332932038
12,1263.8350009020412,504.07602825663105,866.7873233915866
11,1272.5872901797961,513.764291901842,889.9632986405891
10,1282.4587544850217,527.6575708684744,956.2996814573486
9,1299.1938893602241,541.4569872399923,1001.134825974568
8,1316.5702250021823,560.2230152231441,1012.9407504438215
7,1343.708440706165,581.539229699605,1040.036645836619
6,1386.6345539554243,611.2849293593931,1053.6579066315996
5,1447.6020437905042,650.234875953767,1061.8679873164122
4,1530.658834574225,706.8008941684775,1077.1523392104768
3,1622.7102375645768,789.2455277720171,871.8725845451086
2,1621.8519782253152,579.4329765008079,1058.388186697934
1,1836.487044636747,1526.1155296172285,1526.1155320741525
