,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,3148.7268619174883,3133.8050193374233,3133.8050179189427
49,3148.732608605497,3133.8050192926758,3133.8050179153834
48,3148.738429585481,3133.8050193218764,3133.8050179171905
47,3148.7443280087427,3133.805019155109,3133.8050179176153
46,3148.7503082697035,3133.8050190990502,3133.8050179188194
45,3148.7563742011916,3133.805018981469,3133.80501791951
44,3148.762529538367,3133.805018867855,3133.8050179151146
43,3148.768779679607,3133.805018760529,3133.8050179128522
42,3148.7751299312026,3133.80501868789,3133.8050179203615
41,3148.7815849915955,3133.8050185982383,3133.805017920599
40,3148.7881523840056,3133.8050185139605,3133.8050179208844
39,3148.794838118588,3133.8050187281247,3133.805017922299
38,3148.801649409365,3133.8050185606066,3133.805017923257
37,3148.808593713229,3133.80501844677,3133.8050179206807
36,3148.815680730772,3133.8050183788882,3133.805017920919
35,3148.822933750749,3133.8050183322875,3133.8050179220522
34,3148.830415416271,3133.8050182803927,3133.8050179238144
33,3148.8380805334004,3133.8050182959882,3133.805017925497
32,3148.8459409460747,3133.8050181874046,3133.8050179287166
31,3148.854011243045,3133.8050181473272,3133.805017927003
30,3148.86230857508,3133.805018205998,3133.805017923923
29,3148.870852768008,3133.8050181755198,3133.8050179223683
28,3148.8796646276487,3133.8050181326257,3133.805017924802
27,3148.8887681256106,3133.8050181166404,3133.8050179257775
26,3148.8981944999905,3133.805018115692,3133.805017927763
25,3148.9081376745967,3133.805018225767,3133.805017921515
24,3148.918445119085,3133.80501821458,3133.8050179218326
23,3148.9291308919455,3133.8050181916356,3133.8050179223155
22,3148.940289520772,3133.8050181465487,3133.805017921569
21,3148.951979669349,3133.8050181040085,3133.805017924375
20,3148.9642686236975,3133.8050180948762,3133.805017922781
19,3148.9772307355493,3133.8050179860775,3133.805017916463
18,3148.990958641793,3133.805017903519,3133.80501792007
17,3149.0055637482715,3133.8050178105636,3133.805017922077
16,3149.0212447295767,3133.8050179700735,3133.805017923558
15,3149.0384914346296,3133.805017888793,3133.8050179278666
14,3149.0570845376906,3133.805017855282,3133.8050179292018
13,3149.077302029565,3133.8050179666848,3133.8050179216098
12,3149.098879965934,3133.8050179563647,3133.8050179206293
11,3149.1224889123578,3133.805018030644,3133.8050179020083
10,3149.1485337979343,3133.8050180388886,3133.8050178960602
9,3149.17751254857,3133.8050180161326,3133.8050179003217
8,3149.210396672534,3133.805017993372,3133.805017903274
7,3149.2481068725824,3133.8050179659767,3133.8050178947374
6,3149.2917050673714,3133.8050179376114,3133.80501788721
5,3149.34111422091,3135.7884889851116,3135.7884889541
4,3149.344036580754,3137.77196009585,3137.7719600546598
3,3149.398025080358,3139.755431085152,3139.755431163706
2,3149.2085017949944,3145.7058440244073,3145.7058444303098
1,3163.5570830406377,3163.557083484546,3163.557084020237
