,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,2587.4595614569016,2528.8463417079947,2528.8463411975895
49,2587.4709327091778,2528.8463416463924,2528.846341198033
48,2587.4825453206663,2528.8463415978654,2528.846341197851
47,2587.4944997825364,2528.846341572669,2528.846341198958
46,2587.5067387945846,2528.846341564685,2528.8463411970583
45,2587.519206650644,2528.846341528204,2528.8463411938037
44,2587.5318961067496,2528.8463415146207,2528.846341193283
43,2587.5447906633945,2528.84634149772,2528.8463411927596
42,2587.557857153279,2528.8463414827725,2528.846341192639
41,2587.571041725016,2528.846341470552,2528.846341193105
40,2587.584183093693,2528.846341483921,2528.84634119299
39,2587.5972161863565,2528.846341449373,2528.8463411934104
38,2587.60983000412,2528.8463414136972,2528.8463411937446
37,2587.6215600806354,2528.8463413804657,2528.846341194815
36,2587.6322219684293,2528.8463413711984,2528.8463411945854
35,2587.640261468981,2528.8463413527284,2528.8463411952052
34,2587.6466307889336,2528.8463414277076,2528.8463411945377
33,2587.654352191477,2528.8463413073546,2528.846341195455
32,2587.6655804327725,2528.8463412853503,2528.846341195983
31,2587.676977241778,2528.8463412722917,2528.8463411948587
30,2587.6886159274304,2528.8463412679216,2528.846341195929
29,2587.7006254106986,2528.8463412599967,2528.8463411975
28,2587.7208696147113,2528.846341256047,2528.846341200498
27,2587.7374694096306,2528.846341238112,2528.846341198616
26,2587.7522378467356,2528.846341226245,2528.84634119934
25,2587.768141946085,2528.846341220773,2528.846341200409
24,2587.783403604011,2528.8463412218316,2528.8463411987755
23,2587.798330709706,2528.846341220241,2528.846341197903
22,2587.814991181434,2528.8463412173737,2528.846341197545
21,2587.8354374520486,2528.8463412146525,2528.8463412213923
20,2587.8622162844404,2528.846341222883,2528.846341197284
19,2587.929921956679,2528.8463411986104,2528.8463411979073
18,2588.00213583988,2528.84634118715,2528.8463411975345
17,2588.0754881244097,2528.8463411742655,2528.846341212982
16,2588.1500094568914,2528.8463411682674,2528.846341205095
15,2588.225776810537,2528.846341336817,2528.8463412008928
14,2588.3028599764875,2528.8463412559113,2528.8463412015612
13,2588.3796461639827,2528.846341196892,2528.8463412007736
12,2588.455190198069,2528.846341130453,2528.8463411982107
11,2588.5353175532036,2528.846341084464,2528.8463411946595
10,2588.6189099244225,2530.8298121356393,2530.8298122991678
9,2588.7035847111165,2532.813283184467,2532.813283338689
8,2588.796005442025,2534.796754305765,2534.79675440921
7,2588.8964826721785,2536.7802251768658,2536.780225490196
6,2589.001047464427,2538.763696539951,2538.7636965720662
5,2589.126084946943,2542.730638884817,2542.7306386938744
4,2589.7892156120615,2548.6810520644312,2548.6810519103265
3,2595.0166364278207,2558.598407206401,2558.598407270839
2,2598.1395323252914,2578.433117926304,2578.433117991821
1,2637.9372492119846,2637.9372491536465,2637.937250145488
