,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1323.1007693719514,671.9689437633167,1020.4552665393713
49,1323.1270704805254,672.8701153159101,1022.5395592963637
48,1323.1543444294023,673.7968598422244,1027.6421736351592
47,1323.1826070373309,674.4455846859137,1027.88849170197
46,1323.2105215389597,674.7388183268362,1023.3664790821913
45,1323.2393890927367,675.1119685785387,1015.6954397818408
44,1323.2689631265,675.5442207697384,1017.9422285247152
43,1323.298219690392,676.0057709016803,1015.5266422750518
42,1323.3280033124147,676.51481494734,1011.6945386651672
41,1323.358126250821,677.0577983609975,1020.9009041977694
40,1323.3852277152034,677.6254808293779,1020.6916697453826
39,1323.4044022699547,678.2051886231221,1019.5142465837703
38,1323.4231725595846,678.8028942235181,1019.105052037885
37,1323.4358305977498,679.437058627739,1017.0375408972745
36,1323.4376766753123,680.091459659379,1013.867626017341
35,1323.4213022582105,680.7527194702075,1019.1572208132426
34,1323.4037000887004,681.4290752196141,1009.8064722203429
33,1323.388863611488,682.0406997573338,1000.0707807940413
32,1323.3867966122473,682.6171726679993,1013.5000303013535
31,1323.3575382690235,683.2433635548344,1009.9476287353201
30,1323.3694535725979,683.8773586213676,1008.628087587238
29,1323.4330964312178,684.5188662023626,1000.4061104344636
28,1323.5218376573032,685.172416955968,1005.5234039921698
27,1323.6918991036996,685.8312767278643,1005.1609021780691
26,1323.7203025361807,686.492860153516,1002.0501298431042
25,1323.729365273026,687.1680568922485,1000.0563939913089
24,1323.7279203115154,687.867106195773,997.7235320383577
23,1323.7317321963517,688.5986062529768,996.9916871523934
22,1323.7505832055851,689.3662833502482,995.2541017406371
21,1323.7997745938726,690.1578595335443,992.726310591551
20,1323.995178607413,690.9831692349708,994.3762699157994
19,1324.1770132261815,692.5241903927276,995.5552075670385
18,1324.27182672194,695.7408626466358,997.2940313111653
17,1324.183162071124,699.0265877345031,998.4251243887031
16,1324.718862292312,702.374412802659,1002.9617215618338
15,1325.1509170407176,705.8532691122501,1006.8179802246613
14,1325.5260520534987,709.4889740714775,1009.765474235054
13,1333.145976128954,713.4010716652233,1015.5740294709994
12,1341.4097496357294,716.6993750677271,1017.8837477864212
11,1350.138568974162,720.2842078589049,1015.3567037878231
10,1360.2163470121218,727.6403371671704,1030.2536740558896
9,1374.0362171703018,737.5022780158037,1066.9583034380219
8,1387.892700765522,750.2053066015081,1122.0491085605295
7,1406.610387687553,772.6435055276276,1143.4670902193534
6,1435.5500554007901,793.2253172737932,1133.4046934364694
5,1474.581552233419,818.6697279741196,1126.5404461755625
4,1534.4061688709994,853.5980643840256,1129.7998065197985
3,1623.2959649524516,902.4340565093822,928.4469210183877
2,1621.9628813478573,714.8617763291537,1069.7263515560346
1,1836.4870451705772,1526.1155302600785,1526.1155320844978
