,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1053.5455499747532,0.0,513.7723529928406
49,1053.648019413155,0.0,516.3640980918696
48,1053.7518302609012,0.0,518.4290982623697
47,1053.8479613526727,0.0,521.1012265504588
46,1053.943212163063,0.0,521.5557120399865
45,1054.038347640057,0.0,525.7316880118134
44,1054.1338549687732,0.0,526.7561731266148
43,1054.2282031910381,0.0,529.8690729399153
42,1054.3108927993019,0.0,531.865125544634
41,1054.3924796524318,0.0,533.1985812245871
40,1054.4726621004909,0.0,537.4785295656825
39,1054.5507714730334,0.0,538.6655301455125
38,1054.6257433650142,0.0,540.9641825780934
37,1054.6946689858703,0.0,543.502671490637
36,1054.7488735831678,0.0,544.8965956643308
35,1054.8163384368481,0.0,544.4056675568855
34,1054.8866907601057,0.0,547.2454342692797
33,1054.952522045206,0.0,550.3223621040102
32,1055.0193243721317,0.0,553.0180571461341
31,1055.0866540760305,0.0,554.740253366456
30,1055.1521176567026,0.0,560.8215310893146
29,1055.243687714648,0.0,559.2846745811653
28,1055.821600174051,0.0,563.1250132532714
27,1056.9895107727923,0.0,564.4829209158504
26,1058.7351683494971,0.0,571.337008245054
25,1059.6171447013248,0.0,579.840439277157
24,1061.8430852176061,0.0,587.6097537006203
23,1063.9836959106558,0.0,597.5826105131193
22,1066.1367602939222,0.0,614.46835810578
21,1068.53799255735,0.0,625.9312572894665
20,1070.395483078383,0.0,642.1528572850594
19,1072.1352531489574,0.0,652.9051952646101
18,1074.1481979037935,0.0,666.3221265193453
17,1076.7836054910986,0.0,649.8450697611984
16,1081.9727314186084,0.0,622.3086861811254
15,1088.4464990678255,0.0,612.3155342612931
14,1101.0182922635265,0.0,592.7208060754441
13,1117.4252408409534,0.0,560.1944444917535
12,1134.2278649763925,0.0,536.7997507348458
11,1151.0411641104156,13.408209467611272,576.6734488114735
10,1175.2553581886937,42.726914941030344,668.6644222498917
9,1205.514115693521,80.83659841632195,700.3229618699797
8,1240.3718251836617,132.63033693603305,819.5470768612383
7,1301.4138545326136,191.99953514707047,922.7216380648038
6,1374.0971477490766,269.04234615075995,983.1557858738778
5,1446.574968472328,375.2904684571638,1028.7577414032883
4,1529.9274239424792,526.7193632337859,1090.9158933201404
3,1622.687445202021,720.8321826872184,867.0076699374104
2,1621.841622883686,503.31301710534774,1058.3881866906809
1,1836.4870449559887,1526.1155289476867,1526.1155320576026
