,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1495.4662201936098,1071.850690624321,1271.027897706961
49,1495.4830768260276,1072.0900839927624,1271.0149653870587
48,1495.5003871562549,1072.3347870837888,1271.0716554113137
47,1495.5182065641043,1072.5850068008308,1271.1549328404158
46,1495.53659607689,1072.8410176708016,1270.9409208618665
45,1495.5556255471831,1073.1031364259027,1270.6524626987368
44,1495.5753725934737,1073.371718390881,1270.6997141243094
43,1495.5959244131768,1073.647221107283,1270.5665491537743
42,1495.6173785429748,1073.9302020112739,1270.5148438774302
41,1495.6398107464051,1074.2213835764496,1270.4427952652622
40,1495.662415967464,1074.5216175849837,1270.352643453515
39,1495.6864349152013,1074.8319717499419,1270.30544441363
38,1495.7120204165108,1075.1538013557777,1269.8200965911512
37,1495.7393398251309,1075.4823448636732,1269.7174102076358
36,1495.768580457102,1075.8305795423237,1269.388232750073
35,1495.7999508575163,1076.2002248445747,1269.4808534469041
34,1495.828671825039,1076.5944010997853,1269.2151712387792
33,1495.858800096866,1077.0204191999533,1268.7369572300363
32,1495.8913213779533,1077.48597735888,1268.196040862775
31,1495.9263680814422,1077.984867990507,1267.4618706650635
30,1495.9640035426935,1078.553476356788,1266.660291680464
29,1496.0041850735747,1081.4581797111837,1264.966254897425
28,1496.0467224817407,1079.0461367671846,1263.3205332324849
27,1496.0901661025978,1075.9337499230742,1262.265379615689
26,1496.1204016093625,1076.702057725992,1260.3394417727861
25,1496.1704243666331,1078.1334482660147,1256.949206905156
24,1496.248368156982,1079.1143998909422,1255.5035524599157
23,1496.3645757007293,1080.1167993914094,1256.4575592358497
22,1496.4917954468995,1081.2417027452516,1257.8305366247073
21,1496.6338495651303,1083.9082621976654,1259.0035486443262
20,1496.8366725078822,1083.8758564758732,1261.6011994129904
19,1498.2732472651685,1083.878009584654,1263.4229382221642
18,1500.3966123595949,1083.920844501352,1263.4445601695359
17,1502.527136330363,1084.0793796114087,1264.490806962217
16,1504.6657311248146,1084.5139965624846,1264.48607605402
15,1506.8135720644625,1087.2067871701702,1265.965197760254
14,1508.9722041350979,1088.0785239147417,1266.8210868915744
13,1511.1435575711362,1089.1892658629108,1266.237616798461
12,1513.3315211949978,1090.582151372089,1273.1984112618545
11,1516.2088688321865,1092.2055153415333,1269.5156287542677
10,1522.428131813247,1094.0837177902122,1267.0369399929111
9,1528.645071668747,1102.0228120296606,1266.8644420608193
8,1534.8687751450468,1104.7266210349899,1265.8235694339996
7,1543.9690603330891,1110.9322867805743,1261.2006915673921
6,1556.4820711155091,1117.4771258098656,1242.3231367314777
5,1573.647435174029,1125.1200628231136,1229.3289865739448
4,1598.6040504061627,1136.170699761301,1207.2145421488308
3,1641.1271095223651,1145.87520326265,1116.161753076288
2,1630.2859315449123,1078.391839456972,1204.7554814911894
1,1836.4870449077282,1551.758265714981,1551.758266791969
