,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,3617.7719599321085,3617.7719619878267,3617.7719592727976
49,3617.7719598894964,3617.7719622038708,3617.7719592717735
48,3617.7719598507247,3617.7719620695225,3617.771959267221
47,3617.771959820264,3617.7719620286284,3617.771959261221
46,3617.771959789812,3617.7719618376636,3617.7719592527583
45,3617.771959757938,3617.771961804303,3617.771959246307
44,3617.7719597275636,3617.7719616373183,3617.7719592481217
43,3617.7719596987513,3617.7719618452256,3617.7719593347865
42,3617.7719596725715,3617.7719615856436,3617.771959285986
41,3617.77195964892,3617.7719615222572,3617.771959259476
40,3617.7719596272277,3617.7719612964966,3617.7719593292545
39,3617.7719596068623,3617.771961117521,3617.7719592478807
38,3617.771959587584,3617.7719612305573,3617.771959247466
37,3617.7719595691915,3617.7719611890147,3617.771959253941
36,3617.771959551439,3617.7719611157286,3617.7719592583185
35,3617.7719596401375,3617.7719610535823,3617.771959272757
34,3617.771959746697,3617.7719611045295,3617.771959269761
33,3617.77195985809,3617.771961022322,3617.7719592652625
32,3617.7719599132815,3617.771960850877,3617.7719592761387
31,3617.7719599528073,3617.771960931681,3617.771959287746
30,3617.7719598966155,3617.771960997054,3617.7719592953213
29,3617.771959875791,3617.7719610293407,3617.7719592973967
28,3617.771959810249,3617.771960894232,3617.771959304343
27,3617.771959817461,3617.7719608077296,3617.7719593133966
26,3617.7719597236296,3617.77196075237,3617.7719593340257
25,3617.7719596452052,3617.771960743085,3617.7719593554534
24,3617.771959622419,3617.771960519055,3617.7719593665943
23,3617.7719595900303,3617.771960468465,3617.771959397868
22,3617.7719595559647,3617.7719602975676,3617.771959398203
21,3617.7719594945765,3617.771960078416,3617.771959419118
20,3617.7719594919563,3617.7719599587904,3617.771959423216
19,3617.771959379831,3617.7719600012915,3617.771959426986
18,3617.771959327212,3617.7719600986593,3617.771959430137
17,3617.771959333862,3617.7719600823607,3617.7719594341784
16,3617.7719593743946,3617.7719600475607,3617.7719594802647
15,3617.771959370312,3617.7719600129535,3617.771959418248
14,3617.7719593206375,3617.771959939701,3617.7719594023474
13,3617.7719592204608,3617.7719598346603,3617.771959385687
12,3617.771959222635,3617.77195991454,3617.771959330822
11,3617.7719592138255,3617.7719600462824,3617.7719593207903
10,3617.771959238252,3617.7719597203127,3617.771959369563
9,3617.771959218589,3617.77195983784,3617.771959371328
8,3617.77195917722,3617.7719598519557,3617.7719592452677
7,3617.7719591512187,3617.7719598698986,3617.7719592410267
6,3617.771959152495,3617.7719601835865,3617.77195922565
5,3617.7719591618584,3617.771960267487,3617.7719592232547
4,3617.7719592124786,3617.7719600869395,3617.7719592260055
3,3617.771959253305,3617.771960238777,3617.77195926949
2,3617.7719592492704,3617.7719597461687,3617.7719592583044
1,3619.7554300032575,3619.755430427738,3619.755430306215
