,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1045.5361600342103,0.0,498.38691144160185
49,1045.6402419853,0.0,500.72679078291054
48,1045.7494416334305,0.0,502.58711639735424
47,1045.8501626603208,0.0,504.5152009390797
46,1045.9493862178979,0.0,505.8522435473531
45,1046.048107770643,0.0,510.4630820443758
44,1046.1469934778147,0.0,511.2737889528345
43,1046.2463013506099,0.0,514.0858908240475
42,1046.3342322590468,0.0,515.7150634612291
41,1046.418881762564,0.0,519.4963450014427
40,1046.5021983996896,0.0,521.7938793210108
39,1046.5838279337981,0.0,524.5673475612971
38,1046.6634429221167,0.0,524.2097794935788
37,1046.7403103222282,0.0,527.7943856023658
36,1046.8130947741838,0.0,529.8993428494869
35,1046.878794647143,0.0,531.2141642190414
34,1046.9369970358266,0.0,532.3178981886587
33,1047.0056538311421,0.0,533.7807722679846
32,1047.07482239853,0.0,535.2859132372021
31,1047.1448419001053,0.0,540.2198943889365
30,1047.2125051880514,0.0,544.8837403632201
29,1047.311324773283,0.0,545.0626501866409
28,1049.2512507768586,0.0,550.3734534807604
27,1051.0696556424175,0.0,555.701358847003
26,1052.8067800885499,0.0,561.5969605065893
25,1053.6881393532115,0.0,565.5659618176445
24,1055.9068255333132,0.0,568.6307028066453
23,1058.0426832396558,0.0,581.8485664693251
22,1060.1907291536077,0.0,594.0490160281201
21,1062.5852420683113,0.0,611.5926077714781
20,1064.4441299108903,0.0,632.8495454077679
19,1066.1793567875488,0.0,640.7624577732346
18,1068.2034322005811,0.0,652.0220777150847
17,1070.8431689700574,0.0,633.5913761228448
16,1076.015065468868,0.0,612.4992637529839
15,1082.4942205169311,0.0,600.419977387817
14,1097.050694416024,0.0,580.8795359497021
13,1113.4518134906407,0.0,547.8194631534013
12,1130.254242151139,0.0,533.3521544477118
11,1147.1486848496447,0.0,561.900252601112
10,1173.2656953334742,25.445543509242526,652.160077759156
9,1203.5260094548219,63.116973504652634,705.074153998711
8,1240.3718251830574,116.54064639234505,831.7737281742906
7,1301.365338984261,179.84639221852913,914.616197784612
6,1374.053261048036,260.43914364257415,978.1036860862462
5,1446.5389943085117,371.5727611856697,1030.295153831973
4,1529.889125279627,527.335883072209,1085.294430833667
3,1622.7429328470396,722.1028649026903,867.0185140365917
2,1621.8398961349303,501.92621277391527,1058.3881866876015
1,1836.4870449404202,1526.1155286390604,1526.1155320573075
