,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1635.400793971122,1331.2681272857885,1450.5576986914957
49,1635.4509442885767,1331.3971074487504,1450.0095412614414
48,1635.5021513750949,1331.5271815410113,1452.3175418942606
47,1635.5544478349211,1331.6584464130704,1452.3587087825774
46,1635.607865800962,1331.7909488414828,1451.8901693748928
45,1635.6624382605264,1331.9245804208695,1452.3906779611862
44,1635.718199751995,1332.0612589142827,1453.0760869291937
43,1635.7751847595125,1332.1993850924516,1453.5432873474751
42,1635.8334296828866,1332.3405019299007,1454.2533594074328
41,1635.892970511078,1332.4835415942268,1452.4512407787763
40,1635.9538462677126,1332.6285874181103,1450.83627138482
39,1636.0160983599467,1332.7755901101891,1451.9647791686493
38,1636.0825623399235,1332.9160648004947,1451.7455723205885
37,1636.1522321974362,1333.0481642219142,1452.7090588924998
36,1636.2234111628534,1333.1820583951671,1449.6874027769948
35,1636.2961439620165,1333.31753358249,1452.0430715774621
34,1636.3704775027622,1333.45456533568,1452.5314005233638
33,1636.446462570099,1333.593912411681,1451.0429385929735
32,1636.5248496665888,1333.7362045404327,1448.6062320862675
31,1636.6057280037094,1333.8904974360728,1447.0519616598092
30,1636.6885531265968,1334.0880891813729,1449.4435657583588
29,1636.7732570253884,1334.2736122143729,1446.1951422085901
28,1636.8598831164138,1334.458986175478,1448.5072253101234
27,1636.948526153569,1334.6487504402123,1449.368825303414
26,1637.0392754904688,1334.84271959684,1447.1042045886593
25,1637.1322305908755,1335.0410099127428,1446.8811518842044
24,1637.227506923778,1335.244174591096,1449.9715775079776
23,1637.3252340596605,1335.4524969620234,1447.696670854193
22,1637.4255569020543,1335.6658481335653,1447.011840459165
21,1637.5286476111298,1335.8839584190328,1442.185722934897
20,1637.6347080211633,1336.1073012828829,1440.985812245412
19,1637.743979690807,1336.3365798135624,1442.7636425542403
18,1637.8567526758836,1336.5726547169404,1439.3884102165198
17,1637.973437489876,1336.8165716820151,1440.7210752530432
16,1638.0944403814335,1337.2387795529214,1438.383901625656
15,1638.9931051042443,1337.537557101756,1431.596907486629
14,1641.1178804525205,1337.8532401339485,1427.0853582766817
13,1643.2493160115275,1338.1633866833286,1434.5929634035515
12,1645.384688988727,1338.4550545236884,1431.7303099420112
11,1647.5168632000416,1338.7698768229977,1429.0365481280126
10,1649.651794273158,1339.1252581036722,1436.2511755020128
9,1651.8219711505712,1341.2290880768628,1435.892761214952
8,1654.11561563882,1343.7591455205518,1417.8006728173198
7,1659.1874599847463,1346.3083232429917,1376.2638451736457
6,1665.4292965516,1348.849650349758,1374.8023843195408
5,1672.8373358827841,1351.3552653816114,1374.3499588427085
4,1685.6136325149178,1357.4659792858827,1372.465128087131
3,1708.80983834219,1346.0853595882163,1338.9063265893108
2,1686.9401198795574,1396.9049471781714,1400.8718893792156
1,1843.2257479601258,1682.5247808984436,1682.5247814816357
