,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,3496.7802246480924,3496.7802260355825,3496.7802239009543
49,3496.780224781506,3496.780225936309,3496.7802238983313
48,3496.7802247164764,3496.7802258207644,3496.78022389608
47,3496.780224706934,3496.7802257792305,3496.7802239008774
46,3496.7802247961004,3496.780225659299,3496.7802238906447
45,3496.780224763584,3496.7802255781585,3496.7802239023567
44,3496.780224782055,3496.7802255014685,3496.7802239024877
43,3496.780224653959,3496.780225419993,3496.780223904828
42,3496.7802245341136,3496.7802255666843,3496.7802239393054
41,3496.780224437342,3496.780225443133,3496.780223902599
40,3496.780224366507,3496.7802253712894,3496.7802238926097
39,3496.7802243127367,3496.78022527433,3496.7802239056855
38,3496.7802242806324,3496.780225340885,3496.7802239044186
37,3496.7802241884697,3496.78022516954,3496.7802239027797
36,3496.780224173856,3496.7802251039225,3496.780223903921
35,3496.780224210059,3496.78022519184,3496.7802239032776
34,3496.780224198332,3496.7802251164585,3496.780223895286
33,3496.780224198681,3496.7802250733225,3496.780223899174
32,3496.7802241391178,3496.7802250805394,3496.780223890654
31,3496.7802241331615,3496.7802250812724,3496.7802238966915
30,3496.7802241262207,3496.7802250130117,3496.7802238984455
29,3496.7802241141835,3496.780224936436,3496.7802239002267
28,3496.780224101903,3496.780224841631,3496.7802239258244
27,3496.780224091118,3496.7802248392572,3496.7802239079883
26,3496.7802240816877,3496.7802248514536,3496.780223914675
25,3496.780224109093,3496.7802248241305,3496.780223915598
24,3496.780224150861,3496.780224746217,3496.7802239149864
23,3496.780224124559,3496.7802245935977,3496.7802239139332
22,3496.78022409116,3496.7802245896023,3496.780223915955
21,3496.7802240350184,3496.7802245656135,3496.7802238856666
20,3496.7802239683106,3496.7802244902064,3496.780223901353
19,3496.7802238708414,3496.7802245166345,3496.7802238989657
18,3496.7802237079095,3496.7802244773484,3496.780223898883
17,3496.780223562441,3496.7802244159147,3496.7802238975823
16,3496.780223409385,3496.7802245233333,3496.7802238960307
15,3496.7802232325075,3496.7802241221125,3496.7802239266807
14,3496.7802234900078,3496.7802244614372,3496.7802239125094
13,3496.7802236636344,3496.7802243333044,3496.780223899974
12,3496.780223775126,3496.780224465983,3496.7802238916265
11,3496.780223821291,3496.780224482065,3496.7802238941326
10,3496.780223823079,3496.780224420395,3496.7802238877043
9,3496.7802238269933,3496.7802244117347,3496.7802239051975
8,3496.7802238245445,3496.780224362429,3496.7802238980794
7,3496.7802238006434,3496.7802244248833,3496.7802238949175
6,3496.780223782429,3496.780224244349,3496.7802239640787
5,3496.7802237640863,3496.780224270201,3496.7802238887775
4,3496.7802237821415,3496.7802243068063,3496.7802239271628
3,3496.780223818671,3496.780224445804,3496.7802239265307
2,3498.7636948705012,3498.763695222797,3498.763694984188
1,3502.7306363771736,3502.7306358008245,3502.7306372768016
