,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1255.5710999507723,485.8070767670197,907.5124165513671
49,1255.5687003600574,486.22514026812667,907.8931940947386
48,1255.56423106758,486.65165617671835,905.6567754433297
47,1255.5572985512845,487.08685501923077,905.5030794114973
46,1255.546429342889,487.53089083500043,907.0065534224974
45,1255.531741151734,487.98400966416267,909.5494437550435
44,1255.513592193946,488.46084946974594,911.0038769605408
43,1255.492078607372,488.94129473117243,912.6183349141132
42,1255.469772238903,489.4128389535327,914.5348321707067
41,1255.4523645852692,489.8865967575769,916.0921045769765
40,1255.4348832300395,490.3597766830502,916.4382563952555
39,1255.4172010012603,490.83370556647606,918.1644979639608
38,1255.400349772088,491.3154155700486,919.696422465106
37,1255.384729486613,491.8027965386224,915.8971534070962
36,1255.370719807219,492.29392320118745,921.8584697538485
35,1255.3586355247774,492.7886943551445,920.6567852718119
34,1255.3486348153579,493.2835909868262,921.7483075621633
33,1255.340759985204,493.7767117896889,925.231410047562
32,1255.3370725147386,494.26655791197163,923.5685942779053
31,1255.3358163148919,494.7519054743907,925.0271104341101
30,1255.3385204835718,495.231853488745,924.8204214636621
29,1255.3440050008583,496.0331947293133,928.2103254444386
28,1255.3589635852868,498.7719576113641,929.3570990895536
27,1255.3836089862184,501.50051697215406,937.4160966007464
26,1255.4195203394893,504.22171913327725,934.7392815635135
25,1255.4647869765893,506.9399271085959,937.1470601770482
24,1255.5264032750645,509.6610118959129,932.0049707034983
23,1255.812469128905,512.3923236522546,934.3275208785816
22,1256.0304601916798,515.1414609437008,922.6047619519912
21,1256.2056006826629,517.9165848920893,903.0380414366261
20,1256.3521998534236,520.7269446677556,921.8143973745476
19,1256.4385222324097,523.5809380556134,921.2618238467736
18,1256.5286318575133,526.4903006050052,913.1214775016405
17,1256.6365239194486,529.5481655813186,908.3810825348683
16,1258.7878142816398,532.620177492892,895.7408054899313
15,1261.2188001089412,538.1026296205807,889.8629352017284
14,1264.441788939144,545.5051216758712,889.7047877552574
13,1272.8314491061972,552.928043541083,891.201615943407
12,1281.55309569942,560.3343763170803,897.7148348392458
11,1290.2999359927267,567.723835137067,914.5519019198271
10,1300.2188745587973,579.0666258397328,968.2058306145638
9,1314.0718296391108,592.7211155894532,977.2470179712615
8,1330.3092147325383,606.8625108003677,1026.2730696272686
7,1357.026544645296,628.0637786929329,1068.364819001447
6,1395.9429419138787,653.7204694096536,1070.7358660685582
5,1449.48915581182,688.4978799464122,1074.5925054150684
4,1530.75404995491,739.5600345038881,1091.0149494394177
3,1622.8723934793115,811.2533893590542,880.6589364627617
2,1621.8504786836918,607.9329047233904,1058.3881866961715
1,1836.487044597878,1526.1155294420498,1526.1155320783346
