,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1205.7340282496348,300.5015105930879,795.3760605378734
49,1205.7541740816487,300.7781043259281,796.3632883487003
48,1205.7742834729927,301.0602010325902,798.0000467701656
47,1205.794246688723,301.34488044660486,801.3579723495443
46,1205.81408749407,301.6314899337044,803.5188744229515
45,1205.8337967740508,301.9190741249702,806.3675879545431
44,1205.853322659392,302.20564406799656,809.8997256124705
43,1205.872566384181,302.4983874910083,814.2348898729643
42,1205.8913896470826,302.79772377469885,816.5873470108736
41,1205.9096149033323,303.10396182787406,818.8811539297595
40,1205.9270313157388,303.4167982878073,822.5650941304217
39,1205.9429373940654,303.73748937850337,825.0293577474383
38,1205.9576188290741,304.06643252348954,828.38543117042
37,1205.9710189852417,304.4039499129974,831.3533156982442
36,1205.983451774136,304.75033075200565,832.7547992102285
35,1205.996598318276,306.2563315855177,837.7121949179204
34,1206.0135291178242,308.86110733063913,837.5918405773963
33,1206.0279026478702,311.48402959294424,839.0676349705756
32,1206.0386355640576,314.1253625382804,845.6667252882859
31,1206.3053869434436,316.7854121077189,847.3265610160997
30,1206.472629286379,319.46409872756726,845.9886010434395
29,1206.494585515429,322.1617791778031,848.1647969106785
28,1206.422692106344,324.87861322978034,857.2127810606959
27,1206.2458171285314,327.6148056474636,852.8333637176256
26,1206.2744694936237,330.3716057688825,859.2706599529314
25,1206.3669436291489,333.1499856934132,859.3892526819707
24,1206.4632461424198,335.9510447061272,858.1561756829943
23,1206.5837040971928,338.7766179540681,866.9352950131412
22,1206.7740409053386,341.6288838164335,866.1796952745102
21,1206.9307453908607,344.5108151898196,866.6368124892008
20,1206.9343135483118,347.42600785034966,877.3314008138984
19,1207.0294670596795,350.58108359169466,863.4528107558835
18,1207.145111913415,357.90201020158804,857.7042494952607
17,1207.270839581919,365.27833835942255,846.3298590437372
16,1209.4779358865806,372.72031555624983,836.0919380594175
15,1211.8510879586413,380.232985669727,825.2215650231408
14,1215.0695377171485,387.8162799166621,816.7834524487743
13,1223.1751989981926,395.9826398589545,799.0179631355674
12,1232.7471044165472,409.3984273319225,809.7221671805736
11,1244.5391015053074,422.57133784856825,816.3934488114064
10,1257.8523826633534,435.54961721579554,843.7898885530903
9,1275.2062334482223,455.4716244143129,893.0450230654333
8,1292.6014831896953,475.79794112790785,960.0030962765054
7,1327.4975564822903,504.2180478319129,1015.4137265901668
6,1378.4266671354894,539.1653911501184,1028.4285573028558
5,1447.3528773941098,586.8974334063919,1044.9346746965516
4,1530.4974951651889,655.2409710604726,1087.3950192591503
3,1622.597902732144,757.3820922421856,866.8913379239594
2,1621.8478710248744,539.8641773470547,1058.388186698116
1,1836.487044515751,1526.115530154599,1526.1155321081974
