,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1591.2696021259758,1250.6710425348617,1398.0497097383393
49,1591.3207726801136,1250.8404729782278,1398.6323397936324
48,1591.373016672478,1252.2244175108674,1397.304421865455
47,1591.4263756477294,1252.0697677328599,1398.8830550324724
46,1591.4808912080396,1252.142476787965,1398.853491473545
45,1591.5366082928836,1252.1754585863912,1398.7955951627955
44,1591.5935711290444,1252.1373200586297,1398.7654800427545
43,1591.651828117537,1252.0536101566472,1399.987855897524
42,1591.711427178795,1251.9255005779683,1398.6668180436636
41,1591.7724191997831,1251.7179161913907,1402.1775871066322
40,1591.8348576327724,1251.3303548274273,1398.9402449972054
39,1591.898797670401,1254.130474687219,1400.742492889016
38,1591.9642966056317,1252.060188207675,1399.5213153959203
37,1592.0314144849442,1251.0879549949632,1399.0243812696106
36,1592.1002136993577,1251.8142616023733,1399.8940504130442
35,1592.1707603790937,1251.9756316610678,1398.4886629924943
34,1592.243122661002,1252.122718958291,1398.7270982953387
33,1592.3173736192434,1252.2658383177816,1398.6662561982107
32,1592.39359211349,1252.411035766354,1398.1893207150154
31,1592.4718614350454,1252.5621253714555,1400.161339731217
30,1592.5522702098876,1252.721677851648,1396.6674132207515
29,1592.6349145863992,1252.8914924110616,1397.6243698778592
28,1592.719897529423,1253.064394434658,1397.1029562812516
27,1592.8082232764211,1253.2428213138464,1396.6119882515468
26,1592.9040173663811,1253.4690437153236,1395.0028097298998
25,1593.0024121472984,1253.8789320115486,1396.6429144942822
24,1593.1035449036,1254.3139015850966,1396.4616388078593
23,1593.207569728374,1254.7454021152746,1392.5792728397364
22,1593.3146702431147,1255.2010533820473,1393.6645057495894
21,1593.4251893007192,1255.6289158012614,1387.8077456327014
20,1593.5403677070337,1256.0353925515644,1388.8119584419221
19,1593.6592050719212,1256.4382839088853,1385.5079328219585
18,1593.782008533154,1256.8573561547516,1384.2993140767937
17,1594.6336606744085,1257.30141351084,1383.8841699181614
16,1596.7581954431992,1257.8029658480095,1382.9718956510226
15,1598.8880949101172,1258.3590261036643,1382.3192807108003
14,1601.0239174332116,1258.9626351598229,1386.8113679505298
13,1603.1663001127488,1259.7068538524268,1384.2448479869972
12,1605.3172434355222,1260.6260512548608,1388.6776478616403
11,1607.4682804863814,1261.7934853711286,1389.1797525294107
10,1609.620392197795,1263.20989567235,1393.748516443483
9,1611.8116950468955,1264.8717974565805,1386.6564671312397
8,1616.8307451345738,1266.7641237923638,1370.188444739213
7,1623.1800689841589,1268.8314580599513,1350.5131608795568
6,1629.5190962187944,1271.8746528454428,1306.0583702617794
5,1640.938121762751,1278.1423120456384,1311.8518783419743
4,1657.007061072636,1284.5166759911344,1319.7842446234786
3,1680.7340225464109,1276.3693458005887,1277.0326227983307
2,1663.3995356312348,1297.731393644871,1318.2476793848193
1,1836.7498083639457,1632.938004156323,1632.9380046876374
