,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,918.9102203793634,0.0,319.2026283727621
49,919.0391522245642,0.0,324.69935171928825
48,919.1749090189463,0.0,325.33095924710847
47,919.317611191045,0.0,330.31442410171235
46,921.0773255343233,0.0,328.8609312161124
45,923.263350455346,0.0,327.71814750933333
44,925.4589209479572,0.0,338.1066934750429
43,927.6451814657759,0.0,337.98736123540306
42,929.8198067937907,0.0,344.56412642222404
41,931.9846260048736,0.0,335.6564363220075
40,934.14095987302,0.0,328.0326341692429
39,936.2759284541196,0.0,345.2875917206103
38,938.3751757098426,0.0,340.1912411390713
37,940.4607288906775,0.0,328.98354097556495
36,942.5326511776829,0.0,320.1790155672785
35,944.5934091941594,0.0,324.99869679325053
34,946.6452123919612,0.0,324.57191897726983
33,948.6872181206822,0.0,320.61655390134104
32,950.7341341866492,0.0,314.7037505134225
31,952.7870327756966,0.0,308.8171080110155
30,955.1268504552936,0.0,312.46006327182045
29,957.8107257049904,0.0,317.10054530288573
28,959.9372029180838,0.0,321.41970235242434
27,961.7035566634411,0.0,324.29964638457363
26,963.0670103487558,0.0,330.6527712508024
25,964.3066296364163,0.0,339.6521795909393
24,966.3678504260248,0.0,377.4180374072118
23,968.8525923557061,0.0,393.94674936917215
22,974.8682270152779,0.0,412.4407333037317
21,981.0893069056013,0.0,429.013068334026
20,986.8168784071478,0.0,430.4390556188804
19,992.3025710361193,0.0,463.5558649655958
18,998.3717262087904,0.0,460.8272600093623
17,1005.5832108239023,0.0,460.65557381360156
16,1015.756033006755,0.0,433.0088660299949
15,1033.6072726578493,0.0,426.7772703659565
14,1057.408925503088,0.0,406.7105212186452
13,1081.2105783486556,0.0,368.0886064818835
12,1105.012231199177,0.0,351.06940867039697
11,1128.8138840544063,0.0,415.8062716344035
10,1161.0329823672366,0.0,475.2831021435697
9,1200.702403775,0.0,612.5014211613811
8,1240.371825184995,12.057572592186375,794.820596121495
7,1300.641543705633,93.20786984671182,915.4194656692981
6,1373.2599661748645,216.84345558848509,985.5031848766149
5,1445.7851192187677,366.2344146748368,1023.7114804683949
4,1528.7112145557535,519.5039731557076,1089.2502208717365
3,1622.4997224607368,702.2510876379644,866.8793111948162
2,1621.8543021756423,492.91014453300374,1058.3881866733102
1,1836.4870448884294,1526.1155305295033,1526.1155320468336
