,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1359.30249315225,765.9972739036823,1050.9935578320321
49,1359.319619309548,766.3272896047596,1050.7359988646133
48,1359.336863755589,766.6880028475122,1049.8719777713409
47,1359.3541334530364,767.1154873880635,1051.3302840439655
46,1359.3712910728202,767.5474218265025,1050.9660046492518
45,1359.38813872921,768.0037898401329,1052.4563565012927
44,1359.4043869751638,768.452236760647,1048.8040743489987
43,1359.4196155462387,768.9008994586135,1047.8606413091243
42,1359.4332112785407,769.3552909279379,1052.6951847007128
41,1359.444208609396,769.8198230277586,1048.079118169115
40,1359.4512538362183,770.2982168119486,1044.7024929955342
39,1359.4389649308375,770.7949317876382,1048.6085626947502
38,1359.4114995170892,771.3149647382132,1046.2156370436546
37,1359.3613785182802,771.8635595597606,1043.73097187705
36,1359.3399641700983,772.4484062033863,1047.3632492974084
35,1359.3890791891235,773.3171489623987,1041.3338490453514
34,1359.4117651906965,774.0093448443391,1040.5216372023765
33,1359.4653279024985,774.5014105708301,1039.9541047957505
32,1359.555355202307,774.9227473312778,1035.1351777980688
31,1359.622467859435,775.2916199317888,1036.4379054156461
30,1359.6554451330908,775.6630030832489,1038.6345335383417
29,1359.7255234826162,776.0518427944818,1041.0125983123432
28,1359.7411950889937,776.4824333805109,1043.6232969133619
27,1359.7413406364958,776.9762150713572,1046.002995162737
26,1359.7319377181952,777.5253746672092,1048.3058151870528
25,1359.7225570413477,778.6111387160144,1050.5005307313359
24,1359.7151253049094,779.5271260948799,1052.3056329462229
23,1359.7143503548118,780.5001161410643,1054.556321377741
22,1359.7308638348068,781.4401379656124,1056.2532295285941
21,1359.7866929713948,782.3316633098218,1057.7796538564166
20,1359.9127332003961,783.3196136242983,1059.8945331431732
19,1360.1655319254385,784.3779580118162,1061.020652629429
18,1360.738658526454,785.4685301654418,1062.718681422402
17,1360.5994024587642,786.6437932215797,1064.8462879212461
16,1360.692735231401,787.8626373983534,1066.3551655463725
15,1360.8437927840857,789.0725392679699,1067.8628006432652
14,1365.585068595273,792.0587547049514,1067.8491302798582
13,1371.7665423894548,797.0311523214216,1073.8271531579483
12,1377.9743569879606,802.3574481730373,1079.3122946241972
11,1384.4177494823882,808.0355818306462,1082.0080916076772
10,1393.0682891511076,813.6059959691672,1073.6972103905334
9,1405.363139491653,820.495876267876,1097.1531754511138
8,1417.8854781534583,833.3142414680847,1143.8603462458166
7,1436.6616258055867,846.3941532008637,1172.455734463083
6,1459.637964562989,866.5809778501912,1168.5257193815678
5,1492.6656258869386,890.5665034151073,1160.2615137308119
4,1541.8633837237428,924.6048100872205,1153.8731148081488
3,1623.2930615602118,967.4286334233059,961.2711768983997
2,1622.1453667333803,788.6524697374329,1088.998400696938
1,1836.4870450817082,1526.1155302885977,1526.115532085202
