,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,2482.667793636687,2407.8546062155674,2407.854605870956
49,2482.6795534469506,2407.854606167716,2407.8546058699058
48,2482.691585220834,2407.85460613982,2407.8546058676097
47,2482.7038904506962,2407.8546061534553,2407.8546058695138
46,2482.7164717325286,2407.85460613868,2407.8546058721236
45,2482.729331463438,2407.854606114032,2407.8546058710317
44,2482.7424968713003,2407.8546060914346,2407.854605868426
43,2482.755948159789,2407.8546060756657,2407.854605862839
42,2482.7696834545195,2407.8546061388392,2407.8546058640763
41,2482.7837049243917,2407.854606119379,2407.8546058644265
40,2482.7980158865907,2407.854606095854,2407.8546058625543
39,2482.812619803403,2407.854606062373,2407.8546058613674
38,2482.8275212296135,2407.8546061059033,2407.854605861948
37,2482.84272452973,2407.8546060243034,2407.8546058610896
36,2482.858235876735,2407.8546059963696,2407.8546058612733
35,2482.8740624621014,2407.8546059768937,2407.8546058614224
34,2482.89021256471,2407.8546059683645,2407.854605862311
33,2482.9066966085147,2407.854605993467,2407.854605862743
32,2482.9235268832736,2407.8546059411647,2407.854605864382
31,2482.940717357296,2407.854605929086,2407.8546058654465
30,2482.9582858246254,2407.854605918798,2407.854605867258
29,2482.9762551550466,2407.854605910057,2407.854605867426
28,2482.994562438674,2407.854605902862,2407.8546058661746
27,2483.012312780789,2407.854605897963,2407.854605866111
26,2483.03065246629,2407.8546058902034,2407.8546058660704
25,2483.049421491006,2407.854605879145,2407.854605865769
24,2483.067824992856,2407.8546058729225,2407.8546058841534
23,2483.086764999241,2407.854605874173,2407.854605866314
22,2483.106502178991,2407.8546058741317,2407.854605867472
21,2483.127167175211,2407.8546058670886,2407.8546058660345
20,2483.14870063336,2407.8546058610377,2407.8546058657053
19,2483.1706578448166,2407.8546058560755,2407.8546058649804
18,2483.1938861083495,2407.854605861273,2407.854605863973
17,2483.2172075740305,2407.8546058430534,2407.8546058648753
16,2483.24027767504,2407.8546058304005,2407.85460586885
15,2483.265373507919,2407.8546058233565,2407.854605869372
14,2483.2928591802406,2407.8546058461493,2407.8546058705642
13,2483.3234447053014,2407.854605786651,2407.8546058623924
12,2483.3575217953858,2407.8546058056536,2407.854605880258
11,2483.402274067257,2409.8380768093125,2409.8380769542946
10,2483.461646477089,2411.8215478491084,2411.821548001079
9,2483.531796070675,2413.805018989154,2413.805019117107
8,2483.6157672074623,2415.7884899727646,2415.7884901498524
7,2483.71794172587,2417.7719608379653,2417.7719612346177
6,2483.8366659874996,2419.7554322737824,2419.75543230687
5,2483.8351578561674,2425.7058457348917,2425.705845494741
4,2484.1538973407755,2431.6562588383713,2431.6562587098583
3,2485.281015703496,2443.5570850404238,2443.5570851603347
2,2490.3816976660546,2467.358737918095,2467.3587380147865
1,2538.763695711403,2538.763695611637,2538.763696588075
