,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1265.6902384555801,518.9250885891839,928.133035150074
49,1265.6834784420614,519.3184107071089,928.5433964791388
48,1265.6754617640713,519.727014186045,928.1880462588547
47,1265.6658324004497,520.1529680556525,925.8375451164695
46,1265.6580145650978,520.5928540777659,925.823933873017
45,1265.6494920982336,521.0451336189858,927.4035085383459
44,1265.638886332238,521.5235086572843,926.807526137087
43,1265.6229685686815,522.0062348944879,931.6946164075921
42,1265.6014832693338,522.5225986952673,931.4402763589379
41,1265.5794251773773,525.5133418407121,932.0868261674168
40,1265.557316090357,526.0157013028621,934.3735131349571
39,1265.5349679491396,523.9974842846864,935.4121808379523
38,1265.5126847414858,521.8331097787787,936.5350333708408
37,1265.4919149903383,522.0247584457163,934.5217654705043
36,1265.473178202693,522.5224282173835,935.6389498142792
35,1265.4559637031703,522.8279674917785,937.7275138116916
34,1265.4426045357307,523.207299249093,936.1263418306916
33,1265.432399492844,524.079273877097,937.1229682886425
32,1265.4228375051762,524.8426174822562,942.4947086595879
31,1265.411266444566,525.5294601863275,943.650112880073
30,1265.39833912248,526.1639977730019,952.2676955518637
29,1265.3851238565026,526.758281908056,942.6624724175058
28,1265.376957700506,527.318919674388,930.8874752863284
27,1265.3774341120668,528.5265463965284,948.4281141596061
26,1265.4031836149052,531.3097866156261,949.0708450416423
25,1265.437189405333,534.0309997206382,941.9252385781512
24,1265.4968308357552,536.6778055065209,946.736808013508
23,1265.8346523603293,539.2165556265064,948.7229617155095
22,1266.0040467590911,541.5424820057758,937.5608317697184
21,1266.135743361154,544.7116405555895,939.2150817286083
20,1266.2795825291962,548.065663526085,933.536947928805
19,1266.3688321943475,551.6147866458476,923.6690114557186
18,1266.444510269825,559.370907341036,923.1424897958312
17,1266.5560409163702,565.3091399170031,919.5171437490242
16,1268.7147870322333,563.8240583967759,909.7318942005802
15,1271.1429997113282,566.6857106430423,908.4304651437033
14,1274.3638033382015,573.7660460018335,911.8852269456712
13,1282.805537304566,580.9740077392399,912.4472877615538
12,1291.5248215007969,588.2458027786968,918.3482249788855
11,1300.2688217577265,595.5935837450531,930.0020972858124
10,1310.2124471744555,604.3227937610294,971.423212830033
9,1324.0601503886921,617.9353230279424,1021.2625206219586
8,1338.291163830855,631.4944674419685,1034.7317270748772
7,1365.0475013989242,651.214731510651,1082.4071978467034
6,1401.9706153254858,675.4041862486051,1076.0847050873842
5,1452.977696573564,708.2358408752532,1083.2474600668622
4,1530.802937110288,757.5675544511263,1090.1462486627142
3,1622.9659312286408,824.6605132097358,886.6061240042263
2,1621.8463362410196,625.9684756434594,1058.3881866992065
1,1836.4870445892188,1526.1155293698532,1526.1155320636424
