,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,942.9509854805594,0.0,354.5768664403718
49,943.0747470909878,0.0,356.8127256488693
48,943.2048914246076,0.0,356.6861910517403
47,943.3415432311147,0.0,363.0679353981052
46,943.4849027833939,0.0,364.7277599025158
45,943.6352163873453,0.0,367.78103524624646
44,943.7873570853776,0.0,369.0450443250134
43,943.9362813947553,0.0,369.28389294250485
42,945.7926668409038,0.0,366.8346029426279
41,947.9378580476624,0.0,366.2798113983431
40,950.0756498765988,0.0,377.0770222851023
39,952.1717383568472,0.0,374.385810035251
38,954.2540643663751,0.0,354.8641688026696
37,956.3233175528683,0.0,367.5736265162009
36,958.3796128356596,0.0,353.84380391710727
35,960.4246441754444,0.0,353.6429177399059
34,962.4604665478076,0.0,348.9089144249293
33,964.4863107356831,0.0,344.6424343811529
32,966.5172681406175,0.0,349.3540760435899
31,968.5529760082085,0.0,354.30400450485706
30,970.706199347271,0.0,359.88007583441447
29,973.5234140734963,0.0,366.8830157332011
28,975.7052541531264,0.0,373.0986290133872
27,977.5251017496557,0.0,374.6864905416273
26,978.9940982320478,0.0,381.9948674669515
25,980.1112295062725,0.0,390.2287940060635
24,982.2026218294512,0.0,412.1419367733837
23,984.2798447919886,0.0,421.69847876112306
22,986.3842112547931,0.0,455.7154830727628
21,989.0425384193763,0.0,467.7894209408098
20,994.6950367199945,0.0,470.6288520076565
19,1000.2243268931786,0.0,495.44971717238053
18,1006.27314639761,0.0,507.37901828397594
17,1013.4866830551925,0.0,482.9728488660859
16,1023.6899172852031,0.0,468.3123810326931
15,1035.974152772004,0.0,457.99331997172226
14,1057.408925503415,0.0,438.7199851978167
13,1081.2105783483526,0.0,401.82127712189293
12,1105.0122311989485,0.0,379.0121029492251
11,1128.8138840537326,0.0,440.13400627710155
10,1161.0329823679401,0.0,518.9981591345884
9,1200.7024037720712,0.0,669.1137783936935
8,1240.3718251846067,15.743792394260367,790.5568323951759
7,1300.8096928404009,94.13309043397095,903.0964513767618
6,1373.439269025766,215.10395707071086,980.9858349431013
5,1445.9999346363645,367.4099726621066,1031.496332131255
4,1529.0674949886284,522.1555118945605,1083.1581290715726
3,1622.6214686198498,709.2981973046409,866.9444533268257
2,1621.838886413759,492.74340690427243,1058.3881866797728
1,1836.487044934555,1526.1155304592694,1526.1155320626876
