,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,906.8942209314413,0.0,302.725632211846
49,907.0257204745219,0.0,300.3427207213915
48,908.702710604646,0.0,293.3901395108309
47,910.8743486500093,0.0,304.60342321566975
46,913.0554191633753,0.0,301.5929947838016
45,915.2460263534716,0.0,315.5735244766599
44,917.4462254599235,0.0,319.01516133817586
43,919.6464382135129,0.0,311.16596374859614
42,921.8314317498075,0.0,327.09573358068724
41,924.0058724038067,0.0,328.69847790565547
40,926.1712651251136,0.0,331.3910434511831
39,928.3246937331928,0.0,336.08838959467903
38,930.4321820394979,0.0,318.57342649920287
37,932.525801887043,0.0,329.4003921142458
36,934.6052757276907,0.0,321.90811390034867
35,936.6737332414202,0.0,314.93298595922226
34,938.7333766582323,0.0,306.267326943064
33,940.7833871736017,0.0,305.15010897052025
32,942.8383873725999,0.0,297.458720815528
31,944.8999762848734,0.0,291.36981826335887
30,947.3684288197442,0.0,289.0723787554323
29,949.9456453308567,0.0,290.5018165988355
28,952.0458680426995,0.0,296.62429320788846
27,953.7864794230804,0.0,300.84763235528476
26,955.0850825980658,0.0,309.5569881135424
25,956.4013751802092,0.0,340.3773292509443
24,958.9447395495848,0.0,350.30205467316057
23,964.9039699100332,0.0,376.2681388225544
22,970.9115583797458,0.0,393.1851059036181
21,977.1180339041593,0.0,406.42796798951235
20,982.870968890447,0.0,412.86450970691305
19,988.3371265168464,0.0,448.69132430707475
18,994.4201412397287,0.0,462.3168986727514
17,1001.6291036422152,0.0,444.4120399999093
16,1013.5158713644456,0.0,425.48432050599234
15,1033.607272657944,0.0,410.91597007707423
14,1057.4089255023262,0.0,390.852956012092
13,1081.2105783497595,0.0,354.67840784926807
12,1105.0122311995533,0.0,333.4597815438867
11,1128.813884054638,0.0,414.4841788797838
10,1161.0329823677725,0.0,518.9115761074175
9,1200.7024037768676,0.0,590.4742170482646
8,1240.3718251850378,10.862071370300725,809.8283449628414
7,1300.562000569182,95.75915426977139,908.4493113837415
6,1373.1709751732399,218.27720282493647,986.2883372826145
5,1445.676666249578,365.72866466325354,1027.3524821475696
4,1528.5539507613998,518.2472375699219,1081.425061491778
3,1622.4663630142359,698.254475701497,866.8843088544036
2,1621.8668170683366,492.7888896253234,1058.3881866792121
1,1836.4870448637246,1526.1155304196216,1526.1155320495857
