,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1245.7243266838864,453.62367188034887,886.0040420079304
49,1245.7281832868189,453.960405966772,884.7686862804038
48,1245.7310828916281,454.2979546353653,885.674840982967
47,1245.7327441235711,454.6352081389541,887.0232683558768
46,1245.732809352222,454.97087847076136,888.7809200228414
45,1245.7309519754638,455.3081594692702,890.342108081138
44,1245.7267397497942,455.6382223329457,891.7736732066204
43,1245.7197748055942,455.9561277756726,892.8477257006684
42,1245.7097151113965,456.25641466004834,894.95800102118
41,1245.6963525190017,456.54604033759733,895.8368887825426
40,1245.6797426085047,456.91123921249016,900.2804328337514
39,1245.660547992635,457.28718415033165,903.6183547265766
38,1245.639434937447,457.6723814104468,901.5094796173875
37,1245.6175392705895,458.065784282462,902.2495370718098
36,1245.596237831928,458.46645927409133,907.4454185994831
35,1245.5768439662174,458.8713482903646,903.885940111692
34,1245.562186721568,459.28231260696214,912.5413011399748
33,1245.557354753183,459.69981663814826,917.7173068549846
32,1245.5516868520085,460.12377273925887,912.6134933976774
31,1245.5518705542995,460.554428711164,911.4246550802247
30,1245.5565015317075,460.99231387127736,912.2608946682032
29,1245.5653167103362,462.6691616399124,913.8790842418988
28,1245.581841233457,465.5360671342359,917.6822751596858
27,1245.6117470710585,468.4198538718696,919.4952728241446
26,1245.662430313998,471.3054267089901,926.3896113533236
25,1245.7160938888953,474.1942622719583,922.5374387627397
24,1245.8116469656056,477.0886395106636,919.5501742002651
23,1246.048886004438,479.9916506475272,919.4173714873933
22,1246.3044892110713,482.90778051990713,915.7615960938922
21,1246.5786180419452,485.84258549899846,907.1400954630346
20,1246.6631074830664,488.80317576895055,892.0366471576313
19,1246.7537294071176,491.7968175798606,910.9737886055966
18,1246.8444434464145,494.8342365647331,905.5865568737229
17,1246.9534786293707,497.7970838758683,899.0799385997733
16,1249.102848544519,500.9892088629418,888.3382806169657
15,1251.5337735982466,508.747800925637,875.8643836283186
14,1254.757051532483,516.4575971209975,868.3470570572947
13,1263.0960389648603,524.0994755980174,871.2383365874232
12,1271.8200097734311,531.6796056523527,883.4961000310617
11,1280.569601344422,539.2018384873489,911.8554551732811
10,1290.4644905313605,552.934784310827,954.9177825419985
9,1305.194405743695,566.6220074198001,990.0315375436231
8,1322.565748967751,583.1937749082301,1026.8660982972096
7,1349.2437607464158,604.4479709691635,1058.1207472219714
6,1390.1555163638873,632.0003932515342,1061.4879354159068
5,1447.6706696714143,668.7555937533621,1068.1224497707103
4,1530.7061753952075,722.403989255371,1081.511263822429
3,1622.7760658491882,798.4345536763548,874.9461718804079
2,1621.850976008104,593.2509399185781,1058.388186700602
1,1836.4870446188008,1526.1155296408751,1526.1155320635412
