,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1347.2120027575668,735.4290727155055,1031.0757754143503
49,1347.2325928013508,735.7631296570365,1043.746444516181
48,1347.2535228152349,736.1311850692325,1035.4557804295803
47,1347.2747477320356,736.5403307327231,1040.4064322657152
46,1347.2961911257762,736.9562297144778,1022.3748471030534
45,1347.3177349680896,737.514853330503,1043.8930041030824
44,1347.3385985032564,738.0739365687282,1030.34480332616
43,1347.358752999559,738.648670961015,1032.0768690249797
42,1347.3783124846693,739.2026654311112,1032.8137359778887
41,1347.3968204235132,739.6256044097529,1045.211155092959
40,1347.4115266538654,740.0748484294174,1035.5053793949264
39,1347.4109663376873,740.5480299763924,1021.345446086016
38,1347.39971336626,741.043805264145,1028.409371626045
37,1347.370144138075,741.5616060164402,1037.4365138315586
36,1347.3106348456995,742.1009686417018,1029.1029919283121
35,1347.3238702782523,742.662037282555,1029.2504817402805
34,1347.341097976358,743.2458809070552,1026.5637787528046
33,1347.3413164958708,743.8531356403771,1031.3673760634329
32,1347.3191606138914,744.4846235028951,1025.236227379785
31,1347.3739965934171,745.1911558087335,1025.1398759245449
30,1347.4435894553903,745.8574377542483,1025.5328425345854
29,1347.5037486109916,746.7680104803496,1025.710145643662
28,1347.6281913794376,747.5397306682033,1022.891067577146
27,1347.6675812319095,748.2749828733525,1024.5493742290944
26,1347.6796061242105,748.9897895890572,1026.7148988010777
25,1347.6773378904913,749.6983848077664,1028.6897208592554
24,1347.6772778878326,750.4287923234799,1030.765393135932
23,1347.683579285472,751.201400875697,1032.6813141596645
22,1347.707925825207,752.0246862239245,1034.1708867062375
21,1347.771496921843,752.9164601006606,1036.1688369165593
20,1347.8893706122758,753.833070006642,1037.8859184789094
19,1348.1258297550553,754.8151418589772,1039.0761174415707
18,1348.3409440986966,755.8779230107865,1040.849014867929
17,1348.3613549143959,757.0375348065198,1042.5858318828546
16,1348.7530197823173,759.0566189172756,1045.480629806481
15,1348.9462735224351,763.2143856962175,1046.4785765119732
14,1351.568789901725,767.5631528563189,1053.5569943515663
13,1357.7541590381531,771.9694866967009,1053.6295046623536
12,1364.7662332745356,775.9983075903493,1058.2195706953034
11,1372.4290160577254,780.5149181268786,1062.7078209009248
10,1381.0465737401082,785.4296483476832,1059.4101417862953
9,1394.0446025793747,792.5481806062322,1092.7252403602342
8,1407.8854334849693,806.4155944189603,1134.5069525500417
7,1426.6412494351216,820.0176398874607,1168.8311033150494
6,1451.60487481476,840.2930313816213,1159.1943466861972
5,1486.6403740067697,865.9733584116124,1149.0566326115204
4,1538.4768417911137,900.9599813361924,1148.8418532589253
3,1623.33154074954,939.4388421353553,949.3789094598295
2,1622.059137703672,763.0873067791172,1081.3458471962545
1,1836.4870449974085,1526.1155303039277,1526.1155320945343
