,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1735.2323489654868,1508.5822835831923,1556.8270649841095
49,1735.2836827983215,1508.6067269551124,1559.0449145589168
48,1735.3358636304729,1508.6442057725633,1558.7753576808234
47,1735.3889056144105,1508.6824879751684,1556.957548447253
46,1735.4428233125275,1508.7203823830182,1552.1814635817789
45,1735.4976312832787,1508.763223627384,1556.9692802771897
44,1735.5533458703394,1508.8145158562047,1556.3705329090556
43,1735.609984203149,1508.86813931232,1556.6069300964343
42,1735.6675652208357,1508.9244337772748,1557.2489824518375
41,1735.7261107221705,1508.9798979439436,1557.1487069749205
40,1735.785641925196,1509.0346874791658,1557.8979074248107
39,1735.8461044937064,1509.087583371303,1559.0863855407565
38,1735.9075220991758,1509.1407144236478,1555.4377077133965
37,1735.9691683229426,1509.194946691684,1557.806266433388
36,1736.0292439704097,1509.2508782721975,1555.0385625173792
35,1736.089602546958,1509.3083683855398,1557.7727456439216
34,1736.1510413759963,1509.3689167186258,1555.4020862662842
33,1736.2135951730982,1509.43285125237,1556.1196579656587
32,1736.277304636938,1509.4977598533,1558.2946374715339
31,1736.342214727607,1509.5636475995498,1558.1462713308972
30,1736.4083751198,1509.633754949328,1556.9964262245803
29,1736.4758431454493,1509.727130700615,1556.1403398575676
28,1736.5446827424355,1509.82935569311,1557.0673767513351
27,1736.6149648241737,1509.941479399549,1558.9116182471125
26,1736.6867753038928,1510.0628677446268,1556.3438836175085
25,1736.760210440931,1510.1953117729095,1554.6559403896113
24,1736.8353798741455,1510.3414709066694,1557.3328062426367
23,1736.912412030652,1510.5014077164917,1557.71472188334
22,1736.9914728015306,1510.6768737838058,1556.2428115672096
21,1737.072746042076,1510.8706643682885,1555.348066954072
20,1737.1564313208125,1511.081286686661,1556.079771268046
19,1737.2427711701637,1511.3020106782328,1553.3772022243363
18,1737.3320311646066,1511.544038959729,1553.4882326390355
17,1737.4246781402317,1511.8251237658014,1551.0515619852229
16,1737.5205991353773,1512.195882925025,1548.0247651213797
15,1737.6207987230982,1512.6621236353353,1547.7906045267143
14,1737.722294709932,1513.2049887031567,1548.5988133937633
13,1737.8275397292018,1513.5333206101,1547.858552664821
12,1737.9422043942732,1513.6644411766176,1547.1903491074559
11,1738.9209683950469,1513.8135303615777,1541.9746434839763
10,1741.0660101124645,1513.9837617566347,1541.9405515648605
9,1743.2365467536124,1514.2259774577226,1537.159530791812
8,1745.4963711542543,1514.5036935742007,1531.810631599802
7,1747.9371117853048,1514.8010845498677,1529.6661620131956
6,1750.6697829816499,1515.0289625429696,1520.0735395023335
5,1756.7975299559005,1515.0980691752645,1515.161126788307
4,1742.6828197857717,1522.5123297948257,1521.3068032918738
3,1750.476529420458,1552.9785741312285,1552.9785742417823
2,1758.685835516682,1618.433119277092,1618.433119590964
1,1891.259517666033,1816.7802263749495,1816.7802267542243
