,Rmax,RR,NL,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
13041,12,1,6,331.77603639897086,234.58306727693514,251.9926671257757
13042,12,1,7,331.77603639897086,221.42650251594745,240.75255546840486
13043,12,1,8,331.77603639897086,208.3593215204462,222.5907800930226
13044,12,1,9,331.77603639897086,195.94039544027103,231.5365083329609
13045,12,1,10,331.77603639897086,183.77901053690144,206.42539716246785
13046,12,1,11,331.77603639897086,171.12936655293166,209.3964394286752
13047,12,1,12,331.77603639897086,157.07999346231793,207.2623610508799
13048,12,1,13,331.77603639897086,138.07086964799234,213.8089749186226
13049,12,1,14,331.77603639897086,150.81092370399492,220.88045900169865
13050,11,30,0,290.2805854156892,290.2805854156892,290.9075716814146
13051,11,30,1,290.2805854156892,269.4939225610503,276.40536095884875
13052,11,30,2,290.2805854156892,259.8804555886337,259.9793341522291
13053,11,30,3,290.2805854156892,248.91147455290354,256.52607440729145
13054,11,30,4,290.2805854156892,236.03451463380028,246.53952036167485
13055,11,30,5,290.2805854156892,224.65741541416295,239.69999029376294
13056,11,30,6,290.2805854156892,212.50401561956846,215.33131144602964
13057,11,30,7,290.2805854156892,199.41191047627635,209.77105464261984
13058,11,30,8,290.2805854156892,185.35199361955432,204.3452622726691
13059,11,30,9,290.2805854156892,170.0928235470813,194.10337568618542
13060,11,30,10,290.2805854156892,154.31032282884559,186.99133673279346
13061,11,30,11,290.2805854156892,138.75556388474297,179.2612172727301
13062,11,30,12,290.2805854156892,124.11881944866097,174.30861782931316
13063,11,30,13,290.2805854156892,109.47304646876192,171.85567228558884
13064,11,30,14,290.2805854156892,95.77556754948105,169.38983890848368
13065,11,29,0,290.2868206643071,290.2868206643071,290.9142952129649
13066,11,29,1,290.2868206643071,269.4939920239181,276.4120588675977
13067,11,29,2,290.2868206643071,259.90144338562163,260.0189351326485
13068,11,29,3,290.2868206643071,248.9609335646025,256.5444699330338
13069,11,29,4,290.2868206643071,236.1031554822447,247.05361767936614
13070,11,29,5,290.2868206643071,224.75988068268563,239.69282878472967
13071,11,29,6,290.2868206643071,212.621552847625,214.9526227885543
13072,11,29,7,290.2868206643071,199.62266032493864,209.82050280243743
13073,11,29,8,290.2868206643071,185.5572228985579,204.44634336897315
13074,11,29,9,290.2868206643071,170.33898513969342,194.1580645370705
13075,11,29,10,290.2868206643071,154.49349618931055,186.90969808890506
13076,11,29,11,290.2868206643071,138.96618618979923,177.33479143561186
13077,11,29,12,290.2868206643071,124.33340785040107,174.31268914325503
13078,11,29,13,290.2868206643071,109.71616212643283,171.73704702392058
13079,11,29,14,290.2868206643071,95.8668028287919,169.38699704339595
13080,11,28,0,290.2987252062198,290.2987252062198,290.9212207223298
13081,11,28,1,290.2987252062198,269.4800105942068,276.418965558158
13082,11,28,2,290.2987252062198,259.920357461046,260.0506005859436
13083,11,28,3,290.2987252062198,249.0106129447614,256.56513718214467
13084,11,28,4,290.2987252062198,236.1700402037647,246.32156350887894
13085,11,28,5,290.2987252062198,224.86559385233363,239.68740221615306
13086,11,28,6,290.2987252062198,212.73060013295628,215.55708649427532
13087,11,28,7,290.2987252062198,199.8394630577605,209.86853450779333
13088,11,28,8,290.2987252062198,185.7719568624206,204.54396083652767
13089,11,28,9,290.2987252062198,170.5994553045134,194.30783549769694
13090,11,28,10,290.2987252062198,154.74219250534452,186.95265766085458
13091,11,28,11,290.2987252062198,139.21088059109758,177.15492891828828
13092,11,28,12,290.2987252062198,124.55100727611241,174.37547688110288
13093,11,28,13,290.2987252062198,109.9403872183452,171.9804145629373
13094,11,28,14,290.2987252062198,95.96868123487114,169.54252794878943
13095,11,27,0,290.3072419877764,290.3072419877764,290.92836453522233
13096,11,27,1,290.3072419877764,269.48373717582314,276.4260941802113
13097,11,27,2,290.3072419877764,259.9371968152419,260.10742657423333
13098,11,27,3,290.3072419877764,249.06005271828263,256.5991580942163
13099,11,27,4,290.3072419877764,236.22821781107993,246.3717530317552
13100,11,27,5,290.3072419877764,224.9676829607467,239.68360781832817
13101,11,27,6,290.3072419877764,212.87759665018186,215.57933239420348
13102,11,27,7,290.3072419877764,200.06286751333448,209.90482787926396
13103,11,27,8,290.3072419877764,186.00828483829696,204.61159403668717
13104,11,27,9,290.3072419877764,170.86783456902216,194.3128511548531
13105,11,27,10,290.3072419877764,154.99166400753413,186.97061353088566
13106,11,27,11,290.3072419877764,139.6031926791701,176.73189122134323
13107,11,27,12,290.3072419877764,124.77525697502382,174.36642516244046
13108,11,27,13,290.3072419877764,110.16664573531952,171.96144537243305
13109,11,27,14,290.3072419877764,96.08576539333255,169.6090633487897
13110,11,26,0,290.30641996665827,290.30641996665827,290.93574590218117
13111,11,26,1,290.30641996665827,269.49166946479863,276.43345755504475
13112,11,26,2,290.30641996665827,259.95840861162225,260.1760264820673
13113,11,26,3,290.30641996665827,249.12897259690115,256.63106835003254
