,Rmax,RR,LT,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
5035,34,5,10,277.0944928779876,0.0,109.28758010581822
5036,34,5,11,277.0944928779876,0.0,102.8404561641289
5037,34,5,12,277.0944928779876,0.0,99.94984310211719
5038,34,5,13,277.0944928779876,0.0,83.66989581538353
5039,34,5,14,277.0944928779876,0.0,71.92862644151222
5040,34,4,0,293.89075843787157,293.89075843787157,294.0198457386346
5041,34,4,1,293.89075843787157,240.1573838957699,259.5145938367497
5042,34,4,2,293.89075843787157,178.14313771910497,210.40551343600092
5043,34,4,3,293.89075843787157,124.9393727632825,186.4812926769289
5044,34,4,4,293.89075843787157,103.64052336923193,163.54012999161804
5045,34,4,5,293.89075843787157,81.73514814987894,160.9986488973205
5046,34,4,6,293.89075843787157,57.84442108680279,164.8098977420858
5047,34,4,7,293.89075843787157,35.7804590246691,171.80771866850316
5048,34,4,8,293.89075843787157,12.13392499786201,168.165057169992
5049,34,4,9,293.89075843787157,0.0,117.49485571307707
5050,34,4,10,293.89075843787157,0.0,127.33120786421333
5051,34,4,11,293.89075843787157,0.0,104.25789916005519
5052,34,4,12,293.89075843787157,0.0,111.13557722801178
5053,34,4,13,293.89075843787157,0.0,67.03089298777377
5054,34,4,14,293.89075843787157,0.0,56.75092722436431
5055,34,3,0,316.30334312300863,316.30334312300863,316.63401143811166
5056,34,3,1,316.30334312300863,269.91613131667555,287.33613000044375
5057,34,3,2,316.30334312300863,218.35996595061525,270.0180473105828
5058,34,3,3,316.30334312300863,164.97721305694972,250.44680152100992
5059,34,3,4,316.30334312300863,136.3893937232873,217.83473844506065
5060,34,3,5,316.30334312300863,116.8678136701281,206.64280624172605
5061,34,3,6,316.30334312300863,97.4141154482048,210.1937253056859
5062,34,3,7,316.30334312300863,73.36767758207988,216.52658453594006
5063,34,3,8,316.30334312300863,52.17015666946869,218.2224203970883
5064,34,3,9,316.30334312300863,28.88592617556798,131.97196657312057
5065,34,3,10,316.30334312300863,6.8321211543687355,123.43480438452397
5066,34,3,11,316.30334312300863,0.0,138.89112549242338
5067,34,3,12,316.30334312300863,0.0,99.88630307018181
5068,34,3,13,316.30334312300863,0.0,117.06216331175834
5069,34,3,14,316.30334312300863,0.0,111.65077969744758
5070,34,2,0,356.94542675721664,356.94542675721664,357.05066043035345
5071,34,2,1,356.94542675721664,322.13053057946394,351.64767375738836
5072,34,2,2,356.94542675721664,282.39748407715655,329.66334569182385
5073,34,2,3,356.94542675721664,249.1973978057081,301.10434279425886
5074,34,2,4,356.94542675721664,211.46494092065777,253.99722623783146
5075,34,2,5,356.94542675721664,174.86179397929055,239.89879099723638
5076,34,2,6,356.94542675721664,151.53745449373076,231.31703014046883
5077,34,2,7,356.94542675721664,130.18705567647805,227.38234536742186
5078,34,2,8,356.94542675721664,108.8289580070244,219.4705506007553
5079,34,2,9,356.94542675721664,87.35850576470183,211.760198227308
5080,34,2,10,356.94542675721664,65.59079097789677,175.76298953280707
5081,34,2,11,356.94542675721664,44.51139881523128,143.94863569440204
5082,34,2,12,356.94542675721664,23.129250479344023,146.80761807900842
5083,34,2,13,356.94542675721664,7.084772247864969,143.4852521231908
5084,34,2,14,356.94542675721664,38.78696615198641,147.2248634726394
5085,34,1,0,432.45057983054,432.45057983054,435.29991290848517
5086,34,1,1,432.45057983054,408.2524900403939,411.7700764711263
5087,34,1,2,432.45057983054,381.72599684072384,392.15176266140315
5088,34,1,3,432.45057983054,354.70515782041997,352.2124309066032
5089,34,1,4,432.45057983054,331.4861310093322,345.291383677578
5090,34,1,5,432.45057983054,308.4576939002587,326.1083305783999
5091,34,1,6,432.45057983054,282.81126781778374,309.7331781448288
5092,34,1,7,432.45057983054,256.3821557949233,290.85073937589357
5093,34,1,8,432.45057983054,226.67477410230546,288.2609459518549
5094,34,1,9,432.45057983054,194.27484128330929,287.4524128252195
5095,34,1,10,432.45057983054,164.57641207279718,268.5997709874293
5096,34,1,11,432.45057983054,138.94809236566124,247.7989212166966
5097,34,1,12,432.45057983054,112.16448232735252,233.22094556522686
5098,34,1,13,432.45057983054,88.03876953293017,219.36187977177568
5099,34,1,14,432.45057983054,161.6192377615076,207.62942430249103
5100,33,20,0,221.02521370945,221.02521370945,221.21032357607976
5101,33,20,1,221.02521370945,156.44400968106547,165.74756756168227
5102,33,20,2,221.02521370945,118.53132038757208,138.88927298528213
5103,33,20,3,221.02521370945,94.42511626241351,119.75020872310269
5104,33,20,4,221.02521370945,63.72755746346584,113.63258018666093
5105,33,20,5,221.02521370945,28.042103728497466,74.77292485856238
5106,33,20,6,221.02521370945,0.0,66.12049965552518
5107,33,20,7,221.02521370945,0.0,67.24298099781761
5108,33,20,8,221.02521370945,0.0,68.23240997724633
5109,33,20,9,221.02521370945,0.0,66.0768913141607
5110,33,20,10,221.02521370945,0.0,65.2228659387655
5111,33,20,11,221.02521370945,0.0,63.99765114841668
5112,33,20,12,221.02521370945,0.0,60.794001752936424
5113,33,20,13,221.02521370945,0.0,57.53543609957187
5114,33,20,14,221.02521370945,0.0,54.82263764936678
5115,33,19,0,221.1107072659226,221.1107072659226,221.23043919214754
5116,33,19,1,221.1107072659226,156.51778300455305,167.23430686022647
5117,33,19,2,221.1107072659226,118.15327012953958,138.55685703543622
5118,33,19,3,221.1107072659226,93.8446737970698,119.74930529492201
5119,33,19,4,221.1107072659226,63.475317685099355,113.67371549085698
5120,33,19,5,221.1107072659226,28.160702110533336,73.65529624905231
5121,33,19,6,221.1107072659226,0.0,67.46290713568989
5122,33,19,7,221.1107072659226,0.0,68.52430673113595
5123,33,19,8,221.1107072659226,0.0,68.07373911986454
5124,33,19,9,221.1107072659226,0.0,67.01931753084867
5125,33,19,10,221.1107072659226,0.0,65.21868912963619
5126,33,19,11,221.1107072659226,0.0,64.11340119956355
5127,33,19,12,221.1107072659226,0.0,60.56938972404279
5128,33,19,13,221.1107072659226,0.0,56.87467250366005
5129,33,19,14,221.1107072659226,0.0,56.077770593918714
5130,33,18,0,221.19820751624394,221.19820751624394,221.05408585343073
5131,33,18,1,221.19820751624394,156.59289261492074,168.72164090817847
5132,33,18,2,221.19820751624394,117.79018057944981,138.18862411706576
5133,33,18,3,221.19820751624394,93.20612060364333,120.29880119447651
5134,33,18,4,221.19820751624394,63.149700155204386,114.03250282408
5135,33,18,5,221.19820751624394,28.310580628681222,73.08293876786209
5136,33,18,6,221.19820751624394,0.0,66.94603631522968
5137,33,18,7,221.19820751624394,0.0,67.7010114622307
5138,33,18,8,221.19820751624394,0.0,68.20227831552451
5139,33,18,9,221.19820751624394,0.0,67.13266427326236
5140,33,18,10,221.19820751624394,0.0,64.62814584602877
5141,33,18,11,221.19820751624394,0.0,62.56732820628501
5142,33,18,12,221.19820751624394,0.0,59.742864735181314
5143,33,18,13,221.19820751624394,0.0,57.40412862442514
5144,33,18,14,221.19820751624394,0.0,55.175257417203454
5145,33,17,0,221.23369673456796,221.23369673456796,221.1332125614529
5146,33,17,1,221.23369673456796,156.63318147202506,170.2156044229047
5147,33,17,2,221.23369673456796,117.38198087878807,137.027329289531
5148,33,17,3,221.23369673456796,92.51297113878408,122.22866707985662
5149,33,17,4,221.23369673456796,62.74295808470481,115.16503505245193
5150,33,17,5,221.23369673456796,30.166837379183505,73.38500695698838
5151,33,17,6,221.23369673456796,0.0,67.02551080529689
5152,33,17,7,221.23369673456796,0.0,67.7273559748858
5153,33,17,8,221.23369673456796,0.0,68.33333047885482
5154,33,17,9,221.23369673456796,0.0,66.8723925630341
5155,33,17,10,221.23369673456796,0.0,64.64588601509189
5156,33,17,11,221.23369673456796,0.0,62.87018601139263
5157,33,17,12,221.23369673456796,0.0,60.752555608767
5158,33,17,13,221.23369673456796,0.0,56.27988596684477
5159,33,17,14,221.23369673456796,0.0,54.8722392796744
5160,33,16,0,221.28890800766214,221.28890800766214,221.13093076926032
5161,33,16,1,221.28890800766214,156.69949140131195,171.91515031502647
5162,33,16,2,221.28890800766214,117.30406863470591,134.42835699749412
5163,33,16,3,221.28890800766214,91.76966087412292,124.16667328732652
5164,33,16,4,221.28890800766214,62.2419925882412,114.02053610346199
5165,33,16,5,221.28890800766214,31.90880842007806,72.73884563637917
5166,33,16,6,221.28890800766214,1.7205729979183246,66.43803191199183
5167,33,16,7,221.28890800766214,0.0,67.9702600349983
5168,33,16,8,221.28890800766214,0.0,69.15028221819121
5169,33,16,9,221.28890800766214,0.0,66.94665683195771
5170,33,16,10,221.28890800766214,0.0,64.15897530878178
5171,33,16,11,221.28890800766214,0.0,62.6943853382987
5172,33,16,12,221.28890800766214,0.0,59.181088002955164
5173,33,16,13,221.28890800766214,0.0,56.0524033771336
5174,33,16,14,221.28890800766214,0.0,51.61123028633611
5175,33,15,0,223.09802031842707,223.09802031842707,222.89762922175856
5176,33,15,1,223.09802031842707,158.66391543206026,173.65467105164748
5177,33,15,2,223.09802031842707,118.05194181454091,133.22976304648014
5178,33,15,3,223.09802031842707,90.97469582184263,126.07870317543505
5179,33,15,4,223.09802031842707,61.635623065127135,113.67154250433815
5180,33,15,5,223.09802031842707,33.50807500264871,72.0305407514745
5181,33,15,6,223.09802031842707,3.591766352728854,61.42160262597132
5182,33,15,7,223.09802031842707,0.0,68.55430353991808
5183,33,15,8,223.09802031842707,0.0,69.1564301165101
5184,33,15,9,223.09802031842707,0.0,68.89917275256605
5185,33,15,10,223.09802031842707,0.0,63.8733736513163
5186,33,15,11,223.09802031842707,0.0,62.11939352074721
5187,33,15,12,223.09802031842707,0.0,58.57251131783269
5188,33,15,13,223.09802031842707,0.0,54.41196053663984
5189,33,15,14,223.09802031842707,0.0,49.41383407853958
5190,33,14,0,225.06885543407688,225.06885543407688,225.0125824295127
5191,33,14,1,225.06885543407688,160.64867330131773,175.3920967334688
5192,33,14,2,225.06885543407688,118.85036501220196,131.59094370911586
5193,33,14,3,225.06885543407688,90.12463494212113,126.02164475202994
5194,33,14,4,225.06885543407688,60.90681451144597,110.09327818657201
5195,33,14,5,225.06885543407688,34.93572562680471,71.30215375779962
5196,33,14,6,225.06885543407688,5.29204853823903,59.88798405314566
5197,33,14,7,225.06885543407688,0.0,67.43276041028756
5198,33,14,8,225.06885543407688,0.0,70.86633025150566
5199,33,14,9,225.06885543407688,0.0,66.49662879239067
5200,33,14,10,225.06885543407688,0.0,61.80838426487509
5201,33,14,11,225.06885543407688,0.0,60.96476198576116
5202,33,14,12,225.06885543407688,0.0,55.97036168528339
5203,33,14,13,225.06885543407688,0.0,52.02488799848018
5204,33,14,14,225.06885543407688,0.0,44.81149280310777
5205,33,13,0,227.17846963857102,227.17846963857102,227.44580710515382
5206,33,13,1,227.17846963857102,162.94316092574485,177.12625846379774
5207,33,13,2,227.17846963857102,119.84649654144286,133.55182308593277
5208,33,13,3,227.17846963857102,89.36232388842154,127.81992126627947
5209,33,13,4,227.17846963857102,60.041655298025134,104.3459545949758
5210,33,13,5,227.17846963857102,36.132570789185834,71.31334689015955
5211,33,13,6,227.17846963857102,6.745483267041493,62.56903569235699
5212,33,13,7,227.17846963857102,0.0,68.13961039059696
5213,33,13,8,227.17846963857102,0.0,71.3493206058793
5214,33,13,9,227.17846963857102,0.0,67.69615019922072
5215,33,13,10,227.17846963857102,0.0,59.58632445763445
5216,33,13,11,227.17846963857102,0.0,59.523699526798595
5217,33,13,12,227.17846963857102,0.0,55.177761155358525
5218,33,13,13,227.17846963857102,0.0,44.79700347095394
5219,33,13,14,227.17846963857102,0.0,43.55466289411939
5220,33,12,0,229.88496985649505,229.88496985649505,230.10004807273447
5221,33,12,1,229.88496985649505,165.65041881450406,180.27048174271627
5222,33,12,2,229.88496985649505,120.78614189830411,135.19354942191927
5223,33,12,3,229.88496985649505,89.00259527693352,129.2212617998692
5224,33,12,4,229.88496985649505,60.07427379494777,100.96129432464473
5225,33,12,5,229.88496985649505,37.019415694243435,70.00318463429358
5226,33,12,6,229.88496985649505,7.85782047640771,65.49834296696645
5227,33,12,7,229.88496985649505,0.0,69.17970949050424
5228,33,12,8,229.88496985649505,0.0,68.47655640929662
5229,33,12,9,229.88496985649505,0.0,69.07141553421751
5230,33,12,10,229.88496985649505,0.0,62.32979521991524
5231,33,12,11,229.88496985649505,0.0,56.509497649100965
5232,33,12,12,229.88496985649505,0.0,47.71633292638593
5233,33,12,13,229.88496985649505,0.0,40.38812613341186
5234,33,12,14,229.88496985649505,0.0,49.68293749081984
5235,33,11,0,232.60685948657044,232.60685948657044,232.76893901174026
5236,33,11,1,232.60685948657044,168.37810689112584,184.237423884142
5237,33,11,2,232.60685948657044,121.6849435680558,135.16058019728536
5238,33,11,3,232.60685948657044,88.99430497697925,126.3802446252888
5239,33,11,4,232.60685948657044,59.85944115631773,96.1044064202538
5240,33,11,5,232.60685948657044,37.49487432460259,68.54271149416326
5241,33,11,6,232.60685948657044,8.484289245689297,68.14769383338442
5242,33,11,7,232.60685948657044,0.0,70.62655966044522
5243,33,11,8,232.60685948657044,0.0,68.32414038751644
5244,33,11,9,232.60685948657044,0.0,63.65585798715429
5245,33,11,10,232.60685948657044,0.0,58.04023176411266
5246,33,11,11,232.60685948657044,0.0,53.725193329736044
5247,33,11,12,232.60685948657044,0.0,44.79906174404222
5248,33,11,13,232.60685948657044,0.0,34.56800036245022
5249,33,11,14,232.60685948657044,0.0,48.11306337138673
5250,33,10,0,235.78893846225773,235.78893846225773,235.96398641586387
5251,33,10,1,235.78893846225773,171.50585065610156,188.25540470613925
5252,33,10,2,235.78893846225773,122.7868851083627,135.66553037808592
5253,33,10,3,235.78893846225773,89.03545020546824,121.8990933422481
5254,33,10,4,235.78893846225773,60.45989633007163,98.34286406119973
5255,33,10,5,235.78893846225773,37.38287552167591,72.96661823955934
5256,33,10,6,235.78893846225773,10.107603427026703,75.62003018440215
5257,33,10,7,235.78893846225773,0.0,68.51537243705825
5258,33,10,8,235.78893846225773,0.0,64.88827424167441
5259,33,10,9,235.78893846225773,0.0,54.11545422310819
5260,33,10,10,235.78893846225773,0.0,54.329670101185414
5261,33,10,11,235.78893846225773,0.0,41.71620298533554
5262,33,10,12,235.78893846225773,0.0,36.55066335457721
5263,33,10,13,235.78893846225773,0.0,33.74339057821656
5264,33,10,14,235.78893846225773,0.0,47.3249707334776
5265,33,9,0,239.3062509736722,239.3062509736722,239.47558109268113
5266,33,9,1,239.3062509736722,175.00221592549968,194.9930130786637
5267,33,9,2,239.3062509736722,124.28389130124572,141.05784998680463
5268,33,9,3,239.3062509736722,89.19704413708665,113.03912572638521
5269,33,9,4,239.3062509736722,62.005028111116445,106.25575216108066
5270,33,9,5,239.3062509736722,37.42391071054321,80.16178385187764
5271,33,9,6,239.3062509736722,12.273224631559316,83.73371396915559
5272,33,9,7,239.3062509736722,0.0,66.69237114650552
5273,33,9,8,239.3062509736722,0.0,69.23561099867686
5274,33,9,9,239.3062509736722,0.0,53.124282286451376
5275,33,9,10,239.3062509736722,0.0,43.356278217390056
5276,33,9,11,239.3062509736722,0.0,45.785138019976685
5277,33,9,12,239.3062509736722,0.0,43.22722121582555
5278,33,9,13,239.3062509736722,0.0,41.507047500211286
5279,33,9,14,239.3062509736722,0.0,40.21121950225407
5280,33,8,0,243.9124097226871,243.9124097226871,243.97937771448755
5281,33,8,1,243.9124097226871,179.64299464602587,202.07601234167583
5282,33,8,2,243.9124097226871,126.17071957838778,146.82946247039402
5283,33,8,3,243.9124097226871,91.18198486739598,112.19960071418016
5284,33,8,4,243.9124097226871,64.38063358511437,111.80343226378054
5285,33,8,5,243.9124097226871,37.60875116351849,75.62500021676401
5286,33,8,6,243.9124097226871,13.584871397114085,86.61042873195674
5287,33,8,7,243.9124097226871,0.0,76.55674684946618
5288,33,8,8,243.9124097226871,0.0,70.87814208755799
5289,33,8,9,243.9124097226871,0.0,46.8428421820784
5290,33,8,10,243.9124097226871,0.0,39.38598156980569
5291,33,8,11,243.9124097226871,0.0,40.34805917153919
5292,33,8,12,243.9124097226871,0.0,56.35197259546361
5293,33,8,13,243.9124097226871,0.0,46.9690464179137
5294,33,8,14,243.9124097226871,0.0,40.59197297440545
5295,33,7,0,251.0482276560897,251.0482276560897,251.01247208796087
5296,33,7,1,251.0482276560897,186.79672830467024,210.02254780799024
5297,33,7,2,251.0482276560897,130.9272450384579,153.97218535287584
5298,33,7,3,251.0482276560897,94.9161826237061,115.72269512178104
5299,33,7,4,251.0482276560897,67.05655969132266,115.32107709248827
5300,33,7,5,251.0482276560897,42.25885955283891,76.7268689200774
5301,33,7,6,251.0482276560897,18.082244336918443,86.56818942572487
5302,33,7,7,251.0482276560897,0.0,94.15762387894904
5303,33,7,8,251.0482276560897,0.0,67.35885101624213
5304,33,7,9,251.0482276560897,0.0,61.420970912431514
5305,33,7,10,251.0482276560897,0.0,58.30294644529303
5306,33,7,11,251.0482276560897,0.0,55.70584813546057
5307,33,7,12,251.0482276560897,0.0,57.13429529353678
5308,33,7,13,251.0482276560897,0.0,51.52224623853935
5309,33,7,14,251.0482276560897,0.0,50.3269063117483
5310,33,6,0,262.5546355086426,262.5546355086426,262.5546356088523
5311,33,6,1,262.5546355086426,198.50449140183764,222.75119255357237
5312,33,6,2,262.5546355086426,138.7482251966063,166.7676111836557
5313,33,6,3,262.5546355086426,99.03337045207005,121.53314009442241
5314,33,6,4,262.5546355086426,71.58258913368277,119.2675179025724
5315,33,6,5,262.5546355086426,48.574519447987306,94.7438507020886
5316,33,6,6,262.5546355086426,25.85081125805968,103.2850886516514
5317,33,6,7,262.5546355086426,2.3764300195376364,96.26665639980601
5318,33,6,8,262.5546355086426,0.0,85.94906970978982
5319,33,6,9,262.5546355086426,0.0,84.93383882832443
5320,33,6,10,262.5546355086426,0.0,82.64502804538078
5321,33,6,11,262.5546355086426,0.0,78.62831863128406
5322,33,6,12,262.5546355086426,0.0,77.89556412595188
5323,33,6,13,262.5546355086426,0.0,74.79003111995284
5324,33,6,14,262.5546355086426,0.0,72.29703454904582
5325,33,5,0,277.09691549983563,277.09691549983563,277.22007874159476
5326,33,5,1,277.09691549983563,216.3557310412675,239.5011456808915
5327,33,5,2,277.09691549983563,152.35801379533967,183.9601973420639
5328,33,5,3,277.09691549983563,105.16838845334968,138.15249721122473
5329,33,5,4,277.09691549983563,83.71692048476507,137.2644860078605
5330,33,5,5,277.09691549983563,60.35407266265933,116.04027193419651
5331,33,5,6,277.09691549983563,37.00701284257683,127.7601864080813
5332,33,5,7,277.09691549983563,14.834360920742164,121.31570568360647
5333,33,5,8,277.09691549983563,0.0,116.65542946823305
5334,33,5,9,277.09691549983563,0.0,116.41501680831637
5335,33,5,10,277.09691549983563,0.0,113.05394842140737
5336,33,5,11,277.09691549983563,0.0,108.63744341581588
5337,33,5,12,277.09691549983563,0.0,100.85199041415468
5338,33,5,13,277.09691549983563,0.0,82.74276033401982
5339,33,5,14,277.09691549983563,0.0,67.4569640030203
5340,33,4,0,293.87823445616004,293.87823445616004,294.0237592062644
5341,33,4,1,293.87823445616004,240.1573838940606,259.51329079000476
5342,33,4,2,293.87823445616004,178.14313771904705,210.43588493242007
5343,33,4,3,293.87823445616004,124.92474519164838,186.59714748314266
5344,33,4,4,293.87823445616004,103.62183556069516,164.6934240009179
5345,33,4,5,293.87823445616004,82.10920488906515,159.8327394603922
5346,33,4,6,293.87823445616004,59.565959056437535,173.79452071114565
5347,33,4,7,293.87823445616004,36.08212044903966,171.80077259530418
5348,33,4,8,293.87823445616004,13.76646307092345,168.00892164711206
5349,33,4,9,293.87823445616004,0.0,122.71106926570893
5350,33,4,10,293.87823445616004,0.0,134.7494877124049
5351,33,4,11,293.87823445616004,0.0,101.69073004265111
5352,33,4,12,293.87823445616004,0.0,113.18020700263361
5353,33,4,13,293.87823445616004,0.0,67.63753769385283
5354,33,4,14,293.87823445616004,0.0,51.70617635254184
5355,33,3,0,316.3132713544969,316.3132713544969,316.6463185280805
5356,33,3,1,316.3132713544969,269.9206507458851,287.3567756698697
5357,33,3,2,316.3132713544969,218.36137043664132,270.1254847868166
5358,33,3,3,316.3132713544969,164.98373731096393,250.55383826960716
5359,33,3,4,316.3132713544969,136.47539158972697,218.06035948744983
5360,33,3,5,316.3132713544969,116.64857077595674,215.38477202928595
5361,33,3,6,316.3132713544969,97.58505308540396,212.31883914152553
5362,33,3,7,316.3132713544969,73.64971170098697,216.89682961380947
5363,33,3,8,316.3132713544969,52.39104932324322,223.6580062117156
5364,33,3,9,316.3132713544969,28.934381989279352,125.01285054389604
5365,33,3,10,316.3132713544969,7.340735587210581,124.82109457441051
5366,33,3,11,316.3132713544969,0.0,132.98548943506177
5367,33,3,12,316.3132713544969,0.0,91.32583868938693
5368,33,3,13,316.3132713544969,0.0,125.98198952121973
5369,33,3,14,316.3132713544969,0.0,105.5912069928709
5370,33,2,0,356.9196624446209,356.9196624446209,357.07854203615386
5371,33,2,1,356.9196624446209,322.14433388595353,351.64340959117055
5372,33,2,2,356.9196624446209,282.4424852519605,329.3543713778521
5373,33,2,3,356.9196624446209,249.21574199112467,295.75589946999037
5374,33,2,4,356.9196624446209,211.4791979148676,253.9261324752884
5375,33,2,5,356.9196624446209,174.92322265102277,239.74851277807457
5376,33,2,6,356.9196624446209,151.55423875126087,231.34462093610455
5377,33,2,7,356.9196624446209,129.99037791113795,227.30067425600208
5378,33,2,8,356.9196624446209,109.22135056955636,219.12305546384613
5379,33,2,9,356.9196624446209,87.69749932794001,211.79085005316392
5380,33,2,10,356.9196624446209,66.0359473568956,183.54194765460917
5381,33,2,11,356.9196624446209,44.9582949546759,140.19052444406054
5382,33,2,12,356.9196624446209,23.49734583941303,150.0887157687159
5383,33,2,13,356.9196624446209,7.114522160799606,144.29882816930365
5384,33,2,14,356.9196624446209,38.59200833535753,151.10544348419177
5385,33,1,0,432.54786697489413,432.54786697489413,435.47885548206665
5386,33,1,1,432.54786697489413,408.29967502146616,411.8029220505775
5387,33,1,2,432.54786697489413,381.79343709891344,392.09229469794246
5388,33,1,3,432.54786697489413,354.7334809080423,352.2125437692559
5389,33,1,4,432.54786697489413,331.55446467368114,345.2913594746136
5390,33,1,5,432.54786697489413,308.5545648949998,326.1062352897735
5391,33,1,6,432.54786697489413,282.8936767722111,309.6583869129791
5392,33,1,7,432.54786697489413,256.5575232192251,289.1625091157498
5393,33,1,8,432.54786697489413,227.0060935240955,291.3589130849704
5394,33,1,9,432.54786697489413,194.678210251059,287.5098615601084
5395,33,1,10,432.54786697489413,164.926098657877,268.8891628981824
5396,33,1,11,432.54786697489413,139.26841046637045,248.09808544983383
5397,33,1,12,432.54786697489413,112.64474284787478,232.85481185367945
5398,33,1,13,432.54786697489413,89.10605960387386,218.8136675684291
5399,33,1,14,432.54786697489413,162.10236771745284,210.17574927583564
5400,32,20,0,225.00553351480818,225.00553351480818,225.18499656168348
5401,32,20,1,225.00553351480818,162.40543388016874,169.71369146608635
5402,32,20,2,225.00553351480818,126.18686631976738,144.808049608044
5403,32,20,3,225.00553351480818,102.33556314023002,127.68408093171635
5404,32,20,4,225.00553351480818,73.73830836175324,121.21592486279857
5405,32,20,5,225.00553351480818,40.11757202494548,83.0008376141944
5406,32,20,6,225.00553351480818,5.336557863700129,76.96422663088765
5407,32,20,7,225.00553351480818,0.0,77.31770907994145
5408,32,20,8,225.00553351480818,0.0,77.75905110764239
5409,32,20,9,225.00553351480818,0.0,76.11075893448023
5410,32,20,10,225.00553351480818,0.0,73.95612719431998
5411,32,20,11,225.00553351480818,0.0,72.77909382260637
5412,32,20,12,225.00553351480818,0.0,70.48742754783828
5413,32,20,13,225.00553351480818,0.0,66.78020936566173
5414,32,20,14,225.00553351480818,0.0,64.4087450704101
5415,32,19,0,225.07786135077396,225.07786135077396,225.2001725389602
5416,32,19,1,225.07786135077396,162.486980558101,171.20051250365577
5417,32,19,2,225.07786135077396,125.9912215720107,144.48693362363036
5418,32,19,3,225.07786135077396,101.72268396539968,127.68394568761877
5419,32,19,4,225.07786135077396,73.44612513326499,121.20734915218596
5420,32,19,5,225.07786135077396,40.20288894395473,82.71759640751469
5421,32,19,6,225.07786135077396,7.493691039822956,76.5930867019791
5422,32,19,7,225.07786135077396,0.0,77.67694963806062
5423,32,19,8,225.07786135077396,0.0,77.49561966271952
5424,32,19,9,225.07786135077396,0.0,76.19957842284924
5425,32,19,10,225.07786135077396,0.0,74.81818166289615
5426,32,19,11,225.07786135077396,0.0,73.09511004944471
5427,32,19,12,225.07786135077396,0.0,66.47520999917538
5428,32,19,13,225.07786135077396,0.0,66.12367464630341
5429,32,19,14,225.07786135077396,0.0,63.969709127959064
5430,32,18,0,225.16929802998965,225.16929802998965,225.01905721973304
5431,32,18,1,225.16929802998965,162.54682285351714,172.6878963009189
5432,32,18,2,225.16929802998965,125.64592566905597,144.15972696389753
5433,32,18,3,225.16929802998965,101.09182958636255,127.69644868944144
5434,32,18,4,225.16929802998965,73.13482722115549,121.62137178553033
5435,32,18,5,225.16929802998965,40.29273392944716,82.75251827634546
5436,32,18,6,225.16929802998965,9.67465152641428,74.28608486350619
5437,32,18,7,225.16929802998965,0.0,77.59076461908654
5438,32,18,8,225.16929802998965,0.0,77.9098487066544
5439,32,18,9,225.16929802998965,0.0,76.74784148228814
5440,32,18,10,225.16929802998965,0.0,74.27430626493111
5441,32,18,11,225.16929802998965,0.0,72.25262646291155
5442,32,18,12,225.16929802998965,0.0,69.88612088638101
5443,32,18,13,225.16929802998965,0.0,66.0719873681486
5444,32,18,14,225.16929802998965,0.0,63.876114598258056
5445,32,17,0,225.20301825189506,225.20301825189506,225.10211552444898
5446,32,17,1,225.20301825189506,162.58548033186776,174.18216652808175
5447,32,17,2,225.20301825189506,125.46620446409703,143.00138940770407
5448,32,17,3,225.20301825189506,100.40795187997402,128.16953616241136
5449,32,17,4,225.20301825189506,72.73769755312111,121.26267175928147
5450,32,17,5,225.20301825189506,40.32464178610607,82.83019452022197
5451,32,17,6,225.20301825189506,11.778744409187631,76.03708943072104
5452,32,17,7,225.20301825189506,0.0,77.91159257673353
5453,32,17,8,225.20301825189506,0.0,77.881410311497
5454,32,17,9,225.20301825189506,0.0,76.84684238686941
5455,32,17,10,225.20301825189506,0.0,73.523315541721
5456,32,17,11,225.20301825189506,0.0,71.98486495969053
5457,32,17,12,225.20301825189506,0.0,69.17704179584612
5458,32,17,13,225.20301825189506,0.0,66.00518773835815
5459,32,17,14,225.20301825189506,0.0,63.00949402972082
5460,32,16,0,225.2565276822567,225.2565276822567,225.09749332159876
5461,32,16,1,225.2565276822567,162.649665988399,175.8821122094808
5462,32,16,2,225.2565276822567,124.85862985024784,140.40875685410168
5463,32,16,3,225.2565276822567,99.67297000263083,130.11135701880545
5464,32,16,4,225.2565276822567,72.24581816031134,119.80814531435331
5465,32,16,5,225.2565276822567,41.85881083002852,82.42207071680417
5466,32,16,6,225.2565276822567,13.789130707670466,75.90741195671015
5467,32,16,7,225.2565276822567,0.0,77.54796901591713
5468,32,16,8,225.2565276822567,0.0,78.02578916548259
5469,32,16,9,225.2565276822567,0.0,76.74189076944907
5470,32,16,10,225.2565276822567,0.0,73.87835192832259
5471,32,16,11,225.2565276822567,0.0,71.4493823620911
5472,32,16,12,225.2565276822567,0.0,69.70105708943262
5473,32,16,13,225.2565276822567,0.0,63.78210980177298
5474,32,16,14,225.2565276822567,0.0,59.64001095755605
5475,32,15,0,225.38179492731473,225.38179492731473,225.08448217667137
5476,32,15,1,225.38179492731473,162.76609222218963,177.6216390930399
5477,32,15,2,225.38179492731473,124.29858904206466,139.19695554408122
5478,32,15,3,225.38179492731473,98.88942591015018,132.02781316785928
5479,32,15,4,225.38179492731473,71.6496645094684,119.31541641358038
5480,32,15,5,225.38179492731473,43.48712814181764,81.85523595664361
5481,32,15,6,225.38179492731473,15.686554503446764,69.7942731629778
