,Rmax,RR,NL,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
735,16,1,0,262.39128204766575,262.39128204766575,262.1118898653517
736,16,1,1,262.39128204766575,243.88286548806934,245.27475509244718
737,16,1,2,262.39128204766575,230.55884591606284,228.67950761005085
738,16,1,3,262.39128204766575,217.1682764205447,212.46941145291538
739,16,1,4,262.39128204766575,199.27650938679838,196.38508928443733
740,16,1,5,262.39128204766575,180.32162422729542,165.18310818320393
741,16,1,6,262.39128204766575,159.11186456592424,166.07680585873095
742,16,1,7,262.39128204766575,137.9255679986824,164.66628448619386
743,16,1,8,262.39128204766575,117.4913612343909,161.51730364172573
744,16,1,9,262.39128204766575,99.37501304585288,136.26141855360973
745,16,1,10,262.39128204766575,83.3064888587859,144.57360877180852
746,16,1,11,262.39128204766575,68.86595843420262,151.41950024164152
747,16,1,12,262.39128204766575,55.75825784922796,143.72125937561154
748,16,1,13,262.39128204766575,37.18835956622368,148.3568360162516
749,16,1,14,262.39128204766575,52.33483313201367,134.2364011834938
750,15,10,0,201.3443139558377,201.3443139558377,201.6618658964224
751,15,10,1,201.3443139558377,172.13350682736615,177.94088363840254
752,15,10,2,201.3443139558377,155.42266560864076,156.969901832765
753,15,10,3,201.3443139558377,140.1012273435157,141.87129803841555
754,15,10,4,201.3443139558377,121.44189425950665,147.61154980464784
755,15,10,5,201.3443139558377,105.15286956585409,132.50398402143213
756,15,10,6,201.3443139558377,89.29373158328228,93.99220340817608
757,15,10,7,201.3443139558377,70.026009293238,84.40509474602192
758,15,10,8,201.3443139558377,47.976340712298324,68.2245391821825
759,15,10,9,201.3443139558377,25.329784338596085,61.798559254133096
760,15,10,10,201.3443139558377,3.1324085310509666,56.607558753231075
761,15,10,11,201.3443139558377,0.0,52.91533920356119
762,15,10,12,201.3443139558377,0.0,51.123533190304734
763,15,10,13,201.3443139558377,0.0,50.14224584384216
764,15,10,14,201.3443139558377,0.0,45.81745472141117
765,15,9,0,201.4805551923605,201.4805551923605,201.73667360275496
766,15,9,1,201.4805551923605,172.2771310360482,178.19150125960405
767,15,9,2,201.4805551923605,155.356074164937,158.136440993395
768,15,9,3,201.4805551923605,140.01663959048673,140.05063707298117
769,15,9,4,201.4805551923605,123.4159246638475,147.83581807719636
770,15,9,5,201.4805551923605,105.61532938572617,131.15525425735402
771,15,9,6,201.4805551923605,89.88561238402687,94.06021667235558
772,15,9,7,201.4805551923605,69.7734068855409,83.9428860669213
773,15,9,8,201.4805551923605,49.983120756153326,69.7581298901867
774,15,9,9,201.4805551923605,27.66510522375347,62.227480006903946
775,15,9,10,201.4805551923605,4.281917453739936,57.494892148524166
776,15,9,11,201.4805551923605,0.0,55.20648419768959
777,15,9,12,201.4805551923605,0.0,53.63832876942517
778,15,9,13,201.4805551923605,0.0,51.25920612300074
779,15,9,14,201.4805551923605,0.0,48.25945468069712
780,15,8,0,201.91647375334063,201.91647375334063,202.04331324918044
781,15,8,1,201.91647375334063,172.70720418520867,178.27450947929526
782,15,8,2,201.91647375334063,155.23711108441134,158.50864865011738
783,15,8,3,201.91647375334063,140.1305511111571,137.41153747986144
784,15,8,4,201.91647375334063,125.28023146503475,147.6873639783042
785,15,8,5,201.91647375334063,106.20069299921252,129.99301772302752
786,15,8,6,201.91647375334063,90.66747307981761,95.82812662496652
787,15,8,7,201.91647375334063,73.48237398080194,85.11454497284186
788,15,8,8,201.91647375334063,52.76645066024087,72.17877449685993
789,15,8,9,201.91647375334063,30.12021705949607,64.49012084457573
790,15,8,10,201.91647375334063,6.125278392763718,59.90486465524628
791,15,8,11,201.91647375334063,0.0,57.44812556052582
792,15,8,12,201.91647375334063,0.0,56.16988639977725
793,15,8,13,201.91647375334063,0.0,52.4467427536418
794,15,8,14,201.91647375334063,0.0,48.50946005152899
795,15,7,0,202.12909307534716,202.12909307534716,202.05694230708932
796,15,7,1,202.12909307534716,172.9045808396547,178.34347661327604
797,15,7,2,202.12909307534716,155.04776001191766,157.39646055828138
798,15,7,3,202.12909307534716,141.63210114815166,137.5283856139623
799,15,7,4,202.12909307534716,126.98686016690357,147.9782093705799
800,15,7,5,202.12909307534716,108.74542934175903,125.22411328645853
801,15,7,6,202.12909307534716,90.05246045152799,100.0339445478966
802,15,7,7,202.12909307534716,73.92683534962488,85.35003612439053
803,15,7,8,202.12909307534716,53.9884851069626,74.42848046803479
804,15,7,9,202.12909307534716,31.567561820551354,67.75473844193368
805,15,7,10,202.12909307534716,8.013056981047182,61.39654861278945
806,15,7,11,202.12909307534716,0.0,59.44418931061752
807,15,7,12,202.12909307534716,0.0,57.39319635762156
808,15,7,13,202.12909307534716,0.0,54.70154254683938
809,15,7,14,202.12909307534716,0.0,45.705132497137086
810,15,6,0,202.79888545565234,202.79888545565234,202.98685078257466
811,15,6,1,202.79888545565234,173.7208550001024,181.03809763125648
812,15,6,2,202.79888545565234,154.73692739937422,156.40271031516264
813,15,6,3,202.79888545565234,142.48900269625253,142.16723321403282
814,15,6,4,202.79888545565234,128.0085688042649,145.28748542811655
815,15,6,5,202.79888545565234,110.14298401733502,119.80964485649878
816,15,6,6,202.79888545565234,91.0452786189073,101.22152642068711
817,15,6,7,202.79888545565234,74.96694701277774,87.87130298844893
818,15,6,8,202.79888545565234,55.78868641233534,77.34959420300231
819,15,6,9,202.79888545565234,33.8268100369238,71.64798179608246
820,15,6,10,202.79888545565234,10.31678232399183,62.98743894626436
821,15,6,11,202.79888545565234,0.0,61.1506599565746
822,15,6,12,202.79888545565234,0.0,58.26005068002286
823,15,6,13,202.79888545565234,0.0,52.29674723996939
824,15,6,14,202.79888545565234,0.0,45.32242148550763
825,15,5,0,205.74099081583435,205.74099081583435,205.88204478114034
826,15,5,1,205.74099081583435,176.63021791267474,186.7413131049494
827,15,5,2,205.74099081583435,155.3624419970999,159.68718919404958
828,15,5,3,205.74099081583435,142.95586134454035,152.15818728030303
829,15,5,4,205.74099081583435,128.6108815778888,138.46613723018515
830,15,5,5,205.74099081583435,112.60407227516725,121.23316990282382
831,15,5,6,205.74099081583435,94.15920716647817,99.8271607601966
832,15,5,7,205.74099081583435,76.50440113005389,91.25150770127149
833,15,5,8,205.74099081583435,58.47745435269234,82.30489714308149
834,15,5,9,205.74099081583435,35.98463215059159,77.066926582428
835,15,5,10,205.74099081583435,12.293473910407304,67.33942365424181
836,15,5,11,205.74099081583435,0.0,62.65302348993289
837,15,5,12,205.74099081583435,0.0,57.090904454663416
838,15,5,13,205.74099081583435,0.0,53.843385004345144
839,15,5,14,205.74099081583435,0.0,48.66906549777322
840,15,4,0,210.71043000193754,210.71043000193754,210.70667029953495
841,15,4,1,210.71043000193754,181.65809885146808,192.7847477755006
842,15,4,2,210.71043000193754,157.58252229423195,169.13305536181758
843,15,4,3,210.71043000193754,143.08545077248414,163.9691041119879
844,15,4,4,210.71043000193754,130.20978055362852,141.32150919375118
845,15,4,5,210.71043000193754,115.81052155420727,111.41787561964645
846,15,4,6,210.71043000193754,98.5044231963467,90.33506649113488
847,15,4,7,210.71043000193754,77.53707619497672,94.88572830005907
848,15,4,8,210.71043000193754,58.16309730945402,90.77668064196442
849,15,4,9,210.71043000193754,39.89198533867257,85.23472516554413
850,15,4,10,210.71043000193754,15.975996219482802,79.17905581226212
851,15,4,11,210.71043000193754,0.0,73.52807864234269
852,15,4,12,210.71043000193754,0.0,69.04085810263787
853,15,4,13,210.71043000193754,0.0,65.88260136985338
854,15,4,14,210.71043000193754,0.0,61.28252649993465
855,15,3,0,218.0439660285068,218.0439660285068,218.1086670155136
856,15,3,1,218.0439660285068,188.97004840560413,202.32772670965662
857,15,3,2,218.0439660285068,165.00137603048915,192.05885417000775
858,15,3,3,218.0439660285068,147.0747031109887,161.9639507889496
859,15,3,4,218.0439660285068,133.27676086796106,157.06554472602284
860,15,3,5,218.0439660285068,118.94389937286844,113.18028125267648
861,15,3,6,218.0439660285068,103.59402265267016,107.07001541260105
862,15,3,7,218.0439660285068,85.10377312404643,108.03600474613455
863,15,3,8,218.0439660285068,62.77866281584694,102.0721662584948
864,15,3,9,218.0439660285068,40.57038130519615,99.37243380912
865,15,3,10,218.0439660285068,20.9593156141735,85.22079521574855
866,15,3,11,218.0439660285068,1.1711748315733956,88.58341364823701
867,15,3,12,218.0439660285068,0.0,82.84040992697547
868,15,3,13,218.0439660285068,0.0,81.8244476068667
869,15,3,14,218.0439660285068,0.0,79.45735321240184
870,15,2,0,236.1787328657678,236.1787328657678,235.50807795663215
871,15,2,1,236.1787328657678,209.6067111335642,227.1693171630802
872,15,2,2,236.1787328657678,188.40058596837468,215.09225376764928
873,15,2,3,236.1787328657678,165.06402267907623,175.81310087917478
874,15,2,4,236.1787328657678,145.57510669759745,166.49842599675836
875,15,2,5,236.1787328657678,130.13041442787397,121.47673793678868
876,15,2,6,236.1787328657678,112.76328075562328,136.57186714888718
877,15,2,7,236.1787328657678,95.07128625410866,119.45824298435377
878,15,2,8,236.1787328657678,76.18545273182755,108.21551760108957
879,15,2,9,236.1787328657678,53.40300698648623,104.98509888553801
880,15,2,10,236.1787328657678,29.17559053305788,105.60058062302777
881,15,2,11,236.1787328657678,14.012777774496268,107.10538483137101
882,15,2,12,236.1787328657678,0.0,92.25236314976651
883,15,2,13,236.1787328657678,0.0,90.47758915383086
884,15,2,14,236.1787328657678,0.0,95.8850313739588
885,15,1,0,262.3749827251464,262.3749827251464,262.12536475017384
886,15,1,1,262.3749827251464,243.86110956326905,245.39003312685796
887,15,1,2,262.3749827251464,230.5399248029365,228.67861347519397
888,15,1,3,262.3749827251464,217.19436317749634,212.46936861276524
889,15,1,4,262.3749827251464,199.473388715175,196.3850892858528
890,15,1,5,262.3749827251464,180.47340671552135,165.18310818402944
891,15,1,6,262.3749827251464,159.07651117350497,165.81754194011654
892,15,1,7,262.3749827251464,137.67703578191106,164.58508813270518
893,15,1,8,262.3749827251464,116.98622653902135,161.52634053161535
894,15,1,9,262.3749827251464,99.19017030013185,126.70549935876028
895,15,1,10,262.3749827251464,83.27561936929163,148.45057113774376
896,15,1,11,262.3749827251464,69.30114794003875,151.47041584992536
897,15,1,12,262.3749827251464,56.69043764291822,141.9639653329901
898,15,1,13,262.3749827251464,39.09607054653977,148.4507987679921
899,15,1,14,262.3749827251464,53.20807421136086,135.36027478372085
900,14,10,0,205.35627775853754,205.35627775853754,205.64532354120126
901,14,10,1,205.35627775853754,178.12316627554475,182.0504924893411
902,14,10,2,205.35627775853754,163.5384672790048,165.07713841189738
903,14,10,3,205.35627775853754,150.19308196143984,151.78251373768518
904,14,10,4,205.35627775853754,133.32101090498622,156.03865660138894
905,14,10,5,205.35627775853754,115.70528051042793,141.20410186957614
906,14,10,6,205.35627775853754,102.07162465403786,107.97127192153125
907,14,10,7,205.35627775853754,84.69762478188565,96.65369633717685
908,14,10,8,205.35627775853754,65.42920165656489,84.12013550084623
909,14,10,9,205.35627775853754,44.45577308376309,77.52195951906111
910,14,10,10,205.35627775853754,23.334682443653158,71.23274632278294
911,14,10,11,205.35627775853754,4.783997081697606,68.14666204663138
912,14,10,12,205.35627775853754,0.0,65.20539992009154
913,14,10,13,205.35627775853754,0.0,62.65817035100176
914,14,10,14,205.35627775853754,0.0,56.94566979634706
915,14,9,0,205.49520579535803,205.49520579535803,205.7196129808177
916,14,9,1,205.49520579535803,178.27049005656835,182.2687022492987
917,14,9,2,205.49520579535803,163.4445042129621,166.05397883323565
918,14,9,3,205.49520579535803,150.11808607872274,149.83481262664785
919,14,9,4,205.49520579535803,133.55402865086234,155.6351094406181
920,14,9,5,205.49520579535803,116.06547447932745,139.1319660161967
921,14,9,6,205.49520579535803,101.9760498335835,107.53565254506717
922,14,9,7,205.49520579535803,84.92743251759714,95.69600269942875
923,14,9,8,205.49520579535803,65.41040712394505,84.11328691208902
924,14,9,9,205.49520579535803,44.80828196730279,77.96990919798566
925,14,9,10,205.49520579535803,23.866544184553458,70.79605381154637
926,14,9,11,205.49520579535803,5.317407902790507,68.10098023561557
927,14,9,12,205.49520579535803,0.0,64.75059523646684
928,14,9,13,205.49520579535803,0.0,61.1101886653495
929,14,9,14,205.49520579535803,0.0,58.021968920184946
930,14,8,0,205.8953458201985,205.8953458201985,206.01120167986303
931,14,8,1,205.8953458201985,178.6679512272059,182.23527836656584
932,14,8,2,205.8953458201985,163.2686471494605,166.47261751375197
933,14,8,3,205.8953458201985,149.958617919118,147.33124204638057
934,14,8,4,205.8953458201985,135.42324658444176,155.5683514588111
935,14,8,5,205.8953458201985,119.35911335801612,136.7675091374975
936,14,8,6,205.8953458201985,103.28139590444019,108.4188954295775
937,14,8,7,205.8953458201985,85.20222628665984,97.77475038069564
938,14,8,8,205.8953458201985,66.41737954816492,86.17960769979825
939,14,8,9,205.8953458201985,47.152262627868296,78.41179276756785
940,14,8,10,205.8953458201985,25.68998606922944,70.74886114816093
941,14,8,11,205.8953458201985,5.812059796730672,70.64800125840208
942,14,8,12,205.8953458201985,0.0,66.30787319389358
943,14,8,13,205.8953458201985,0.0,61.249210740819095
944,14,8,14,205.8953458201985,0.0,56.83509350894613
945,14,7,0,206.09210407237202,206.09210407237202,206.01006873434451
946,14,7,1,206.09210407237202,178.85586740052133,182.86230387806975
947,14,7,2,206.09210407237202,162.8716481345213,165.21067336648883
948,14,7,3,206.09210407237202,149.73987830020593,147.94562699366978
949,14,7,4,206.09210407237202,136.91432497619047,155.8747798164416
950,14,7,5,206.09210407237202,120.09069329427516,132.93384420178586
951,14,7,6,206.09210407237202,103.09524061696084,109.52537360570741
952,14,7,7,206.09210407237202,85.58167228625459,99.1797909111661
953,14,7,8,206.09210407237202,68.7173106320559,88.31476399861583
954,14,7,9,206.09210407237202,49.15292648957663,81.65442147180433
955,14,7,10,206.09210407237202,27.729327681580845,71.80380751076382
956,14,7,11,206.09210407237202,6.904572777478855,72.64456747616684
957,14,7,12,206.09210407237202,0.0,67.94471376792934
958,14,7,13,206.09210407237202,0.0,61.02656904890793
959,14,7,14,206.09210407237202,0.0,54.36984268328646
960,14,6,0,206.80207160830759,206.80207160830759,206.9646708250946
961,14,6,1,206.80207160830759,179.70796631614314,185.02751260617788
962,14,6,2,206.80207160830759,162.64495397499698,163.62542075883766
963,14,6,3,206.80207160830759,150.61757113716496,150.29050550971286
964,14,6,4,206.80207160830759,138.05653455958435,153.08477764617982
965,14,6,5,206.80207160830759,121.47240017604014,127.51805377666125
966,14,6,6,206.80207160830759,103.8064806664291,112.03956768641913
967,14,6,7,206.80207160830759,88.43084020208808,100.47575850654256
968,14,6,8,206.80207160830759,70.93573840978493,91.23065950098231
969,14,6,9,206.80207160830759,51.19402102327969,85.31589702788003
970,14,6,10,206.80207160830759,29.97465352417526,73.79603160985954
971,14,6,11,206.80207160830759,9.247337603139812,72.71312712457683
972,14,6,12,206.80207160830759,0.0,68.48999723723108
973,14,6,13,206.80207160830759,0.0,60.43185559046542
974,14,6,14,206.80207160830759,0.0,52.17051420358199
975,14,5,0,209.7452243401959,209.7452243401959,209.86220274537047
976,14,5,1,209.7452243401959,182.6201080465305,190.72506097213426
977,14,5,2,209.7452243401959,162.8182572009637,165.6487008341382
978,14,5,3,209.7452243401959,150.77683417316663,161.89139619754837
979,14,5,4,209.7452243401959,138.60542962606934,146.36627149246607
980,14,5,5,209.7452243401959,122.16055406773751,129.5400912200852
981,14,5,6,209.7452243401959,105.59358089031916,109.19598060718047
982,14,5,7,209.7452243401959,89.07677675084594,103.25463046701812
983,14,5,8,209.7452243401959,71.2812256277635,94.96748623680173
984,14,5,9,209.7452243401959,52.091031139795604,89.83559615340803
985,14,5,10,209.7452243401959,32.15560791865373,80.0625930277083
986,14,5,11,209.7452243401959,11.6516266713834,74.08702696239315
987,14,5,12,209.7452243401959,0.0,66.59454943058802
988,14,5,13,209.7452243401959,0.0,61.37687878605872
989,14,5,14,209.7452243401959,0.0,57.696713424395526
990,14,4,0,213.22556806832443,213.22556806832443,213.19898929409783
991,14,4,1,213.22556806832443,186.0741445324545,196.7720389039484
992,14,4,2,213.22556806832443,163.7111040645944,175.0863432262103
993,14,4,3,213.22556806832443,150.99841777821226,169.9030265247748
994,14,4,4,213.22556806832443,138.4773468326259,149.1507597715252
995,14,4,5,213.22556806832443,123.96675489697019,121.8462368312362
996,14,4,6,213.22556806832443,109.4418789169323,102.42542359037766
997,14,4,7,213.22556806832443,91.32536912024771,106.87973648948525
998,14,4,8,213.22556806832443,72.05573458839106,102.7318438074587
999,14,4,9,213.22556806832443,55.04489549767553,97.55427773277007
1000,14,4,10,213.22556806832443,33.07553184426918,90.6891834664267
1001,14,4,11,213.22556806832443,13.980265942950084,80.93169556566438
1002,14,4,12,213.22556806832443,0.0,75.99052568026293
1003,14,4,13,213.22556806832443,0.0,70.85471147557064
1004,14,4,14,213.22556806832443,0.0,69.88262465276232
1005,14,3,0,220.02654117106698,220.02654117106698,220.09573888242974
1006,14,3,1,220.02654117106698,192.93905524466277,204.56348239703223
1007,14,3,2,220.02654117106698,170.95075436814753,196.0529143635851
1008,14,3,3,220.02654117106698,153.2367532685434,167.92190757500515
1009,14,3,4,220.02654117106698,141.10903846864713,163.0303634720901
1010,14,3,5,220.02654117106698,127.11907212958356,121.63910962432664
1011,14,3,6,220.02654117106698,114.23509110450215,116.60666726755288
1012,14,3,7,220.02654117106698,97.9007764901415,117.5235870334189
1013,14,3,8,220.02654117106698,78.05020873563458,111.13882125442646
1014,14,3,9,220.02654117106698,57.78370488770555,109.43810738904116
1015,14,3,10,220.02654117106698,37.63234021610807,94.94208437891638
1016,14,3,11,220.02654117106698,20.235880858868857,97.89074449494032
1017,14,3,12,220.02654117106698,6.5142169108388295,92.718107371289
1018,14,3,13,220.02654117106698,0.0,91.641162441766
1019,14,3,14,220.02654117106698,0.0,89.31912447382311
1020,14,2,0,236.22601525653687,236.22601525653687,235.45566822880568
1021,14,2,1,236.22601525653687,209.6789805768792,227.30485442087956
1022,14,2,2,236.22601525653687,190.33599676599565,215.16388679698989
1023,14,2,3,236.22601525653687,168.96988076560527,174.35379216656986
1024,14,2,4,236.22601525653687,150.62120787051222,166.2654432098492
1025,14,2,5,236.22601525653687,136.16412663369067,134.91031590070125
1026,14,2,6,236.22601525653687,122.21979463663793,141.33594855488857
1027,14,2,7,236.22601525653687,106.95588142874058,126.74376908895954
1028,14,2,8,236.22601525653687,88.69058660936957,114.26575480165144
1029,14,2,9,236.22601525653687,66.61113745832215,111.50004426226604
1030,14,2,10,236.22601525653687,44.93721971882822,111.71891067886891
1031,14,2,11,236.22601525653687,29.316280735889894,113.55276797016089
1032,14,2,12,236.22601525653687,17.126631624655676,99.54120383736391
1033,14,2,13,236.22601525653687,5.3808501978164145,98.39364746972093
1034,14,2,14,236.22601525653687,1.3591445318065958,101.05897229544038
1035,14,1,0,262.328483719042,262.328483719042,262.1294907827147
1036,14,1,1,262.328483719042,243.79837620448396,245.23882235467804
1037,14,1,2,262.328483719042,230.65063670875094,228.6757381189324
1038,14,1,3,262.328483719042,216.970539978308,212.4693393595304
1039,14,1,4,262.328483719042,199.6416035540253,196.3850892843752
1040,14,1,5,262.328483719042,180.63872876537135,165.18310818192384
1041,14,1,6,262.328483719042,159.18788637072245,165.6457936064258
1042,14,1,7,262.328483719042,137.6110122465013,164.6122172903751
1043,14,1,8,262.328483719042,118.34365222882263,161.4272333611528
1044,14,1,9,262.328483719042,102.05505665272102,124.22126515713596
1045,14,1,10,262.328483719042,86.71618134699753,147.15981846730568
1046,14,1,11,262.328483719042,72.15209465809917,151.67530399842747
1047,14,1,12,262.328483719042,60.11366791464219,143.56640686168686
1048,14,1,13,262.328483719042,42.5258551492898,149.73349999013286
1049,14,1,14,262.328483719042,57.32460792703006,133.22538413338435
1050,13,10,0,209.37313625068452,209.37313625068452,209.63938053849472
1051,13,10,1,209.37313625068452,184.12286539385366,186.24807195691227
1052,13,10,2,209.37313625068452,171.6367160716426,175.00329955101293
1053,13,10,3,209.37313625068452,159.9662794905281,161.6367977595716
1054,13,10,4,209.37313625068452,144.8988638446598,164.5635467749841
1055,13,10,5,209.37313625068452,127.59951454855319,145.04055550747125
1056,13,10,6,209.37313625068452,113.6699520211993,121.64132443782732
1057,13,10,7,209.37313625068452,98.88560021267048,107.08331411027109
1058,13,10,8,209.37313625068452,82.41524582264786,99.9830379237453
1059,13,10,9,209.37313625068452,63.957169043382414,93.27693836840646
1060,13,10,10,209.37313625068452,45.21357939192747,82.5058848082113
1061,13,10,11,209.37313625068452,27.805404935105738,82.14826986900123
1062,13,10,12,209.37313625068452,13.209806184259659,78.03809052165619
1063,13,10,13,209.37313625068452,0.0,72.82526165926902
1064,13,10,14,209.37313625068452,0.0,66.26986248684095
1065,13,9,0,209.51416605350428,209.51416605350428,209.70116036803813
1066,13,9,1,209.51416605350428,184.26491942870751,186.23198819348585
1067,13,9,2,209.51416605350428,171.54502450798495,174.2804688961492
1068,13,9,3,209.51416605350428,159.80146103071854,159.91619899222732
1069,13,9,4,209.51416605350428,144.9119097049364,164.86778478704557
1070,13,9,5,209.51416605350428,127.97076922248897,142.07562589517494
1071,13,9,6,209.51416605350428,115.24312950002565,120.97177873779813
1072,13,9,7,209.51416605350428,101.09455671365173,109.08577998444397
1073,13,9,8,209.51416605350428,82.39502449801935,99.93838339597255
1074,13,9,9,209.51416605350428,64.01396823413758,93.41124828067055
1075,13,9,10,209.51416605350428,45.367515731674615,81.59122592938503
1076,13,9,11,209.51416605350428,28.039472153751863,82.1846745872214
1077,13,9,12,209.51416605350428,13.47033590689023,78.02753251432112
1078,13,9,13,209.51416605350428,0.0,73.33903330189378
1079,13,9,14,209.51416605350428,0.0,67.61181059133116
1080,13,8,0,209.87443045106397,209.87443045106397,209.98121827081923
1081,13,8,1,209.87443045106397,184.62826440320208,186.2143937099888
1082,13,8,2,209.87443045106397,171.38404085596477,174.4018814544391
1083,13,8,3,209.87443045106397,159.52929109001047,157.27313242207097
1084,13,8,4,209.87443045106397,144.8424871133487,163.856343130987
1085,13,8,5,209.87443045106397,129.63275729704185,140.473340118023
1086,13,8,6,209.87443045106397,114.38809814463909,122.19357166279313
1087,13,8,7,209.87443045106397,99.84226625556992,111.09767567568215
1088,13,8,8,209.87443045106397,82.70391122717615,100.10848843763122
1089,13,8,9,209.87443045106397,64.09271163086937,93.9407912438493
1090,13,8,10,209.87443045106397,45.78434054205913,84.91580134339635
1091,13,8,11,209.87443045106397,28.59382461634472,81.47224052501795
1092,13,8,12,209.87443045106397,13.66779170002,78.06343397215291
1093,13,8,13,209.87443045106397,1.16429751870048,73.447821544042
1094,13,8,14,209.87443045106397,0.0,63.156751366276815
1095,13,7,0,210.04948532066493,210.04948532066493,209.98124273578793
1096,13,7,1,210.04948532066493,184.80242929894322,187.73037222957566
1097,13,7,2,210.04948532066493,171.02206872196058,173.4700748527882
1098,13,7,3,210.04948532066493,159.13657882814442,156.8534477920719
1099,13,7,4,210.04948532066493,145.79047684105927,163.8136219145625
1100,13,7,5,210.04948532066493,131.6233470297436,138.9866721643402
1101,13,7,6,210.04948532066493,115.26297330663039,120.23959768023231
1102,13,7,7,210.04948532066493,100.55138473571992,112.77474012631933
1103,13,7,8,210.04948532066493,83.07484563206503,102.10296135348105
1104,13,7,9,210.04948532066493,66.06173025654525,94.91626181297963
1105,13,7,10,210.04948532066493,47.05541592491933,84.58358003768348
1106,13,7,11,210.04948532066493,28.93292330175689,81.82712049170485
1107,13,7,12,210.04948532066493,14.682501922145295,77.56232124666636
1108,13,7,13,210.04948532066493,1.6438174880160403,73.01627541901026
1109,13,7,14,210.04948532066493,0.0,64.39449386169395
1110,13,6,0,210.80128154605072,210.80128154605072,210.93860492228154
1111,13,6,1,210.80128154605072,185.69377194900554,190.2218332909639
1112,13,6,2,210.80128154605072,170.50970190891553,171.44741999292816
1113,13,6,3,210.80128154605072,158.5572666023306,160.02677006228066
1114,13,6,4,210.80128154605072,147.02570287935384,161.2941409790416
1115,13,6,5,210.80128154605072,133.54957824697607,138.43151096664113
1116,13,6,6,210.80128154605072,117.52604007453989,121.01308418321318
1117,13,6,7,210.80128154605072,100.99075977527048,114.49559008049782
1118,13,6,8,210.80128154605072,85.95721096960217,105.1152060830016
1119,13,6,9,210.80128154605072,68.287637228428,98.5880285885041
1120,13,6,10,210.80128154605072,49.37640308840075,87.81331680466826
1121,13,6,11,210.80128154605072,30.95094726886459,83.03019052006856
1122,13,6,12,210.80128154605072,17.004710080061994,75.39230889798603
1123,13,6,13,210.80128154605072,3.3289395184267363,70.80517534415144
1124,13,6,14,210.80128154605072,0.0,60.94790726454539
1125,13,5,0,213.7523287777583,213.7523287777583,213.83823886997033
1126,13,5,1,213.7523287777583,188.61622675742208,194.71117437943155
1127,13,5,2,213.7523287777583,170.83178454414818,173.47029779577588
1128,13,5,3,213.7523287777583,158.61096572299252,164.59821484786102
1129,13,5,4,213.7523287777583,147.97467120852505,155.66328374546558
1130,13,5,5,213.7523287777583,134.8804966418562,140.95124763345692
1131,13,5,6,213.7523287777583,118.97711064239289,118.60061123113917
1132,13,5,7,213.7523287777583,102.23786102912806,115.09891702523981
1133,13,5,8,213.7523287777583,86.4183912060733,108.83057018486109
1134,13,5,9,213.7523287777583,70.8432831583867,101.02796972124901
1135,13,5,10,213.7523287777583,50.74120406300901,94.3437836656627
1136,13,5,11,213.7523287777583,33.15709296918287,83.6922128052978
1137,13,5,12,213.7523287777583,19.569075620122327,75.9330602410142
1138,13,5,13,213.7523287777583,5.069935732027041,67.42995410531924
1139,13,5,14,213.7523287777583,0.0,61.801245290487174
1140,13,4,0,217.2191801378733,217.2191801378733,217.17309811774453
1141,13,4,1,217.2191801378733,192.0417876274232,200.75974936246416
1142,13,4,2,217.2191801378733,171.65665947323865,181.03652775714968
1143,13,4,3,217.2191801378733,158.58916214074293,175.83244772944778
1144,13,4,4,217.2191801378733,148.3723988298224,158.25873517061368
1145,13,4,5,217.2191801378733,136.13621917738354,135.18914685052667
1146,13,4,6,217.2191801378733,122.78677827045547,114.27856894864577
1147,13,4,7,217.2191801378733,106.21980761772315,119.48068607394413
1148,13,4,8,217.2191801378733,87.86098846113778,115.00295249624385
1149,13,4,9,217.2191801378733,70.278458786192,107.88257810220495
1150,13,4,10,217.2191801378733,52.660942786962536,102.01275802178442
1151,13,4,11,217.2191801378733,35.54387624922051,85.68951523352044
1152,13,4,12,217.2191801378733,22.0694673804183,78.21876565692713
1153,13,4,13,217.2191801378733,9.025869588490306,76.34752749572243
1154,13,4,14,217.2191801378733,0.0,78.41110772875363
1155,13,3,0,222.00746486445286,222.00746486445286,222.08094398144033
1156,13,3,1,222.00746486445286,196.90283910298933,208.56675486942314
1157,13,3,2,222.00746486445286,176.92768716020518,200.0303594750211
1158,13,3,3,222.00746486445286,161.00130895324085,174.01389434523102
1159,13,3,4,222.00746486445286,149.61799533942207,168.9288294743884
1160,13,3,5,222.00746486445286,138.77777567425932,130.45403996755815
1161,13,3,6,222.00746486445286,125.62162210765528,126.24552985980543
1162,13,3,7,222.00746486445286,110.93712047981813,127.56226147375364
1163,13,3,8,222.00746486445286,92.55450573147749,121.58523871375036
1164,13,3,9,222.00746486445286,73.3457130929255,119.77651977177845
1165,13,3,10,222.00746486445286,54.514755728590174,105.3081762136037
1166,13,3,11,222.00746486445286,39.792273685665464,108.33916745933362
1167,13,3,12,222.00746486445286,28.427038381525833,103.31446033276644
1168,13,3,13,222.00746486445286,14.956406529760276,102.50753772899952
1169,13,3,14,222.00746486445286,6.295075969773027,99.05035620755628
1170,13,2,0,236.16564724644869,236.16564724644869,235.35959764094852
1171,13,2,1,236.16564724644869,210.88444800992923,227.43531156003888
1172,13,2,2,236.16564724644869,192.72625175386628,215.09130594084036
1173,13,2,3,236.16564724644869,172.88852994804046,177.10689513503635
