,Rmax,RR,NL,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
46,40,7,1,258.46016485581873,189.9415186226616,245.21110235296905
47,40,7,2,258.46016485581873,137.04453306853424,182.0419071296909
48,40,7,3,258.46016485581873,103.09533730771633,192.0936005609464
49,40,7,4,258.46016485581873,61.049496702757764,144.6337051410108
50,40,7,5,258.46016485581873,20.268458194663793,140.19095542406734
51,40,7,6,258.46016485581873,0.0,37.45298325231886
52,40,7,7,258.46016485581873,0.0,13.620092583853463
53,40,7,8,258.46016485581873,0.0,22.37664112721754
54,40,7,9,258.46016485581873,0.0,12.139916449581222
55,40,7,10,258.46016485581873,0.0,5.679548974900466
56,40,7,11,258.46016485581873,0.0,6.878953134675852
57,40,7,12,258.46016485581873,0.0,5.948686898644206
58,40,7,13,258.46016485581873,0.0,0.0
59,40,7,14,258.46016485581873,0.0,0.0
60,40,6,0,270.3609912860111,270.3609912860111,270.36099128045413
61,40,6,1,270.3609912860111,209.04563289457568,255.841803735444
62,40,6,2,270.3609912860111,153.195562770146,202.5466937168149
63,40,6,3,270.3609912860111,123.38963186934977,197.14406146723405
64,40,6,4,270.3609912860111,84.13441968437968,152.3756884202828
65,40,6,5,270.3609912860111,45.2042098413202,154.16192978997083
66,40,6,6,270.3609912860111,9.302095353226896,44.00410717837356
67,40,6,7,270.3609912860111,0.0,29.248992402584093
68,40,6,8,270.3609912860111,0.0,29.853284621058165
69,40,6,9,270.3609912860111,0.0,16.267901356398355
70,40,6,10,270.3609912860111,0.0,9.966714716085875
71,40,6,11,270.3609912860111,0.0,2.954590855502258
72,40,6,12,270.3609912860111,0.0,0.7922765541813375
73,40,6,13,270.3609912860111,0.0,0.0
74,40,6,14,270.3609912860111,0.0,0.0
75,40,5,0,282.26181770982055,282.26181770982055,282.26181770664624
76,40,5,1,282.26181770982055,228.1195517039338,267.7426301607871
77,40,5,2,282.26181770982055,174.8992202876559,222.9151334081057
78,40,5,3,282.26181770982055,145.39748845413772,210.06905532860748
79,40,5,4,282.26181770982055,113.22556019240055,146.5529134857956
80,40,5,5,282.26181770982055,74.63571879035513,145.8176826008172
81,40,5,6,282.26181770982055,36.93122029857665,72.21908043478584
82,40,5,7,282.26181770982055,4.2393502030869,58.31546563396796
83,40,5,8,282.26181770982055,0.0,41.44334133428444
84,40,5,9,282.26181770982055,0.0,30.58979248338845
85,40,5,10,282.26181770982055,0.0,28.868053493601238
86,40,5,11,282.26181770982055,0.0,28.25100841852705
87,40,5,12,282.26181770982055,0.0,26.2404404278781
88,40,5,13,282.26181770982055,0.0,24.232657219542716
89,40,5,14,282.26181770982055,0.0,18.226415193704142
90,40,4,0,294.78587130462034,294.78587130462034,294.7409932211657
91,40,4,1,294.78587130462034,247.85851197984863,280.98554898627106
92,40,4,2,294.78587130462034,203.572742118173,242.24614908541108
93,40,4,3,294.78587130462034,175.1698446890461,215.02682560724563
94,40,4,4,294.78587130462034,144.1074201970394,178.75910053668193
95,40,4,5,294.78587130462034,111.43506593305662,148.71914203463118
96,40,4,6,294.78587130462034,75.92289176827828,114.51919793219045
97,40,4,7,294.78587130462034,38.997575544016904,93.35649776413722
98,40,4,8,294.78587130462034,6.4726020302274065,81.69180132511791
99,40,4,9,294.78587130462034,0.0,70.68919467417349
100,40,4,10,294.78587130462034,0.0,71.48867932285266
101,40,4,11,294.78587130462034,0.0,62.33099547582792
102,40,4,12,294.78587130462034,0.0,52.000838052886664
103,40,4,13,294.78587130462034,0.0,36.81540423859687
104,40,4,14,294.78587130462034,0.0,23.124269559940075
105,40,3,0,314.5301183930655,314.5301183930655,314.7594201778405
106,40,3,1,314.5301183930655,276.9413046524688,299.0232557294128
107,40,3,2,314.5301183930655,242.44662824288167,265.319696257571
108,40,3,3,314.5301183930655,212.88356981841355,242.6331860032891
109,40,3,4,314.5301183930655,185.32016938925028,212.68698340043113
110,40,3,5,314.5301183930655,155.16734834339172,186.0037626965052
111,40,3,6,314.5301183930655,123.26433399112418,185.47409754518043
112,40,3,7,314.5301183930655,89.06469629621455,164.33610924540434
113,40,3,8,314.5301183930655,53.93389177381508,147.60943639230172
114,40,3,9,314.5301183930655,21.41083749531552,116.19806718049126
115,40,3,10,314.5301183930655,0.0,105.04943373566101
116,40,3,11,314.5301183930655,0.0,78.65141983882079
117,40,3,12,314.5301183930655,0.0,64.37972263930345
118,40,3,13,314.5301183930655,0.0,54.53827282909848
119,40,3,14,314.5301183930655,0.0,53.224404926498416
120,40,2,0,333.9688400238083,333.9688400238083,333.0423325971534
121,40,2,1,333.9688400238083,306.05194046667776,329.2611243537657
122,40,2,2,333.9688400238083,284.9860877014694,298.26127049170816
123,40,2,3,333.9688400238083,259.9944979737227,289.26491067649005
124,40,2,4,333.9688400238083,236.26928038773866,260.0250428894593
125,40,2,5,333.9688400238083,211.8896132340052,231.39511074812776
126,40,2,6,333.9688400238083,185.24456001245213,257.23214449492616
127,40,2,7,333.9688400238083,153.71751816591765,225.26311738672055
128,40,2,8,333.9688400238083,123.43390490201537,187.60413689017102
129,40,2,9,333.9688400238083,92.85065213673138,185.76254066767984
130,40,2,10,333.9688400238083,64.0826257961917,163.63045204935145
131,40,2,11,333.9688400238083,38.675683010625214,136.74734606254486
132,40,2,12,333.9688400238083,14.529767716846813,118.06507162015772
133,40,2,13,333.9688400238083,0.0,109.46218859574434
134,40,2,14,333.9688400238083,3.7052273127725286,109.85819845523659
135,40,1,0,362.87549491577175,362.87549491577175,362.8878941321089
136,40,1,1,362.87549491577175,343.6897180997349,359.56565253871673
137,40,1,2,362.87549491577175,330.7604458699361,345.9140413299082
138,40,1,3,362.87549491577175,318.099756154676,332.8870365433563
139,40,1,4,362.87549491577175,301.91065254533265,300.1141408747945
140,40,1,5,362.87549491577175,283.17757882064876,305.83920097561537
141,40,1,6,362.87549491577175,264.68057642965283,288.10094263433047
142,40,1,7,362.87549491577175,244.32124943029444,268.1604797695519
143,40,1,8,362.87549491577175,223.4257147117089,270.19219606279563
144,40,1,9,362.87549491577175,202.00287520030898,268.0183131358529
145,40,1,10,362.87549491577175,179.5898626701842,245.38482741376498
146,40,1,11,362.87549491577175,154.62762471769906,223.11504210178066
147,40,1,12,362.87549491577175,130.5316539737176,213.01367053573662
148,40,1,13,362.87549491577175,110.05112256630059,216.21002199185776
149,40,1,14,362.87549491577175,119.30780514478047,224.86931698999098
150,39,10,0,240.83263730715933,240.83263730715933,240.38454391551315
151,39,10,1,240.83263730715933,163.94805250195253,233.7196292915147
152,39,10,2,240.83263730715933,110.46351176135083,153.10317918780402
153,39,10,3,240.83263730715933,63.10754156847172,149.13558262196142
154,39,10,4,240.83263730715933,20.28083792017631,130.3163930992817
155,39,10,5,240.83263730715933,0.0,99.16113606663144
156,39,10,6,240.83263730715933,0.0,49.07070974539299
157,39,10,7,240.83263730715933,0.0,14.690679375060611
158,39,10,8,240.83263730715933,0.0,9.147046019388059
159,39,10,9,240.83263730715933,0.0,13.953374738440829
160,39,10,10,240.83263730715933,0.0,28.163845883342674
161,39,10,11,240.83263730715933,0.0,33.82057217384913
162,39,10,12,240.83263730715933,0.0,23.51242775799672
163,39,10,13,240.83263730715933,0.0,17.867102415962222
164,39,10,14,240.83263730715933,0.0,6.009012103536975
165,39,9,0,246.6337543440366,246.6337543440366,245.92360817251534
166,39,9,1,246.6337543440366,169.9307834469878,239.1583003998211
167,39,9,2,246.6337543440366,115.49960245421214,156.307873489643
168,39,9,3,246.6337543440366,74.45482149100928,161.33304841188993
169,39,9,4,246.6337543440366,30.59307134167412,139.78298189483792
170,39,9,5,246.6337543440366,0.0,111.7574549766518
171,39,9,6,246.6337543440366,0.0,32.111584503167464
172,39,9,7,246.6337543440366,0.0,9.351435187666386
173,39,9,8,246.6337543440366,0.0,15.785780464852834
174,39,9,9,246.6337543440366,0.0,8.978644129832873
175,39,9,10,246.6337543440366,0.0,25.6394533529527
176,39,9,11,246.6337543440366,0.0,14.80873235105733
177,39,9,12,246.6337543440366,0.0,8.752642344211239
178,39,9,13,246.6337543440366,0.0,0.0
179,39,9,14,246.6337543440366,0.0,0.0
180,39,8,0,252.71260312816577,252.71260312816577,251.89941856670464
181,39,8,1,252.71260312816577,177.62917726773992,243.20114952525864
182,39,8,2,252.71260312816577,125.75048007464319,164.16267163582307
183,39,8,3,252.71260312816577,87.03413023040468,173.83022306759915
184,39,8,4,252.71260312816577,43.13491772758121,142.92685091500982
185,39,8,5,252.71260312816577,5.3486729258742045,127.64315747233684
186,39,8,6,252.71260312816577,0.0,30.129468212004483
