,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,2067.40698259309,1923.8876647473974,1948.589900403646
49,2067.439693144555,1923.8876647548623,1948.6226356845316
48,2067.473235824099,1923.8876647473576,1948.6222330307899
47,2067.5076616558363,1923.8876647638608,1948.4001570152125
46,2067.5430198540084,1923.8876647599443,1948.400382320255
45,2067.5793602329923,1923.88766475231,1948.547061651298
44,2067.6167371412507,1923.887664785429,1948.9413045720773
43,2067.655204924916,1923.8876647815227,1949.0113263361802
42,2067.694820627263,1923.8876648254477,1948.8467977384712
41,2067.7356425652333,1923.8876647845586,1948.9825028179232
40,2067.7770324461567,1923.887664745044,1948.9290076035852
39,2067.8200438919084,1923.887664732944,1949.0298214190802
38,2067.8643978115097,1923.8876647226227,1949.353765055048
37,2067.9098010492103,1923.8876647237123,1949.1988577715258
36,2067.9563067879403,1923.8876646999722,1949.2252697584368
35,2068.0044694841126,1923.887664708705,1949.2152397975656
34,2068.0543050897986,1923.8876646760345,1949.1432553494806
33,2068.105785243955,1923.887664655566,1949.3148850124035
32,2068.158975145149,1923.8876646437946,1949.3113253203649
31,2068.2139365138605,1923.887664629383,1949.6705554996051
30,2068.270730658345,1923.8876646164595,1949.310810055517
29,2068.3294849700405,1923.8876646085535,1949.5179297369828
28,2068.3902343972295,1923.8876646008628,1949.0493344580873
27,2068.45305303606,1923.8876645922705,1949.6165338532276
26,2068.518020698539,1923.8876645823154,1949.4643332906185
25,2068.5852229477446,1923.8876645858231,1949.1847267294468
24,2068.654683519361,1923.8876645733103,1949.457744323355
23,2068.726668343524,1923.88766456586,1949.8327203337117
22,2068.801232669768,1923.8876645568116,1949.8866383165923
21,2068.87849554933,1923.8876645476423,1949.7001967604622
20,2068.958618766953,1923.8876645396806,1950.3396163297705
19,2069.041664214512,1923.887664539034,1950.5065140549225
18,2069.1279908273136,1923.887664508114,1950.179409847954
17,2069.2178803078173,1923.887664490677,1949.740499015455
16,2069.3116710609784,1923.8876644784796,1949.0137029842876
15,2069.409690222899,1925.8711355109208,1948.6234462327666
14,2069.513288994327,1927.8546066092808,1948.3770513949462
13,2069.621750276439,1929.8380776520448,1948.6043575191422
12,2069.7361021416546,1931.8215486822523,1948.8628827129548
11,2069.858894939144,1933.8050197924642,1949.293988361381
10,2069.998700736354,1935.7884908602107,1949.8166419179336
9,2070.149534348668,1937.7719619876646,1949.8053197289264
8,2070.328283723315,1939.755433044899,1950.1374697919346
7,2070.9300905694763,1945.7058462369464,1953.6786283287859
6,2073.606117662832,1951.6562593873703,1953.6862925215262
5,2075.292497816623,1959.5901436610552,1959.5901438207466
4,2076.1325960276426,1971.490970015434,1971.4909702515
3,2071.1858603588853,1993.309151726428,1993.3091520115706
2,2075.9954648703356,2034.9620444164034,2034.962044521544
1,2162.663251451757,2161.904192129366,2161.904193146878
