,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1383.8531598358331,827.3233880462848,1088.8526913997725
49,1383.8616332295096,827.650570266689,1088.8965534512076
48,1383.8698242162418,827.9542393005374,1088.6807099388657
47,1383.8776914401424,828.2473122498848,1088.4493346917798
46,1383.8851904543335,828.5464250801308,1088.6108746471587
45,1383.892278034517,828.8613445276362,1088.5831406863863
44,1383.8989152219183,829.1792836979405,1088.4222270950968
43,1383.9050748519378,829.5494034720152,1088.1663882410287
42,1383.916588873044,829.9587003952229,1088.350898007062
41,1383.9354149692483,830.5291681372935,1088.0183167375947
40,1383.954579670698,831.2656655509883,1087.6884099586064
39,1383.9742982363164,832.4381049318679,1087.183506450427
38,1383.994882531303,832.3102492909101,1086.4714117719666
37,1384.0121636368247,831.7100541666538,1085.3441577479005
36,1384.030542992473,830.9848306352936,1083.910780977077
35,1384.0241250114461,831.9964364564,1082.1770604308401
34,1384.0072343876775,832.9208518259942,1080.1198572995254
33,1383.9871969797057,833.8559361552293,1078.3311370984381
32,1383.9630292822715,834.5306020167372,1077.5925510945124
31,1383.938846758497,835.0388602282253,1078.8084844550146
30,1383.9084338478528,835.6404620332887,1082.072639074906
29,1383.8807258304962,836.2662032787866,1084.1165134082441
28,1383.8551284307437,836.9189305286362,1086.9010955753988
27,1383.8246435678466,837.610174321834,1089.1322303064405
26,1383.79439680285,838.3499067998102,1091.147603876424
25,1383.7667037092904,839.1473853569354,1093.8143964927865
24,1383.7440833259352,840.0087365616029,1095.9605893496316
23,1383.7332559870133,840.9463937807087,1097.6740478439015
22,1383.730665538201,841.9712765873873,1099.7044755068328
21,1383.7411786493644,843.0930160130312,1101.3787360843028
20,1383.7769592490115,844.3209190790957,1103.1603170014582
19,1383.8849562974078,845.6645096536512,1104.3824755377307
18,1384.258297903602,847.1349941590872,1106.1722962699996
17,1384.562270920753,848.7503346490402,1107.773246529059
16,1386.7085782313186,850.5014187808733,1110.2671729678664
15,1388.8789889270124,852.3927518107264,1112.668040105155
14,1393.6292241274532,854.4216647647695,1111.9935532940176
13,1399.802684659946,856.5686153753604,1113.3464259646219
12,1406.0004402779605,859.8545070067253,1118.996330801694
11,1412.2323071470094,865.8621297077041,1122.9006618354842
10,1418.5065818941114,872.3846308215631,1113.0810726663874
9,1429.4026685599426,879.1258675373937,1125.580545825471
8,1441.7129414527315,886.4297748189608,1153.150608622741
7,1456.7110753969412,898.6509315097542,1185.2165173315063
6,1477.071065386633,911.9134621829301,1191.938255460199
5,1506.0777895935596,930.3837535209682,1176.3686998831183
4,1549.9164262147349,955.6544316355039,1176.5561762620857
3,1623.3102420585644,984.7616914470838,986.1798384080582
2,1622.3164145260691,840.550853990426,1106.5683095506567
1,1836.4870450044832,1526.115530368751,1526.1155320944183
