,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1061.5563382814041,0.0,529.3022372312998
49,1061.6577344043276,0.0,532.1028905136235
48,1061.7537836294257,0.0,534.6859437404781
47,1061.8458082998332,0.0,536.3560044993259
46,1061.937373618601,0.0,538.6798313059383
45,1062.0290969956463,0.0,540.7005442827522
44,1062.1213458214409,0.0,542.4494295260677
43,1062.2084911889801,0.0,546.3190450155244
42,1062.2880003832176,0.0,546.3691859617416
41,1062.3662563100918,0.0,549.5725534335976
40,1062.4423997447211,0.0,551.9494880562809
39,1062.5141274096798,0.0,553.3831822776592
38,1062.5754409958417,0.0,555.7964770441718
37,1062.6260297358765,0.0,558.6723478741213
36,1062.6989379364356,0.0,557.9125434048708
35,1062.7691687581994,0.0,560.3175938627087
34,1062.8365268196585,0.0,562.0180635584043
33,1062.8995277355343,0.0,565.2911037921707
32,1062.9639500072726,0.0,565.2130902655617
31,1063.0285499140534,0.0,565.0478348443443
30,1063.0917488311163,0.0,571.2613982623392
29,1063.1780913828488,0.0,570.8501419073403
28,1063.7092590553134,0.0,572.8059133227737
27,1063.8638028672938,0.0,581.1727109516684
26,1064.6609059392706,0.0,590.8337946418567
25,1065.566651371772,0.0,594.8419340573513
24,1067.7793436329514,0.0,597.8108337876012
23,1069.9247307755152,0.0,617.5805964531387
22,1072.0827962794597,0.0,624.8119698273329
21,1074.4906240495068,0.0,632.4096101905933
20,1076.3461263689621,0.0,651.3649915729895
19,1078.0929666853758,0.0,668.0814409531545
18,1080.0928537946502,0.0,679.3718242700877
17,1082.7233978833037,0.0,662.8596931153975
16,1087.9637581879103,0.0,644.2105150663048
15,1094.3982711501772,0.0,624.3477155594237
14,1104.9858691050629,0.0,604.1764893438402
13,1121.3992933262423,0.0,574.4422278213773
12,1138.2014071458705,7.6856396348167095,544.2459668825173
11,1155.0136953531257,31.85608592635262,625.4008289704466
10,1177.2441803658596,59.91074732818936,664.536163617354
9,1207.5051705726912,99.85476292739747,744.8293651769943
8,1240.371825179344,148.6972917049584,838.9471463987719
7,1301.46066493619,207.20660053856264,925.0698562965656
6,1374.1306878689284,278.69827262449843,982.2254572070052
5,1446.6078867699737,382.13269673602576,1029.6350976638018
4,1529.9740952228508,526.3705973566094,1083.1754188014957
3,1622.6529687581356,719.5335084433608,866.9996361212459
2,1621.8461773608187,504.68611485082545,1058.3881866924462
1,1836.487044962524,1526.1155287462639,1526.1155320580842
