,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1229.7302528291916,391.76631739958566,846.9700268636108
49,1229.7393492601147,391.98873347532566,849.3174886748523
48,1229.7485498099536,392.2020407117644,851.1237390664686
47,1229.7578113113495,392.6295164560945,852.8265270878019
46,1229.767027093508,393.2592609489245,854.4342018802456
45,1229.7760053908758,393.8226834917993,856.0779483976725
44,1229.7846147411974,394.26610582557475,857.4411455301073
43,1229.7925999563724,394.5907850066298,859.6837338315837
42,1229.7996157693415,394.93097678275745,862.7183454977245
41,1229.805269104369,395.2852190374933,864.7719904874843
40,1229.809162037365,395.65200868642637,868.3915392212928
39,1229.811132766128,396.03020709008115,871.1588909117712
38,1229.8107120310349,396.4189546554647,872.8978527536065
37,1229.80776535844,396.8174809620953,876.4578819291654
36,1229.8024824271822,397.2247311610219,878.7266394539023
35,1229.7955258658824,397.6392197170086,880.2752311828499
34,1229.7898112003074,398.06237980495234,885.9360288995344
33,1229.7837989537986,398.49387567528197,888.6120694941602
32,1229.7748295827741,399.0465513876699,888.5468469501626
31,1229.7689407666874,401.7916212438042,890.8057114552398
30,1229.7679146466392,404.5502624153248,889.4370630885082
29,1229.7771689009792,407.3219888022914,895.596846945122
28,1230.1466402054375,410.1072323434653,900.9125119962617
27,1230.3366117949854,412.90645820561997,900.9914347028346
26,1230.362832364629,415.72041966715994,899.2645062845314
25,1230.3618106619115,418.55041422709473,901.5406428168725
24,1230.112482500048,421.3984923227287,902.8141711369764
23,1230.3509535947437,424.2674966930678,903.6772964242388
22,1230.5607059876595,427.1610617602885,901.349054602087
21,1230.7222516194433,430.0837444402812,899.0797221811292
20,1230.7721058774853,433.0416712510913,894.6282316534814
19,1230.8254442066373,436.0425983220451,890.508534447586
18,1230.938611034988,439.0938515358443,872.4878098642286
17,1231.0764759183442,443.56131354112665,876.3390380865109
16,1233.2334070536197,451.10597200888594,868.1786980383062
15,1235.6613720647624,458.21807252775534,856.5385155914755
14,1238.8812618809814,465.1645344507615,844.8720969144028
13,1247.1230809115825,471.9462946351811,839.7896240758953
12,1255.851535851051,478.4915562580653,851.0090068228089
11,1264.6064552079874,488.95574638640943,894.0683395666366
10,1275.8516551089306,501.95449394528896,888.1632227804721
9,1293.1948618894676,515.905447205408,947.8861158457764
8,1310.5760820996763,536.8683137490266,989.9262983530759
7,1339.6511371367278,559.7672441077614,1038.4657459099576
6,1384.5784145723883,590.1230185082698,1050.8513148770496
5,1447.536526208077,632.9312366879104,1057.0227213377116
4,1530.618257341721,693.719056671875,1087.4863429658062
3,1622.6855660375447,779.9565209043736,869.9236097741664
2,1621.851309793788,564.9860542738793,1058.3881866932174
1,1836.4870445990316,1526.115528864759,1526.115532072052
