,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1013.5109223919258,0.0,470.29740359300814
49,1013.6210774415119,0.0,466.5702510536093
48,1013.73636872248,0.0,464.7326931421446
47,1013.8569818465166,0.0,462.5400259356074
46,1013.9743324577163,0.0,456.94500562334906
45,1014.0884556870438,0.0,463.30295447543466
44,1014.2018787158111,0.0,454.92259766265795
43,1014.3151577016063,0.0,455.5618373713535
42,1014.4285025651967,0.0,453.7490534376012
41,1014.528793756365,0.0,455.9605748985236
40,1014.6244534442135,0.0,456.47017401999665
39,1014.7182460618321,0.0,459.4682684511056
38,1014.8102400490458,0.0,461.8663503163978
37,1014.9002019632901,0.0,462.1911042575355
36,1014.9880069716751,0.0,464.54703613282175
35,1015.0738207336916,0.0,465.71196258003624
34,1015.1583262014344,0.0,468.2973629173533
33,1015.2409996886353,0.0,474.04825382271736
32,1016.3018153834404,0.0,479.522897802899
31,1018.3022994719973,0.0,486.3507708679843
30,1020.3142946458697,0.0,488.1540998756207
29,1023.1098145408657,0.0,499.1920772784806
28,1025.4546230321484,0.0,498.69946487336654
27,1027.3892271288084,0.0,508.0736537575914
26,1029.0665464490762,0.0,515.3872299939292
25,1029.9799984567737,0.0,515.2309362935406
24,1032.1613670095107,0.0,523.464910022446
23,1034.2789784312022,0.0,533.8791878425053
22,1036.4066118235692,0.0,556.1950485673655
21,1038.7732371478855,0.0,577.5643083521746
20,1040.6343922806927,0.0,587.2418263766544
19,1042.4477862156725,0.0,601.2260125881058
18,1044.4320416590363,0.0,605.695357128842
17,1047.07556786248,0.0,581.8179512884471
16,1053.9255445058302,0.0,561.9878225936857
15,1066.2221811001998,0.0,552.6757081975352
14,1081.1801104386454,0.0,533.1794489322335
13,1097.5553225270066,0.0,499.6663855041227
12,1115.4131477092692,0.0,477.7780846803563
11,1139.2148005635256,0.0,527.0205026910965
10,1165.305286134725,0.0,604.2886559456715
9,1200.70240376798,10.498008739392787,699.9453205340916
8,1240.3718251862147,68.3044696979895,821.3109629613032
7,1301.2011916261795,141.4350605176824,916.2471704615441
6,1373.8568826643536,232.5333408379733,983.0342622597481
5,1446.4122674964935,361.54663500427586,1028.8291512252383
4,1529.6968243317124,530.136095647713,1090.2998572869512
3,1622.6966395284542,721.3838891172061,866.9042455646997
2,1621.8375979679627,496.3232394200558,1058.3881866813044
1,1836.4870448811698,1526.1155297916375,1526.115532055478
