,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1005.5073820996025,0.0,459.8125988843897
49,1005.6189769500468,0.0,458.87467664773254
48,1005.7358389683453,0.0,458.5761976210513
47,1005.8581459005335,0.0,445.21287023076616
46,1005.9808660539073,0.0,457.4428817840107
45,1006.0989103951069,0.0,455.94801238889136
44,1006.2160036493644,0.0,455.54334831495134
43,1006.3327940582059,0.0,446.73869906748246
42,1006.4495557804922,0.0,449.68864256398456
41,1006.5566727519961,0.0,443.57264228018494
40,1006.6557078325147,0.0,442.24481381800047
39,1006.7525622798148,0.0,444.0486144366822
38,1006.847579293253,0.0,443.9265172395558
37,1006.9405557177317,0.0,446.11019166320693
36,1007.0313895937275,0.0,450.15630665505824
35,1007.1202687386422,0.0,449.50086450442154
34,1007.2079038210178,0.0,454.41045635307614
33,1008.389745939088,0.0,458.64202468171857
32,1010.3857933780084,0.0,464.1317635388074
31,1012.3878154381645,0.0,471.76989747263167
30,1014.3980110812821,0.0,478.3505200130423
29,1017.2090118828364,0.0,484.9452681488195
28,1019.5329892370615,0.0,490.71335682592286
27,1021.4661731498101,0.0,496.60600096280643
26,1023.1250367931267,0.0,496.27561069417084
25,1024.0525375759976,0.0,504.8834035621778
24,1026.224178662859,0.0,507.4245237415475
23,1028.3380603083635,0.0,525.4172491033278
22,1030.4605781540617,0.0,540.6907565479424
21,1032.819933059646,0.0,555.6020167249745
20,1034.6812840106586,0.0,566.7484939808036
19,1036.5396844307415,0.0,575.2173932119374
18,1038.4882680940855,0.0,595.8649713836353
17,1041.1322845441553,0.0,566.2130376174889
16,1049.9586023644065,0.0,556.5018045826114
15,1062.2540944813863,0.0,540.9275328557435
14,1077.2123950714733,0.0,514.3526790482872
13,1093.5810594190812,0.0,488.47315499709043
12,1113.4296766380571,0.0,470.04373715331224
11,1137.231329493751,0.0,546.6574315276442
10,1163.3143942888962,0.0,634.3451380413824
9,1200.7024037709805,5.741373544050542,709.0393516685172
8,1240.371825186775,57.56820474721695,803.6265352968669
7,1301.167059855833,133.95804003847297,911.4698609670118
6,1373.818731298638,227.37022525852575,974.0988290127184
5,1446.3797995558507,361.9757858276949,1020.3239247806273
4,1529.6448056148602,529.4552672796102,1083.530884884864
3,1622.647303499053,720.3962061835241,866.9395124189939
2,1621.836798359573,495.6867580374009,1058.3881866869672
1,1836.487044873268,1526.1155297509367,1526.1155320564033
