,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,2810.0969039684755,2770.8298127003654,2770.829811901742
49,2810.126670554012,2770.8298125738193,2770.829811899802
48,2810.1572221195443,2770.829812471815,2770.829811898487
47,2810.1885005053296,2770.8298125184842,2770.8298118963035
46,2810.2204244700647,2770.8298123792415,2770.829811899602
45,2810.2528854282373,2770.8298123031154,2770.8298119008987
44,2810.285726834381,2770.8298123076333,2770.8298118963567
43,2810.318723375817,2770.8298121824387,2770.829811894501
42,2810.3515488679423,2770.8298121420876,2770.8298118933617
41,2810.3854145731852,2770.8298121116945,2770.8298118937864
40,2810.402879854564,2770.8298120784098,2770.8298118926114
39,2810.414426903909,2770.82981205572,2770.829811892127
38,2810.426846389849,2770.829812029813,2770.8298118917905
37,2810.4403594084893,2770.8298120739682,2770.829811895313
36,2810.455215572155,2770.8298120176128,2770.8298118942466
35,2810.4717121911667,2770.829812009545,2770.8298118907333
34,2810.4902135001703,2770.8298120079235,2770.829811890052
33,2810.511127843729,2770.829811991544,2770.829811886932
32,2810.5348493045585,2770.8298120358436,2770.829811885575
31,2810.562003931595,2770.8298119812775,2770.829811887332
30,2810.5951665100993,2770.8298119557485,2770.829811893769
29,2810.6328702389196,2770.829811946018,2770.8298118901766
28,2810.6753291978894,2770.829811937317,2770.82981189046
27,2810.722298781064,2770.8298119264246,2770.829811887514
26,2810.772972958977,2770.8298119189053,2770.8298118862435
25,2810.826691581904,2770.8298119113783,2770.829811888807
24,2810.840194971347,2770.8298119356086,2770.829811887801
23,2810.8469667193253,2770.8298119104484,2770.82981188639
22,2810.8904974224824,2770.829811905664,2770.8298118866583
21,2810.9185307328344,2770.8298118995826,2770.82981188675
20,2810.9461272732765,2770.8298118944,2770.829811890746
19,2810.973282804804,2770.829811889807,2770.8298118798043
18,2811.0017188567494,2770.829811913553,2770.829811872223
17,2811.0311797798577,2770.8298118595862,2770.8298118712046
16,2811.0614003054793,2770.8298118291814,2770.8298118676025
15,2811.092464735921,2770.829811809437,2770.82981186613
14,2811.122841913399,2770.829811853187,2770.829811880428
13,2811.1549582112752,2770.8298118016833,2770.829811867268
12,2811.189026779388,2770.829811805711,2770.8298118653693
11,2811.2253237721875,2770.829811852716,2770.829811881125
10,2811.2730257578273,2770.829811788477,2770.829811894431
9,2811.326524833736,2770.8298117854656,2770.8298118692924
8,2811.392981332116,2772.813282733143,2772.813282934998
7,2811.4464913266665,2774.796753967426,2774.796754061169
6,2811.4765881893504,2776.780225383955,2776.78022510944
5,2811.5162830244763,2778.763696381055,2778.763696171321
4,2813.1166379572305,2782.7306382295956,2782.7306383086984
3,2815.109766004881,2788.6810514652425,2788.6810515261122
2,2816.524113116872,2802.5653488550242,2802.5653490356817
1,2842.23476971998,2842.234769488281,2842.234770500092
