,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,884.299077137797,0.0,242.12223967601403
49,886.4605095497184,0.0,241.54311556408894
48,888.6321927825252,0.0,253.65227098712623
47,890.8140004168981,0.0,249.24683073246388
46,893.0058795522433,0.0,254.8554844307281
45,895.2079089350342,0.0,261.4156206883081
44,897.4201859031917,0.0,273.238053770168
43,899.6474480047555,0.0,264.8654172791496
42,901.8575623572635,0.0,271.49019386292457
41,904.0552261522139,0.0,277.16469028356994
40,906.2424682086076,0.0,282.50109506539957
39,908.424907668776,0.0,280.904693786067
38,910.566471953986,0.0,293.305527190943
37,912.6797190681241,0.0,286.5174487541774
36,914.7776638372122,0.0,291.8503133038864
35,916.8650169581256,0.0,268.5752449286741
34,918.9439010411121,0.0,281.1443179987986
33,921.0136922631737,0.0,274.94461019558946
32,923.0890783343616,0.0,263.0032040338067
31,925.1725169170523,0.0,251.30526319257703
30,927.786124837947,0.0,240.34712461695733
29,930.2608484539869,0.0,231.83458327556139
28,932.299622601461,0.0,238.80548443473918
27,933.9785403020147,0.0,248.4096470580652
26,938.0981886399364,0.0,271.67241726737575
25,943.1992792607697,0.0,271.9568432756099
24,949.0902625253823,0.0,298.78738412661426
23,955.0267790913292,0.0,323.45511527135693
22,961.0151340518769,0.0,338.8348714335615
21,967.190849223693,0.0,366.0641142457341
20,972.7375778161997,0.0,377.87071166933094
19,978.408485846485,0.0,405.2217510292267
18,984.5370096795659,0.0,418.90915841428847
17,996.2937456825379,0.0,402.70888939888226
16,1013.5238131046573,0.0,391.5154400213683
15,1033.6072726583304,0.0,379.15137484588973
14,1057.4089255031247,0.0,361.0456974966269
13,1081.2105783453073,0.0,329.3126389865174
12,1105.0122312001324,0.0,293.38626489893295
11,1128.8138840550855,0.0,407.22882383087085
10,1161.0329823715217,0.0,554.3291437464342
9,1200.7024037760837,0.0,657.50922929018
8,1240.3718251850958,16.961597461011877,823.068046979977
7,1300.3694386977338,101.13106892023356,909.2997977574901
6,1372.9519500318775,221.52907822473395,981.0926042295007
5,1445.3842927817677,365.24820477193964,1028.1724265984753
4,1528.2067016979147,514.8714546993751,1081.2796827023567
3,1622.475119800171,687.1489685528035,866.9113471414403
2,1621.897268381147,491.2084992764199,1058.388186685855
1,1836.4870446716154,1526.1155303622638,1526.1155320564408
