,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1173.66626240548,183.06471963986814,728.2912326492309
49,1173.6986345629389,183.77404453058801,731.1324556829663
48,1173.730441644862,184.36581398390524,735.6792593485982
47,1173.765373771747,184.94980354054366,738.0876404211642
46,1173.8058750815592,185.4892483568507,742.0034994291924
45,1173.8444730269791,186.06852098255354,744.8506877606605
44,1173.8813905816614,186.7130018811926,748.2504052355353
43,1173.917535792149,187.42894759706627,751.9870004285004
42,1173.9526066568196,188.30351099564956,755.2017596269875
41,1173.9863390636972,189.30334166062875,758.3279887368822
40,1174.018654812565,190.39228016879736,761.7108974861123
39,1174.0484198778795,191.5844281802267,765.0289132366429
38,1174.0763515927692,192.88538298863347,767.2354811117376
37,1174.1023963786974,194.29784909194296,770.0092291229247
36,1174.1264967607303,195.82130706317707,770.4915903733961
35,1174.148990325029,197.4217044477254,773.7443749772723
34,1174.1714389537467,199.12468887675476,774.1580393942904
33,1174.1995184140098,200.93262899410956,777.284651374065
32,1174.2230045313074,202.83882206186377,779.7781767591858
31,1174.2471182619356,204.8656261180794,781.9898107352512
30,1174.5286241231638,207.0214064444057,784.3644327213311
29,1174.7275095861519,209.26159042129143,785.2324408781669
28,1174.7780086952407,211.55977709353058,787.7618289453367
27,1174.724612266143,213.91045567754628,790.3249289015173
26,1174.3749444279886,216.32039367575362,793.2100988682753
25,1174.5744582356187,218.8566242392508,804.269026177819
24,1174.6857499463667,221.56565347802476,799.0864514072647
23,1174.8201842763865,224.31205468193656,797.5243866882372
22,1174.9882303725094,227.03332187812373,806.8094258360973
21,1175.239453717267,231.27281870339974,819.318627787284
20,1175.1817996030204,237.75368800863708,806.0547378464322
19,1175.2855084394562,244.05921582550792,828.4318537068342
18,1175.406507395298,251.00127614078662,819.1930406453002
17,1175.5158757554452,258.13706616208697,809.5330840953427
16,1177.874651265501,265.3104896459368,787.8772385023982
15,1180.1052439601374,272.61012585561525,788.9469068748664
14,1185.811914904426,283.0289755949007,770.0868293286887
13,1197.055094986111,296.66549710459986,750.6554109013663
12,1208.8337268307114,310.2336162424077,742.8087124272313
11,1220.631686824645,323.77290462733,773.689061278028
10,1233.87239355338,345.3084256301172,809.9417371002179
9,1252.2449746145228,366.57004329152005,843.5504804247689
8,1275.0930836733216,395.9346660832599,934.0179505442176
7,1313.7491341687469,429.6258917718269,990.0356117244396
6,1374.701083559606,473.6897563475118,1013.9367301972809
5,1447.1428591844958,532.5687207345225,1036.00515363424
4,1530.3405722578857,615.1694379106981,1090.3570241246673
3,1622.3923265469768,737.1999524116162,866.9243817795129
2,1621.8496079100303,520.4816271315276,1058.3881866945492
1,1836.487044684256,1526.1155302030688,1526.1155320790128
