,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,896.3515301318581,0.0,272.97989229870336
49,898.5076418963849,0.0,273.4837477603851
48,900.673615578724,0.0,279.75076702972797
47,902.8493264003832,0.0,278.1059640321318
46,905.034731062188,0.0,284.0383856126975
45,907.2299106687748,0.0,294.3381564942074
44,909.4349452425822,0.0,299.91091412893104
43,911.6470355625336,0.0,309.2513505758955
42,913.8422335389291,0.0,297.1671809874787
41,916.0261204962567,0.0,305.6906077760037
40,918.2003997415719,0.0,313.4734428683547
39,920.3702087224414,0.0,316.26667684006134
38,922.4871944871074,0.0,321.3358045736384
37,924.5887563339825,0.0,272.31016324975235
36,926.6756924636395,0.0,302.59294331122
35,928.7517673345097,0.0,295.9895222634777
34,930.8191687809472,0.0,302.6006758292424
33,932.877135342849,0.0,296.6621200156501
32,934.9402719818453,0.0,286.9885222716874
31,937.0105906697763,0.0,275.4388268037069
30,939.5595801048803,0.0,265.17129430488444
29,942.0753217433573,0.0,267.5230703546083
28,944.1502622976348,0.0,273.82439909719005
27,945.8657632157043,0.0,277.4372715446026
26,947.0981171198791,0.0,289.79297268257267
25,949.0895124417417,0.0,310.09329188889103
24,955.0039402938676,0.0,324.62304929759154
23,960.9539661959964,0.0,365.2559591443017
22,966.9537015886797,0.0,372.7275576758561
21,973.1431394422502,0.0,391.21959478908934
20,978.8712799564273,0.0,397.12004446012344
19,984.3673246245619,0.0,429.13798373782686
18,990.4687193913838,0.0,440.73019148601554
17,997.6733010624432,0.0,419.9107209553941
16,1013.5190066083519,0.0,414.47852657333965
15,1033.6072726580564,0.0,395.99116359484293
14,1057.4089255024476,0.0,378.7800303629567
13,1081.2105783511142,0.0,345.66590593333285
12,1105.0122311998057,0.0,310.67404965126764
11,1128.813884054833,0.0,394.43284571888813
10,1161.0329823680609,0.0,556.2712457058226
9,1200.702403776671,0.0,690.7390502042663
8,1240.3718251850694,10.349580348994323,804.4665699454442
7,1300.4842637079532,98.18240738150413,904.4190017550036
6,1373.0820873685009,219.58253769933538,985.1561204797595
5,1445.5620770349465,365.251421867051,1026.4343046272722
4,1528.4111558288043,517.0509989468007,1087.1673076283328
3,1622.492931798784,693.9370598485928,866.8898485396995
2,1621.882053799243,492.1433713051072,1058.388186679405
1,1836.4870448160107,1526.11553049869,1526.1155320303906
