,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1459.3771582870334,998.1351592713593,1217.2547127861883
49,1459.380490098878,998.3783177443013,1217.0383616622466
48,1459.3836704089747,998.6173518119866,1217.0997601898328
47,1459.3868878299702,998.859854230804,1217.0597821567826
46,1459.390349554264,999.1057549193176,1217.05346354151
45,1459.3942801802125,999.354979534154,1217.0282245304247
44,1459.3989221566635,999.6075187313897,1216.725526923777
43,1459.4045342252311,999.8631357469911,1216.8475957510354
42,1459.411392039924,1000.1216374286366,1216.7141417379767
41,1459.419794190648,1000.3830769744883,1216.4391623306835
40,1459.4300684805469,1000.6472042424724,1216.6083781344767
39,1459.4425882092494,1000.9136919402246,1216.6512737037647
38,1459.4577947751034,1001.1823140763282,1216.38962407358
37,1459.476236618521,1001.4523377922112,1215.939198061881
36,1459.4986208372086,1001.725232008828,1215.7600509757362
35,1459.5258804004234,1001.9952829453856,1215.2987067425543
34,1459.5592543254863,1002.262054810955,1214.8623246377904
33,1459.6003501093937,1002.5246075348371,1213.9809911721393
32,1459.651118775165,1002.7800235935409,1212.706293063479
31,1459.7136354157003,1003.0230474668324,1211.459649245054
30,1459.7895459632985,1003.2458135258506,1209.934720999613
29,1459.8791668289623,1003.4359589053479,1207.9258291979975
28,1459.9805920483343,1004.063441104943,1206.126850109292
27,1460.0895785111215,1004.6335220507867,1204.3139296016977
26,1460.2008777908145,1005.1955596731082,1203.4035374392415
25,1460.3091932586904,1005.7784324497931,1204.6803862990214
24,1460.38101484095,1006.4142021642614,1207.6162245159974
23,1460.4878374562447,1008.4024771638785,1212.4381050601357
22,1460.5940317005577,1007.4177029205562,1213.6312016944357
21,1460.715701478532,1005.8637175989059,1214.969846165051
20,1460.8876469909949,1004.4164126698254,1216.8278164985945
19,1462.227745754328,1004.7854345342622,1219.212737199946
18,1464.3551863934415,1005.5279553314888,1219.4404395708768
17,1466.49061392768,1006.122584713409,1218.4913989939832
16,1468.6351098892505,1006.580839835243,1219.9583224151138
15,1470.790050998882,1009.7149897971508,1220.1646616265614
14,1472.9571988763184,1016.545650196535,1221.8436245171306
13,1475.1387598151098,1023.4862643430291,1218.5213661396717
12,1477.9741653782294,1024.6700904623083,1227.9015908831848
11,1484.1747560328809,1027.083992192648,1222.661511748711
10,1490.4126297651906,1029.6273065078794,1218.8476796025852
9,1496.6752957890292,1032.493222195742,1226.8854046650085
8,1503.6104794643536,1038.8354447123645,1229.2120748038801
7,1515.9288135542686,1044.777968912218,1236.4921320293224
6,1529.1467093748752,1051.322088043521,1240.0511196321831
5,1549.3971612868174,1062.7975143869685,1240.248955556129
4,1579.1388304272446,1078.7332674174102,1162.8350964381602
3,1630.2716649953993,1093.4012386976456,1062.5027101959158
2,1624.4690532093991,998.8257623109719,1169.3343329970307
1,1836.4870448123993,1533.9070254202538,1533.9070271561802
