,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,924.919302269419,0.0,335.5237580552471
49,925.0469486144046,0.0,326.75551199167296
48,925.181310875673,0.0,334.1993220181225
47,925.3225108462779,0.0,351.4595333282988
46,925.4707398002288,0.0,338.24743981319466
45,927.2724785898001,0.0,344.7553955565515
44,929.4643365444404,0.0,359.074588385599
43,931.6441904817684,0.0,349.28531309546514
42,933.8135819399992,0.0,342.72401204648247
41,935.9735353700434,0.0,346.15918171226065
40,938.125280437435,0.0,354.1024775117337
39,940.2507686964194,0.0,348.44590829100935
38,942.3458434359322,0.0,339.0794356261425
37,944.427314085401,0.0,348.8447086571257
36,946.4954285003304,0.0,330.36815165892267
35,948.5523007284419,0.0,335.1514631749769
34,950.6001511505374,0.0,329.89952607995235
33,952.6381375408184,0.0,323.3098288884365
32,954.6810365219199,0.0,320.17754608795696
31,956.7296099098164,0.0,317.52189239937275
30,959.0137810148403,0.0,325.00486905462367
29,961.7411675001728,0.0,327.7287944620558
28,963.8811375499306,0.0,334.26550582509094
27,965.6606063740974,0.0,341.21925354710345
26,967.0538261681312,0.0,342.5240209877438
25,968.2585546138235,0.0,349.68971695657945
24,970.3270763032746,0.0,375.9356498117982
23,972.395199008821,0.0,403.9191661074374
22,976.8460293674539,0.0,417.31542949481025
21,983.0755544628281,0.0,438.5509060351706
20,988.7808932034932,0.0,455.3122299749627
19,994.2845461082348,0.0,468.88715907619553
18,1000.3472718916762,0.0,457.95762575900244
17,1007.5597228830188,0.0,472.15585438521265
16,1017.7395040777781,0.0,421.94725982655694
15,1033.607272657781,0.0,434.54706556723687
14,1057.4089255031552,0.0,415.1806614284527
13,1081.2105783481993,0.0,382.924870296337
12,1105.0122311991788,0.0,357.89020984882563
11,1128.8138840541812,0.0,452.26036613513827
10,1161.0329823665943,0.0,487.7748887319442
9,1200.7024037736055,0.0,680.8175583805487
8,1240.371825184973,12.083905764004186,809.1372582208112
7,1300.6826187531412,93.08294371741343,903.3997759294333
6,1373.3044944020912,216.00831465452896,984.5246422409053
5,1445.839989943658,367.2547248763742,1032.1528319059653
4,1528.7965593750084,520.1383287273366,1086.1552477759235
3,1622.5282611115888,704.154030233861,866.874902241591
2,1621.8494095923422,492.8924721661657,1058.388186678675
1,1836.4870449006153,1526.1155301777112,1526.1155320505836
