,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,954.975894274786,0.0,374.52023557208133
49,955.0970340899324,0.0,376.71743432378594
48,955.2243216142178,0.0,381.88043518457016
47,955.3578901815011,0.0,405.5164242992637
46,955.4979446458077,0.0,392.25696907756424
45,955.6447234928171,0.0,400.23885249243756
44,955.7880090590618,0.0,384.08855948812584
43,955.9297544725046,0.0,381.38017058216377
42,956.0705550368914,0.0,393.43445312993293
41,956.2107713208334,0.0,385.170473074279
40,958.029334969483,0.0,392.6657308049866
39,960.1153907999642,0.0,367.32629029747534
38,962.1890704411296,0.0,385.10532848369223
37,964.2500417575452,0.0,372.6095644290956
36,966.298326350375,0.0,369.84662374640675
35,968.3352721181052,0.0,367.5414854769292
34,970.3628763225806,0.0,364.4869826499273
33,972.3807001219029,0.0,366.9867864832145
32,974.403593929021,0.0,371.5644311037464
31,976.4308393186702,0.0,379.83389061363295
30,978.5185609515036,0.0,383.92849807051454
29,981.3700941834368,0.0,392.1683281755786
28,983.5814063049507,0.0,396.6355574414513
27,985.4285498299924,0.0,400.98781144417956
26,986.9448745958448,0.0,405.2848341793891
25,988.0100802867046,0.0,414.31092917184037
24,990.1177192240486,0.0,424.00580830793047
23,992.2018446217542,0.0,454.6611969901138
22,994.309845411891,0.0,472.406781292269
21,996.5990083474088,0.0,485.7110288152195
20,998.6793901573105,0.0,486.3470136833672
19,1004.193109090852,0.0,505.10727048166837
18,1010.2242184289323,0.0,528.3053639452178
17,1017.4355216000613,0.0,499.04607935688523
16,1027.6568594272308,0.0,474.9204641761337
15,1039.943617472094,0.0,473.73293512506393
14,1057.408925503238,0.0,453.73174472085117
13,1081.210578348075,0.0,417.69269119466105
12,1105.0122311985472,0.0,400.93781077192114
11,1128.8138840534589,0.0,454.76087574893825
10,1161.0329823676614,0.0,566.3280467768323
9,1200.7024037710257,0.0,628.9592427492456
8,1240.3718251815217,20.51905800685023,804.0192885075381
7,1300.89336940136,98.55438072090169,915.4198773972456
6,1373.529732675911,214.52032995694464,976.1850516612953
5,1446.1023298154669,365.72491663262156,1028.4198356933553
4,1529.2050630873493,523.4240545453775,1088.8803003694081
3,1622.6922731712107,712.2025417885103,866.953004758792
2,1621.8345235403742,492.92703404990255,1058.3881866784116
1,1836.4870449377925,1526.115530051418,1526.1155320578514
