,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1531.8680055226955,1143.8961625106624,1323.1716680822358
49,1531.8654188640878,1144.1082664038195,1323.023703510798
48,1531.8644799814115,1144.3262250064968,1322.8352250029898
47,1531.8649541989687,1144.5506252947346,1322.6162750067426
46,1531.866644700871,1144.7821555624098,1322.4296106262439
45,1531.8693892663564,1145.0216148286981,1322.2397119736827
44,1531.873050727785,1145.2675259541911,1322.2356020007412
43,1531.8775122454742,1145.5200665056443,1322.1664458848272
42,1531.8826741302664,1145.7829050968585,1322.092470575202
41,1531.8884502115525,1146.0574940617082,1322.0590542985228
40,1531.8947648069955,1146.3477519060377,1321.9321934420518
39,1531.903930644966,1146.654028244489,1321.772236862898
38,1531.91791594564,1146.978867346161,1321.6599574206875
37,1531.932349337824,1147.325430156449,1321.5253217907446
36,1531.947377855627,1147.6978706935804,1321.438299883748
35,1531.9628073532012,1148.10119151604,1321.2960141620065
34,1531.9788242325692,1148.5414467523417,1321.1893014434734
33,1531.995581124748,1149.026196221994,1320.9362903360902
32,1532.0132294607952,1149.5652794651996,1320.6426709662169
31,1532.0318935157065,1154.3378555083068,1320.2730109901788
30,1532.0517673210616,1152.433149116774,1320.4901835067785
29,1532.0729551209408,1149.6592676189462,1320.2641496262795
28,1532.0953750316908,1147.1225493360528,1317.3651751146583
27,1532.118368776549,1149.8863740250151,1315.8508571318637
26,1532.1392799558791,1151.8250678959855,1314.7261425617135
25,1532.1571829844981,1153.046778976744,1314.04922849669
24,1532.1921289408604,1153.908653499498,1312.8982682844737
23,1532.2375480654075,1154.4860888643059,1310.404210462818
22,1532.4762360297302,1154.7919769570638,1308.0704642080536
21,1532.5417174015654,1153.7803882529852,1306.0699876068786
20,1532.672887024746,1155.074490245493,1303.9724731102322
19,1534.3385811768646,1155.3273080029378,1304.383386405664
18,1536.4569724142411,1155.704825126325,1304.082742824691
17,1538.5816835515755,1156.154639878335,1307.833684614238
16,1540.7134832613349,1156.6361140828158,1307.1713803540574
15,1542.8533776546815,1157.1036019520916,1305.456407916028
14,1545.0026871253265,1157.4893059004955,1308.366276849895
13,1547.1633756830709,1157.8531072900212,1306.2849816235896
12,1549.338987006502,1157.7635116527485,1312.0607524986478
11,1551.5350846053248,1157.129285694389,1313.2074443633987
10,1554.438104640083,1159.6616348864916,1321.5888857430593
9,1560.617206621622,1163.3832886412317,1319.378290727905
8,1566.8914325096825,1166.9034539426941,1316.9024125969722
7,1573.3126975624293,1172.0275729511843,1304.3160367110377
6,1584.5405004497893,1180.797889875677,1268.9211339737221
5,1597.794297179852,1185.1574745911173,1280.336286899404
4,1619.1683863204046,1193.3784689540012,1238.4539849413693
3,1654.2644780167675,1198.217011466431,1205.7052701600846
2,1640.008007255912,1163.9056196653978,1244.1435721233054
1,1836.4870449625728,1577.5433901520762,1577.5433907132776
