,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,2378.5826011553286,2286.8628708050287,2286.9062989936065
49,2378.6010509580706,2286.8628707842636,2286.9071819362057
48,2378.619990084991,2286.862870790144,2286.9107175354197
47,2378.6393971281136,2286.862870785532,2286.9234726535888
46,2378.6592405877645,2286.8628707757325,2286.920819194853
45,2378.679477723172,2286.862870759385,2286.9166325082833
44,2378.7001466434244,2286.8628707419675,2286.91532276775
43,2378.721827988282,2286.8628707270814,2286.9002822405264
42,2378.7441799458375,2286.8628707143203,2286.9039770695485
41,2378.7672204598216,2286.862870703547,2286.9096367337797
40,2378.7909690009765,2286.8628706846375,2286.9118735738216
39,2378.8154441340657,2286.8628706686104,2286.9124546905546
38,2378.8410009297445,2286.8628707216235,2286.912003088425
37,2378.8676018547276,2286.8628706901054,2286.9110038852723
36,2378.8948670195605,2286.862870663421,2286.9099825677745
35,2378.92282329536,2286.8628706601335,2286.908418140146
34,2378.951515836386,2286.862870638198,2286.906129841106
33,2378.9809862977395,2286.862870627335,2286.9041174477516
32,2379.0112760895986,2286.86287061578,2286.902348449903
31,2379.042427375241,2286.8628706027616,2286.8916737660074
30,2379.074639923591,2286.8628705875462,2286.8868311327474
29,2379.108076632344,2286.862870583286,2286.8899035809736
28,2379.14125304989,2286.8628705788474,2286.8928647770003
27,2379.175280293895,2286.8628705749784,2286.8950304917635
26,2379.21033176345,2286.862870593635,2286.8907509872142
25,2379.245965235582,2286.8628705377255,2286.9100652597654
24,2379.2827150023336,2286.8628705368023,2286.917380856861
23,2379.320671200754,2286.8628705307397,2286.9163576030883
22,2379.36097770492,2286.8628705301485,2286.9000211241223
21,2379.4038243026366,2286.8628705308347,2286.910203838568
20,2379.448033279681,2286.8628705335223,2286.8903101215546
19,2379.4931655221926,2286.862870531438,2286.9062255294652
18,2379.5392253872683,2286.862870515218,2286.911436592661
17,2379.5873639215706,2286.862870508427,2286.898482474829
16,2379.637902505007,2286.8628705112847,2286.901749961884
15,2379.6913978269095,2286.8628704978546,2286.9046863138274
14,2379.7488415933203,2286.8628705034457,2286.9118816974774
13,2379.8106086863086,2286.862870538308,2286.9647472716806
12,2379.8777196705973,2288.8463415561537,2288.8463416054483
11,2379.9526333354374,2290.8298125712104,2290.829812672987
10,2380.037752620956,2292.8132836454065,2292.813283745574
9,2380.1539855088504,2294.7967546585587,2294.7967548193005
8,2380.2908152210916,2296.780225721116,2296.7802258956335
7,2380.4500465433925,2298.763696804942,2298.7636970430876
6,2380.6200223990163,2302.730638843198,2302.7306391167785
5,2380.772900712358,2308.6810521885423,2308.681052301635
4,2380.415381489493,2316.614936550751,2316.6149365961037
3,2381.0754944751548,2330.4992339964124,2330.4992341159623
2,2383.515242950435,2358.26782898728,2358.2678291297293
1,2441.5736137066933,2441.5736129843244,2441.5736140988815
