,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,997.504853290753,0.0,442.2889849103633
49,997.6178634543867,0.0,444.93160667618855
48,997.7362709433075,0.0,446.2172924367824
47,997.8602459223152,0.0,445.9044955069456
46,997.9875299351379,0.0,443.0648728269996
45,998.1095453463846,0.0,442.78986061336104
44,998.230340266432,0.0,445.54459528063853
43,998.3506610035906,0.0,440.6778813276084
42,998.4708501689144,0.0,444.3375726169332
41,998.5847128572175,0.0,441.8687826433272
40,998.6869282765437,0.0,438.4561874588386
39,998.7870719439452,0.0,431.9700505292955
38,998.8851556780376,0.0,429.6097228482493
37,998.981153685091,0.0,429.51462735513854
36,999.0750139004138,0.0,433.32865661533344
35,999.1669410647633,0.0,435.5623101047641
34,1000.4757350170762,0.0,438.79913065990854
33,1002.4706305348584,0.0,445.1213579028756
32,1004.4697893530215,0.0,451.0915137276086
31,1006.4744123766133,0.0,458.7839727949637
30,1008.4858366317338,0.0,465.31995481794087
29,1011.3107517780999,0.0,471.23074499640325
28,1013.6167211638592,0.0,477.23175923379597
27,1015.541324736317,0.0,480.65016130950755
26,1017.1822558515958,0.0,483.8771007824139
25,1018.1245391645525,0.0,491.07181892727505
24,1020.2865219835079,0.0,491.14182551681984
23,1022.3956854008082,0.0,511.181997322368
22,1024.5146960147695,0.0,539.7454666907927
21,1026.8664711696479,0.0,552.424061380873
20,1028.7279816063688,0.0,566.2917044667521
19,1030.6063978045115,0.0,576.7343927423187
18,1032.5340288013588,0.0,582.9337317104895
17,1035.7018129376188,0.0,555.2843874558571
16,1045.991660222451,0.0,548.8873887365536
15,1058.2859527710748,0.0,529.1108688313933
14,1073.2446319023102,0.0,509.0812255247812
13,1089.606923717942,0.0,471.81420494665696
12,1111.4462055668064,0.0,455.6643340012389
11,1135.2478584226053,0.0,513.9858881241078
10,1161.3232536279802,0.0,599.6763458815453
9,1200.7024037712915,0.0,705.7151506729493
8,1240.3718251919352,49.16065556098246,796.4073176914385
7,1301.1253151774836,126.58019155788975,906.5795286669605
6,1373.7759914400585,223.97868808292029,984.4529022430222
5,1446.3466850219838,362.5525482679758,1030.894345508553
4,1529.5824374640317,528.6968170290518,1075.8724068415386
3,1622.6584663275387,719.3294096567672,866.843518336486
2,1621.8351255905131,495.23371444820066,1058.3881866909026
1,1836.4870448829358,1526.1155301642511,1526.11553205845
