,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1125.5981502784632,30.80903475965718,651.3947586698451
49,1125.655840564884,31.549734619689957,653.3648925465966
48,1125.712537334864,32.309097283605524,657.3718455173015
47,1125.7676738812033,33.12142144657034,658.2148533416685
46,1125.8196588705973,33.92555729691526,660.8306327562109
45,1125.874892545398,34.73180245031651,662.4332472965527
44,1125.933492614433,35.56259743129286,656.6817461765596
43,1125.9913570522142,36.4078410611107,665.2308784012753
42,1126.0483898300474,37.26890495624107,660.8587599490584
41,1126.1044290854318,38.137564476226146,665.8693209675051
40,1126.1601837187532,39.046028111952154,667.4608559375201
39,1126.213712148762,39.97258932864227,668.8807381409395
38,1126.2653962870734,40.917622028363695,672.4705132384188
37,1126.3139550703665,41.88301294729712,674.4420566533347
36,1126.360230401459,42.87075661884316,676.4634905578903
35,1126.4050829506784,43.88332259612892,679.2049000676063
34,1126.4474624925415,44.92337110021339,680.0368225147278
33,1126.4874891996792,45.993853129619964,682.1886760773223
32,1126.5286079754553,47.098250334590944,684.9823718841524
31,1126.5698817768723,48.24003851450132,688.9960766603192
30,1126.613332738551,49.42301245142107,688.247670830802
29,1126.9636112454848,50.65136920020308,690.6606959085591
28,1127.1952167984132,52.62095193048023,693.3855558001775
27,1127.2472769332173,56.92041709009936,693.8344570463213
26,1127.117576047807,61.33357920172787,698.1897202933482
25,1126.9079840071963,65.88833090170351,709.9897578431993
24,1127.0452284231992,70.67211940253443,720.8789175255934
23,1127.1875753061329,76.04617097612771,729.2487080416806
22,1127.3469457170631,80.28436774722289,733.0824793642605
21,1127.657423980328,83.99270883187253,748.8191784233027
20,1127.6342004969408,87.636053663273,753.9082589131733
19,1127.6850575528251,91.8613118287874,760.8636201101294
18,1127.7970090816395,96.31351017180762,758.6983078706717
17,1130.213845740613,102.25711804999213,746.1162896921021
16,1135.6846529726572,116.08524105912909,737.9587310819074
15,1142.0056436215132,128.25780748790783,718.727968827227
14,1150.1030162693348,140.76970927268488,698.4006194156502
13,1161.2257988764848,153.5544218433329,678.8931853349156
12,1173.0012590318142,173.2439432321855,658.3828652624047
11,1186.798261758876,195.66305979004213,687.6258520432248
10,1205.4711118239202,219.02395627615513,721.0802017639928
9,1228.3006027619117,250.55703705791203,782.2249499736743
8,1253.701975695932,289.0303729456606,886.5066851347731
7,1301.820042943392,335.1251344614805,941.8161526192733
6,1374.3793775730182,391.34333521720947,994.4080299961859
5,1446.8598437309033,459.51008925489543,1021.5233377539431
4,1530.1383162253862,566.8099252077819,1079.1064413788185
3,1622.1959142389176,721.8138973591331,866.9592749264887
2,1621.8636681153216,513.8104051343093,1058.3881866885215
1,1836.4870449511518,1526.1155286883882,1526.115532077749
