,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1613.3277971494165,1290.3985179040264,1423.2037763308906
49,1613.378492069582,1290.5367681071868,1423.8924174988756
48,1613.4302611850874,1290.6771839831608,1425.5756928108026
47,1613.483140051967,1290.8220126567091,1425.8731499407957
46,1613.5371670285988,1290.9910913783735,1425.4808798324761
45,1613.5923817187802,1291.0775662937604,1423.7223285887317
44,1613.648822651725,1290.9994396723118,1426.2211620087023
43,1613.7065333677763,1291.393029153181,1426.446638741161
42,1613.7655560258586,1291.2210872935216,1426.299340024412
41,1613.8259353416286,1291.3299242310775,1426.974429539405
40,1613.8877157679472,1291.5040211027256,1427.4110792387355
39,1613.9509464566465,1291.630848373445,1427.309796623705
38,1614.0156759345136,1291.7478800022136,1426.279008456181
37,1614.0819539005022,1291.869333684986,1425.4584268439546
36,1614.14983648642,1291.9965211083406,1425.7250224556992
35,1614.2193807259164,1292.1412467677458,1424.176940037177
34,1614.290646263905,1292.2909086172012,1425.4472214297214
33,1614.3636974034812,1292.4478539630556,1425.0069487134592
32,1614.4396683925884,1292.611899997764,1424.2984135818708
31,1614.521778101452,1292.7834136349336,1423.1138726449474
30,1614.6058535689294,1292.9591413470482,1421.189228789906
29,1614.6919705809942,1293.1761710701908,1426.0480641750837
28,1614.7802088372416,1293.4208682937992,1423.8457470826072
27,1614.870660411563,1293.659055994932,1422.3605113888764
26,1614.9641934363597,1293.89232103749,1422.0660859313587
25,1615.0608875087723,1294.121839058004,1421.4595324699142
24,1615.1600863892493,1294.3435164513603,1420.1716434044915
23,1615.2619405953903,1294.5524847284134,1417.1279595544852
22,1615.366667657309,1294.743303111834,1418.265541869573
21,1615.4743497068173,1294.9104743215332,1416.8208208282256
20,1615.5852047415985,1295.0446516127286,1415.1936690596547
19,1615.69947215193,1295.095320998316,1415.3334961004566
18,1615.8174500007872,1295.2313860074244,1413.6666234725337
17,1615.9395026173484,1295.455293262596,1411.1500025011635
16,1616.816860233671,1295.6938032250305,1409.8370784775148
15,1618.9419501336326,1295.9601072524626,1408.454585676929
14,1621.0716976452143,1296.2423209422434,1406.6205696060626
13,1623.2077138031814,1296.5488918772623,1408.058185366711
12,1625.352261882533,1297.0181742915045,1410.816331829065
11,1627.4930716815604,1297.641519249157,1412.3176834479777
10,1629.6343224645943,1299.8256696263577,1416.7031405419307
9,1631.8119440160572,1302.194052924275,1409.5855131050034
8,1634.7936102270085,1304.7620384083307,1395.3114059692266
7,1641.1253628815075,1307.3439403867815,1373.827697015937
6,1647.5319692050593,1309.9041871453387,1338.3880690343465
5,1656.723985739903,1314.8173112929412,1339.2114649453545
4,1670.4439456861578,1320.9349141615987,1349.8925309628692
3,1693.2245752155977,1298.0816746705839,1308.3990749677537
2,1675.0367031366784,1347.3181703991943,1354.636280382552
1,1838.9960426085227,1656.7396569830182,1656.7396575311154
