,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,3738.763695844679,3738.763698854717,3738.7636948669924
49,3738.7636957409563,3738.7636984627934,3738.763694875054
48,3738.7636956374313,3738.763698669105,3738.7636948823097
47,3738.763695535667,3738.763698283799,3738.7636948881586
46,3738.7636954368113,3738.763698280585,3738.763694880873
45,3738.7636953447413,3738.7636980820707,3738.7636948751406
44,3738.763695373001,3738.7636979291774,3738.7636949070197
43,3738.763695331944,3738.7636982431954,3738.763694899017
42,3738.7636952937614,3738.7636978631554,3738.763694932174
41,3738.763695260803,3738.763697673716,3738.7636949337484
40,3738.763695232988,3738.7636976346316,3738.7636949125945
39,3738.763695206765,3738.763697810729,3738.7636948299605
38,3738.7636952705966,3738.7636978741953,3738.7636948611894
37,3738.7636952392813,3738.763697956631,3738.7636948805884
36,3738.76369521072,3738.763697544765,3738.7636949053885
35,3738.7636951883915,3738.7636976717126,3738.763694852474
34,3738.763695168849,3738.7636973601307,3738.763694889687
33,3738.763695147296,3738.7636969684945,3738.7636949036955
32,3738.7636951284594,3738.763696723616,3738.7636949554194
31,3738.76369511219,3738.7636966713812,3738.7636949450425
30,3738.7636950991414,3738.763696684955,3738.7636949794446
29,3738.763695089886,3738.763696354644,3738.763694995684
28,3738.7636950845176,3738.763696441023,3738.7636950932383
27,3738.7636951009154,3738.763696497139,3738.7636950796036
26,3738.763695097703,3738.7636961854882,3738.76369507186
25,3738.763695120398,3738.763696450847,3738.763695087258
24,3738.7636952288885,3738.7636961788785,3738.7636951664513
23,3738.7636952797134,3738.763696054637,3738.7636951904187
22,3738.7636952050093,3738.763696068789,3738.763695196722
21,3738.7636951132404,3738.7636964941325,3738.7636951583636
20,3738.76369490783,3738.763696350503,3738.7636951566697
19,3738.7636946165226,3738.7636962497513,3738.7636951709806
18,3738.763694368609,3738.763695624794,3738.763695204166
17,3738.7636942453773,3738.763695361744,3738.76369525483
16,3738.763694196361,3738.763695570032,3738.7636951993227
15,3738.763694389104,3738.763696025104,3738.7636952695893
14,3738.763694543299,3738.7636958658018,3738.7636951993168
13,3738.7636946672587,3738.76369559006,3738.763695200526
12,3738.7636947538676,3738.7636955926137,3738.7636952438897
11,3738.763694790053,3738.7636958619933,3738.763695251573
10,3738.7636947807237,3738.763695961823,3738.7636952099037
9,3738.7636947188184,3738.7636960578907,3738.763695203182
8,3738.7636946306357,3738.7636957297786,3738.763695134177
7,3738.7636945992554,3738.763695795688,3738.763695107724
6,3738.763694539736,3738.763696421386,3738.7636950573906
5,3738.7636945049553,3738.763696140242,3738.7636949481594
4,3738.7636945717227,3738.7636958842218,3738.763694757997
3,3738.763694684283,3738.763696029189,3738.763694586721
2,3738.763694874118,3738.7636960822647,3738.763694573463
1,3738.7636946279376,3738.7636952749235,3738.763694594458
