,FP100,FP90,FP80,FP70,FP60,FP50,FP40,FP30,FP20,FP10
Rmax,16.0,18.0,18.0,19.0,20.0,21.0,21.0,23.0,23.0,24.0
RR,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
LT,2.0,2.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0
Rmax_imp,67.45767616941659,63.98060286273829,60.716314142868114,57.08146762386469,52.496898701904236,49.344822864734944,45.57222378855007,42.54075646332922,39.83340663575127,36.577593850026965
RR_imp,7.190405667558157,8.280567736766258,8.19137481079827,8.869586224961697,9.865569133423186,11.305916742923023,11.687969625296464,12.134291820453099,14.101497825371249,14.816946298807832
LT_imp,25.351918163025257,27.73882940049545,31.092311046333627,34.04894615117362,37.63753216467257,39.34926039234203,42.73980658615347,45.32495171621768,46.065095538877486,48.60545985116521
train_acc,0.8730858642669667,0.8827896512935883,0.8690438695163104,0.8842519685039371,0.8931383577052868,0.9002774653168354,0.9069441319835021,0.917180352455943,0.9246344206974129,0.9293813273340832
test_acc,0.8740682414698163,0.8832895888013998,0.870148731408574,0.886246719160105,0.892668416447944,0.899737532808399,0.9056342957130359,0.9160279965004374,0.9233770778652668,0.9280489938757656
