,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1029.5212162742841,0.0,479.3139753060099
49,1029.628404295491,0.0,474.9617282130487
48,1029.7404663764135,0.0,481.52857214982356
47,1029.8542126276711,0.0,477.6070576749851
46,1029.9616543861084,0.0,477.87356247089815
45,1030.0680974460886,0.0,479.08978266077804
44,1030.1742887658984,0.0,478.43598307403295
43,1030.2803881543334,0.0,482.4889680505611
42,1030.3823324748098,0.0,484.7590854994042
41,1030.4732316821378,0.0,487.85943338426387
40,1030.5626542815285,0.0,488.82597260915657
39,1030.6504027056023,0.0,492.67763245032063
38,1030.7363704097634,0.0,493.46695827409724
37,1030.8202626704715,0.0,493.9962036771151
36,1030.9018554059085,0.0,496.9710827300382
35,1030.981142713179,0.0,498.7767692952523
34,1031.0585886302774,0.0,499.35643082741444
33,1031.1336215518427,0.0,503.1033329783365
32,1031.2102977631748,0.0,507.3112011435678
31,1031.2865057079796,0.0,509.57404240138294
30,1032.250148363467,0.0,518.6336594870235
29,1034.950859070134,0.0,522.3613866085617
28,1037.3256638973082,0.0,529.1913803180296
27,1039.231108507909,0.0,533.1870596771677
26,1040.941943937595,0.0,539.9837529130644
25,1041.8342700478302,0.0,539.5635620549863
24,1044.0343574501885,0.0,546.4446883673762
23,1046.1608186566596,0.0,557.9766784615434
22,1048.298671176475,0.0,574.1966239457231
21,1050.6794495398676,0.0,580.7396913124342
20,1052.5399205322683,0.0,605.3609943026033
19,1054.2905675427555,0.0,619.8929359250211
18,1056.3142201653066,0.0,625.7300255295927
17,1058.9605331728692,0.0,611.7165765259928
16,1064.121420230513,0.0,593.1877650816956
15,1074.1582482360998,0.0,576.3909161309323
14,1089.115434688857,0.0,556.7222709254797
13,1105.5037323026763,0.0,523.3968186372381
12,1122.308172002881,0.0,506.25480401607524
11,1143.1817427072328,0.0,547.9289578534841
10,1169.2852060185685,0.0,631.2981516922672
9,1200.7024037718397,34.908765474894665,755.3039149117055
8,1240.3718251853174,91.78486755111285,806.5179974764047
7,1301.2641919177654,159.11917448694047,922.7880809792609
6,1373.9335823403846,244.926055384434,980.7695367859112
5,1446.46738500005,365.946846589082,1030.395673630519
4,1529.8059269846026,529.4132195440138,1081.2952814059379
3,1622.7522873140158,722.524626316446,867.0616380685419
2,1621.838358716064,499.095992198103,1058.3881866876955
1,1836.487044893285,1526.1155296844438,1526.1155320429732
