,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1077.5827585768777,0.0,562.3401408921478
49,1077.6734607914893,0.0,563.5173287546061
48,1077.7584193799062,0.0,565.9338400225304
47,1077.8428013809653,0.0,567.5022084036248
46,1077.927268643698,0.0,569.7099256646763
45,1078.0121622910035,0.0,571.5158046204543
44,1078.0957919929854,0.0,573.894790534982
43,1078.168322358188,0.0,577.2879604775865
42,1078.236372602612,0.0,578.9589738427719
41,1078.2909139602639,0.0,581.0836959020955
40,1078.3292500660762,0.0,582.3528280060935
39,1078.4043487568917,0.0,585.2213243445663
38,1078.4767912535674,0.0,585.472819849284
37,1078.5462455729783,0.0,588.1380308105353
36,1078.612558591176,0.0,591.1045107102756
35,1078.6758468295486,0.0,592.1181318815198
34,1078.736794762323,0.0,594.3697840271113
33,1078.794242870114,0.0,595.9209982306013
32,1078.8537178899328,0.0,595.0619649636856
31,1078.9127683166118,0.0,597.4113547364072
30,1078.971223233083,0.0,593.9645834382106
29,1079.0533977664907,0.0,595.9336909340864
28,1079.5659220363075,0.0,602.7319694839842
27,1079.7243771588467,0.0,606.8723026889185
26,1079.664982552818,0.0,611.3466729547715
25,1079.2489205188126,0.0,619.3336339001951
24,1079.6518876916853,0.0,627.0243893419432
23,1081.8068619324902,0.0,653.2824021579705
22,1083.9748066888437,0.0,653.1264877580779
21,1086.3953319209877,0.0,665.9412489611162
20,1088.2442755438894,0.0,677.7459508054643
19,1090.0167734813924,0.0,692.8956771848243
18,1091.98205002763,0.0,699.6376442267864
17,1094.6007340476508,0.0,685.7328579453896
16,1099.8770017821669,0.0,668.0459074122504
15,1106.2991737371667,5.741373544050542,647.8794412414597
14,1114.3952714879404,14.078024748597073,628.5357918636124
13,1129.3474417848067,28.14235210918102,598.7280229686781
12,1146.1475013664217,44.7878678578536,580.1799790534988
11,1162.9592928982306,69.60547870763233,606.1577550687391
10,1181.5858123777457,97.57021630622825,638.3681467517627
9,1211.4853914456564,136.32232839855385,771.4844998998719
8,1241.7617717566561,180.93928798571497,842.1180352212633
7,1301.5261466875554,237.45947237248964,928.6210353091033
6,1374.1594416641337,304.2994629488702,969.3114400255804
5,1446.6620818240194,395.68937003030254,1031.0080558421012
4,1530.0441908267842,531.0676442119895,1080.317330651681
3,1622.6032860794398,721.2457644610436,866.9878632743192
2,1621.8575097583273,507.41048182178713,1058.3881866913339
1,1836.4870449635127,1526.1155283501091,1526.1155320689697
