,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
50,1875.1537814232731,1690.3526840132365,1719.7906344797025
49,1875.1796114969084,1690.3611619374476,1719.827087025289
48,1875.206570707632,1690.369927583863,1719.867964277529
47,1875.2348775203823,1690.3786615859954,1719.8979992646903
46,1875.2628308350904,1690.3860464829709,1719.9441564149215
45,1875.290626728589,1690.398768869399,1719.9740196067987
44,1875.3185230703107,1690.4121398000598,1719.9996500412526
43,1875.346650569,1690.4278282614848,1720.044908591329
42,1875.3751470260524,1690.4481062793304,1720.0853162886622
41,1875.4041424119619,1690.4632437971575,1720.1285227291667
40,1875.4337650180937,1690.545837099715,1720.163989800584
39,1875.4641696910478,1690.6890929460146,1720.1965574789779
38,1875.4955461069383,1690.7246975820972,1720.2357669678422
37,1875.53162542628,1690.7509280907873,1720.2678027379368
36,1875.5741058662193,1690.7706621957107,1720.3011222160515
35,1875.6183007152465,1690.785150236471,1720.3336296160876
34,1875.66333973709,1690.7973226668,1720.3676212156984
33,1875.7092602870482,1690.8036548804391,1720.4033524942229
32,1875.7561069132282,1690.8032273658634,1720.4337168267325
31,1875.8039259530071,1690.7932028662656,1720.4630416636755
30,1875.8527592831576,1690.771480056561,1720.4978651674853
29,1875.900433677722,1690.745484148631,1720.626625632413
28,1875.948486089898,1690.71731389353,1720.6588622022082
27,1875.9975628158343,1690.6836137161279,1720.6809897496553
26,1876.0476850361017,1690.6438634386357,1720.7090741488407
25,1876.0988629156898,1690.611783773553,1720.7373557774345
24,1876.1501274641969,1690.5657749114064,1720.730932736414
23,1876.1984481174777,1690.5226651192277,1720.7877993869577
22,1876.248134160783,1690.483016707654,1720.8237253905393
21,1876.299160081709,1690.450985746821,1720.8135922797971
20,1876.3509802086032,1690.4320335093978,1720.7783126146542
19,1876.403351410963,1690.476852846859,1720.7332739652402
18,1876.4559081480738,1690.5409773664228,1721.329298060673
17,1876.5416638108513,1690.6366934734715,1721.4248881711817
16,1876.6316978240593,1690.7158715215717,1721.1606505270302
15,1876.7251583813484,1691.2031509953126,1720.999305738531
14,1876.820607633706,1692.469945106529,1720.251284576048
13,1876.915358686812,1693.851443579909,1720.280531558673
12,1877.0002147798468,1695.1077848864666,1719.857875980352
11,1877.040674702487,1696.2338100205848,1718.3205637817146
10,1876.9366312610346,1697.7719624011293,1718.6155427686213
9,1876.6699858413147,1699.7554334692545,1715.8791571134318
8,1877.0470139808458,1705.7058466804267,1721.3747362392444
7,1878.20065148344,1711.6562598814696,1726.047497252195
6,1878.8169095133549,1717.6066730414334,1728.134587892602
5,1879.2352251221403,1729.5074994912602,1730.5475542306397
4,1879.5407187477963,1745.3752680181524,1745.375268140193
3,1877.3970577618497,1771.1603917951709,1771.1603920525283
2,1898.7363271420209,1824.7141105910332,1824.714110988787
1,2016.7437212766547,1985.3752672544595,1985.3752678327346
